Area,Date,Confirmed,Deaths
AK,2020-11-21 03:59:00-05:00,26044,102
AL,2020-11-21 11:00:00-05:00,230708,3457
AR,2020-11-21 00:00:00-05:00,143821,2337
AS,2020-11-17 00:00:00-05:00,0,0
AZ,2020-11-21 00:00:00-05:00,295334,6457
CA,2020-11-21 02:59:00-05:00,1087714,18643
CO,2020-11-21 01:59:00-05:00,194679,2355
CT,2020-11-19 20:30:00-05:00,101469,4828
DC,2020-11-20 00:00:00-05:00,19961,670
DE,2020-11-20 18:00:00-05:00,31321,746
FL,2020-11-20 23:59:00-05:00,918240,18152
GA,2020-11-21 14:50:00-05:00,402435,9179
GU,2020-11-21 04:45:00-05:00,6476,104
HI,2020-11-20 05:59:00-05:00,17361,231
IA,2020-11-21 00:00:00-05:00,184968,2160
ID,2020-11-20 19:00:00-05:00,89764,845
IL,2020-11-21 00:00:00-05:00,646286,11952
IN,2020-11-20 23:59:00-05:00,289183,5246
KS,2020-11-20 10:00:00-05:00,134533,1410
KY,2020-11-21 00:00:00-05:00,155908,1783
LA,2020-11-20 13:00:00-05:00,216709,6233
MA,2020-11-21 08:00:00-05:00,204155,10488
MD,2020-11-21 10:00:00-05:00,179971,4415
ME,2020-11-20 23:59:00-05:00,10123,174
MI,2020-11-21 00:00:00-05:00,329021,8875
MN,2020-11-20 17:00:00-05:00,262952,3201
MO,2020-11-21 00:59:00-05:00,267312,3555
MP,2020-11-20 00:00:00-05:00,103,2
MS,2020-11-20 00:00:00-05:00,142401,3657
MT,2020-11-21 01:59:00-05:00,54542,600
NC,2020-11-21 12:00:00-05:00,332261,5005
ND,2020-11-21 01:59:00-05:00,71540,673
NE,2020-11-20 22:00:00-05:00,111661,897
NH,2020-11-21 09:00:00-05:00,17281,508
NJ,2020-11-21 00:00:00-05:00,302039,16746
NM,2020-11-21 17:50:00-05:00,79440,1350
NV,2020-11-21 00:00:00-05:00,131733,2011
NY,2020-11-20 23:59:00-05:00,590822,26326
OH,2020-11-21 14:00:00-05:00,343286,5984
OK,2020-11-21 00:00:00-05:00,170924,1624
OR,2020-11-21 03:01:00-05:00,63668,819
PA,2020-11-21 12:00:00-05:00,302564,9801
PR,2020-11-21 00:00:00-05:00,46434,1012
RI,2020-11-20 13:00:00-05:00,48001,1294
SC,2020-11-20 11:59:00-05:00,205018,4274
SD,2020-11-20 14:00:00-05:00,72214,777
TN,2020-11-21 15:00:00-05:00,335887,4211
TX,2020-11-21 15:25:00-05:00,1085524,20467
UT,2020-11-21 11:22:00-05:00,173979,787
VA,2020-11-20 17:00:00-05:00,215679,3938
VI,2020-11-21 10:13:00-05:00,1491,23
VT,2020-11-20 23:59:00-05:00,3546,63
WA,2020-11-20 02:59:00-05:00,139543,2619
WI,2020-11-21 00:00:00-05:00,372219,3143
WV,2020-11-20 23:59:00-05:00,39598,658
WY,2020-11-21 12:39:00-05:00,27410,176
