Area,Date,Confirmed,Deaths
AK,2020-10-06 16:00:00-04:00,9587,58
AL,2020-10-06 11:00:00-04:00,160477,2580
AR,2020-10-06 00:00:00-04:00,88071,1447
AS,2020-10-01 00:00:00-04:00,0,0
AZ,2020-10-06 00:00:00-04:00,221934,5713
CA,2020-10-06 02:59:00-04:00,828461,16177
CO,2020-10-05 01:59:00-04:00,73537,1968
CT,2020-10-05 20:30:00-04:00,59241,4521
DC,2020-10-05 00:00:00-04:00,15652,631
DE,2020-10-05 18:00:00-04:00,21466,646
FL,2020-10-05 23:59:00-04:00,720125,14945
GA,2020-10-06 14:50:00-04:00,324650,7229
GU,2020-10-05 07:55:00-04:00,2814,55
HI,2020-10-05 18:00:00-04:00,13041,157
IA,2020-10-06 00:00:00-04:00,89934,1400
ID,2020-10-05 19:00:00-04:00,44422,487
IL,2020-10-06 00:00:00-04:00,307750,9085
IN,2020-10-05 23:59:00-04:00,126946,3711
KS,2020-10-05 10:00:00-04:00,62708,706
KY,2020-10-06 00:00:00-04:00,74194,1218
LA,2020-10-06 13:00:00-04:00,170469,5592
MA,2020-10-06 08:00:00-04:00,135957,9538
MD,2020-10-06 10:00:00-04:00,128204,3967
ME,2020-10-05 23:59:00-04:00,5565,142
MI,2020-10-06 00:00:00-04:00,143878,7161
MN,2020-10-05 17:00:00-04:00,105740,2140
MO,2020-10-06 00:59:00-04:00,134583,2200
MP,2020-10-06 00:00:00-04:00,75,2
MS,2020-10-05 00:00:00-04:00,100703,3013
MT,2020-10-06 01:59:00-04:00,15347,192
NC,2020-10-06 12:58:00-04:00,221258,3670
ND,2020-10-06 01:59:00-04:00,24364,217
NE,2020-10-05 22:10:00-04:00,48259,503
NH,2020-10-06 09:00:00-04:00,8731,446
NJ,2020-10-06 00:00:00-04:00,209342,16147
NM,2020-10-05 17:50:00-04:00,30632,894
NV,2020-10-06 02:59:00-04:00,82916,1629
NY,2020-10-05 23:59:00-04:00,466908,25536
OH,2020-10-06 14:00:00-04:00,161299,4947
OK,2020-10-06 00:00:00-04:00,93346,1066
OR,2020-10-06 03:01:00-04:00,35340,581
PA,2020-10-06 12:00:00-04:00,165243,8244
PR,2020-10-06 00:00:00-04:00,51737,696
RI,2020-10-06 12:00:00-04:00,25596,1125
SC,2020-10-05 23:59:00-04:00,152970,3471
SD,2020-10-05 14:00:00-04:00,24876,248
TN,2020-10-06 15:00:00-04:00,205375,2621
TX,2020-10-06 16:25:00-04:00,773435,16111
UT,2020-10-05 10:41:00-04:00,79439,488
VA,2020-10-05 17:00:00-04:00,153182,3291
VI,2020-10-05 21:02:00-04:00,1322,20
VT,2020-10-05 23:59:00-04:00,1821,58
WA,2020-10-05 02:59:00-04:00,90276,2158
WI,2020-10-06 00:00:00-04:00,143730,1410
WV,2020-10-05 23:59:00-04:00,16936,364
WY,2020-10-06 17:20:00-04:00,6770,53
