Area,Date,Confirmed,Deaths
AK,2020-07-29 00:00:00-04:00,3442,22
AL,2020-07-29 11:00:00-04:00,83782,1538
AR,2020-07-29 14:40:00-04:00,40968,434
AS,2020-07-16 00:00:00-04:00,0,0
AZ,2020-07-29 00:00:00-04:00,168273,3454
CA,2020-07-29 00:00:00-04:00,475305,8715
CO,2020-07-29 01:59:00-04:00,45314,1679
CT,2020-07-28 20:30:00-04:00,49540,4425
DC,2020-07-28 00:00:00-04:00,11999,584
DE,2020-07-28 18:00:00-04:00,14602,581
FL,2020-07-28 23:59:00-04:00,451423,6457
GA,2020-07-29 14:50:00-04:00,178323,3642
GU,2020-07-28 22:15:00-04:00,351,5
HI,2020-07-28 23:04:00-04:00,1757,26
IA,2020-07-29 00:00:00-04:00,43277,846
ID,2020-07-28 19:00:00-04:00,19222,160
IL,2020-07-29 00:00:00-04:00,176366,7654
IN,2020-07-28 23:59:00-04:00,64299,2932
KS,2020-07-29 10:00:00-04:00,26870,349
KY,2020-07-29 00:00:00-04:00,28727,724
LA,2020-07-29 13:00:00-04:00,112773,3883
MA,2020-07-28 10:00:00-04:00,116182,8551
MD,2020-07-29 10:00:00-04:00,86285,3478
ME,2020-07-28 23:59:00-04:00,3866,121
MI,2020-07-29 00:00:00-04:00,88974,6422
MN,2020-07-28 17:00:00-04:00,52947,1629
MO,2020-07-29 15:00:00-04:00,43772,1220
MP,2020-07-29 02:48:00-04:00,40,2
MS,2020-07-28 19:00:00-04:00,55804,1563
MT,2020-07-29 00:00:00-04:00,3676,54
NC,2020-07-29 12:10:00-04:00,117850,1865
ND,2020-07-29 00:00:00-04:00,6227,92
NE,2020-07-28 20:10:00-04:00,25157,321
NH,2020-07-28 09:00:00-04:00,6500,409
NJ,2020-07-29 00:00:00-04:00,180766,15798
NM,2020-07-28 17:50:00-04:00,19791,626
NV,2020-07-29 02:59:00-04:00,45806,780
NY,2020-07-28 23:59:00-04:00,413593,25132
OH,2020-07-29 14:00:00-04:00,87893,3422
OK,2020-07-29 00:00:00-04:00,34623,523
OR,2020-07-29 03:01:00-04:00,17721,311
PA,2020-07-29 00:00:00-04:00,110218,7162
PR,2020-07-29 06:30:00-04:00,16061,211
RI,2020-07-29 12:00:00-04:00,18800,1007
SC,2020-07-28 23:59:00-04:00,85846,1615
SD,2020-07-28 18:00:00-04:00,8641,129
TN,2020-07-29 15:00:00-04:00,100822,1020
TX,2020-07-29 16:50:00-04:00,403307,6190
UT,2020-07-29 10:45:00-04:00,39194,292
VA,2020-07-28 17:00:00-04:00,87993,2125
VI,2020-07-29 06:52:00-04:00,385,8
VT,2020-07-29 00:00:00-04:00,1406,56
WA,2020-07-28 02:59:00-04:00,54205,1548
WI,2020-07-29 00:00:00-04:00,54988,918
WV,2020-07-29 17:00:00-04:00,6326,112
WY,2020-07-29 16:32:00-04:00,2628,26
