Area,Date,Confirmed,Deaths
AK,2020-07-21 00:00:00-04:00,2525,18
AL,2020-07-21 11:00:00-04:00,70358,1303
AR,2020-07-21 14:36:00-04:00,34655,374
AS,2020-07-16 00:00:00-04:00,0,0
AZ,2020-07-21 00:00:00-04:00,148683,2918
CA,2020-07-21 00:00:00-04:00,400769,7755
CO,2020-07-21 01:59:00-04:00,40566,1615
CT,2020-07-20 20:30:00-04:00,48096,4406
DC,2020-07-20 00:00:00-04:00,11427,580
DE,2020-07-20 18:00:00-04:00,13746,525
FL,2020-07-20 23:59:00-04:00,369834,5319
GA,2020-07-21 14:50:00-04:00,148988,3254
GU,2020-07-20 20:30:00-04:00,327,5
HI,2020-07-20 00:00:00-04:00,1393,24
IA,2020-07-21 00:00:00-04:00,39474,802
ID,2020-07-20 19:00:00-04:00,15266,122
IL,2020-07-21 00:00:00-04:00,164878,7517
IN,2020-07-20 23:59:00-04:00,57916,2846
KS,2020-07-20 10:00:00-04:00,23334,307
KY,2020-07-21 00:00:00-04:00,24060,674
LA,2020-07-21 13:00:00-04:00,96583,3608
MA,2020-07-21 10:00:00-04:00,114033,8450
MD,2020-07-21 10:00:00-04:00,79545,3402
ME,2020-07-20 23:59:00-04:00,3723,118
MI,2020-07-21 00:00:00-04:00,83059,6382
MN,2020-07-20 17:00:00-04:00,47457,1588
MO,2020-07-21 15:00:00-04:00,34762,1143
MP,2020-07-20 19:53:00-04:00,38,2
MS,2020-07-20 19:00:00-04:00,45524,1389
MT,2020-07-21 00:00:00-04:00,2712,40
NC,2020-07-21 12:00:00-04:00,102861,1668
ND,2020-07-21 00:00:00-04:00,5207,84
NE,2020-07-21 00:00:00-04:00,22847,306
NH,2020-07-20 09:00:00-04:00,6249,398
NJ,2020-07-21 13:00:00-04:00,177256,15737
NM,2020-07-20 17:49:00-04:00,17215,578
NV,2020-07-21 13:30:00-04:00,37528,676
NY,2020-07-20 23:59:00-04:00,408181,25058
OH,2020-07-21 14:00:00-04:00,77215,3219
OK,2020-07-20 00:00:00-04:00,25433,452
OR,2020-07-21 15:01:00-04:00,15139,269
PA,2020-07-21 00:00:00-04:00,102765,7038
PR,2020-07-21 06:30:00-04:00,12940,180
RI,2020-07-21 12:00:00-04:00,17986,996
SC,2020-07-20 23:59:00-04:00,73337,1221
SD,2020-07-20 18:00:00-04:00,8019,118
TN,2020-07-21 15:00:00-04:00,81944,871
TX,2020-07-21 17:00:00-04:00,341739,4151
UT,2020-07-21 10:35:00-04:00,35012,251
VA,2020-07-20 17:00:00-04:00,79371,2048
VI,2020-07-20 20:58:00-04:00,308,6
VT,2020-07-21 00:00:00-04:00,1366,56
WA,2020-07-20 02:59:00-04:00,47743,1453
WI,2020-07-21 16:00:00-04:00,47836,866
WV,2020-07-21 17:00:00-04:00,5199,101
WY,2020-07-21 17:55:00-04:00,2238,25
