Area,Date,Confirmed,Deaths
AK,2020-08-27 03:59:00-04:00,5801,37
AL,2020-08-27 11:00:00-04:00,121023,2076
AR,2020-08-27 14:33:00-04:00,58745,739
AS,2020-08-15 00:00:00-04:00,0,0
AZ,2020-08-27 00:00:00-04:00,200139,4929
CA,2020-08-27 02:59:00-04:00,683529,12550
CO,2020-08-26 01:59:00-04:00,55993,1835
CT,2020-08-26 20:30:00-04:00,52350,4465
DC,2020-08-26 00:00:00-04:00,13794,605
DE,2020-08-26 18:00:00-04:00,16976,604
FL,2020-08-26 23:59:00-04:00,611991,11011
GA,2020-08-27 14:50:00-04:00,263074,5393
GU,2020-08-27 06:30:00-04:00,1232,10
HI,2020-08-26 05:59:00-04:00,7260,51
IA,2020-08-27 00:00:00-04:00,59786,1083
ID,2020-08-26 19:00:00-04:00,30780,337
IL,2020-08-27 00:00:00-04:00,228751,8186
IN,2020-08-26 23:59:00-04:00,90504,3266
KS,2020-08-26 10:00:00-04:00,39937,437
KY,2020-08-27 00:00:00-04:00,45978,910
LA,2020-08-27 13:00:00-04:00,145637,4874
MA,2020-08-27 08:00:00-04:00,127124,9007
MD,2020-08-27 10:00:00-04:00,106063,3722
ME,2020-08-26 23:59:00-04:00,4414,132
MI,2020-08-27 00:00:00-04:00,110343,6706
MN,2020-08-26 17:00:00-04:00,72390,1855
MO,2020-08-27 00:00:00-04:00,79574,1450
MP,2020-08-26 23:49:00-04:00,54,2
MS,2020-08-26 19:00:00-04:00,80695,2399
MT,2020-08-27 01:59:00-04:00,6929,98
NC,2020-08-27 11:45:00-04:00,161076,2630
ND,2020-08-27 01:59:00-04:00,10800,118
NE,2020-08-26 20:20:00-04:00,32727,386
NH,2020-08-27 09:00:00-04:00,7194,431
NJ,2020-08-27 00:00:00-04:00,190613,15921
NM,2020-08-26 17:50:00-04:00,24732,755
NV,2020-08-27 02:59:00-04:00,67220,1271
NY,2020-08-26 23:59:00-04:00,432131,25309
OH,2020-08-27 14:00:00-04:00,118828,4076
OK,2020-08-27 00:00:00-04:00,55550,778
OR,2020-08-27 03:01:00-04:00,25761,438
PA,2020-08-27 12:00:00-04:00,131156,7635
PR,2020-08-27 00:00:00-04:00,31383,412
RI,2020-08-27 12:00:00-04:00,21589,1044
SC,2020-08-26 23:59:00-04:00,114598,2628
SD,2020-08-26 14:00:00-04:00,12194,162
TN,2020-08-27 15:00:00-04:00,149179,1673
TX,2020-08-27 18:35:00-04:00,597737,12070
UT,2020-08-27 10:03:00-04:00,50557,403
VA,2020-08-26 17:00:00-04:00,115458,2515
VI,2020-08-27 08:20:00-04:00,1052,14
VT,2020-08-26 23:59:00-04:00,1586,58
WA,2020-08-26 02:59:00-04:00,72161,1880
WI,2020-08-27 00:00:00-04:00,78004,1119
WV,2020-08-26 23:59:00-04:00,9633,199
WY,2020-08-27 17:45:00-04:00,3722,37
