Area,Date,Confirmed,Deaths
AK,2020-08-29 03:59:00-04:00,6035,37
AL,2020-08-29 11:00:00-04:00,123889,2152
AR,2020-08-29 00:00:00-04:00,60378,772
AS,2020-08-15 00:00:00-04:00,0,0
AZ,2020-08-29 00:00:00-04:00,201287,5007
CA,2020-08-29 02:59:00-04:00,693839,12834
CO,2020-08-28 01:59:00-04:00,56773,1843
CT,2020-08-27 20:30:00-04:00,52495,4465
DC,2020-08-28 00:00:00-04:00,13925,605
DE,2020-08-28 18:00:00-04:00,17349,604
FL,2020-08-28 23:59:00-04:00,619003,11249
GA,2020-08-29 14:50:00-04:00,267758,5576
GU,2020-08-29 05:15:00-04:00,1347,10
HI,2020-08-28 05:59:00-04:00,7830,59
IA,2020-08-29 00:00:00-04:00,61749,1108
ID,2020-08-28 19:00:00-04:00,31384,353
IL,2020-08-29 00:00:00-04:00,233065,8217
IN,2020-08-28 23:59:00-04:00,92434,3285
KS,2020-08-28 10:00:00-04:00,41048,443
KY,2020-08-29 00:00:00-04:00,47577,921
LA,2020-08-28 13:00:00-04:00,146243,4904
MA,2020-08-29 08:00:00-04:00,128030,9036
MD,2020-08-29 10:00:00-04:00,107294,3746
ME,2020-08-28 23:59:00-04:00,4489,132
MI,2020-08-29 00:00:00-04:00,111136,6712
MN,2020-08-28 17:00:00-04:00,74257,1863
MO,2020-08-29 00:00:00-04:00,82190,1496
MP,2020-08-26 23:49:00-04:00,56,2
MS,2020-08-28 19:00:00-04:00,82029,2427
MT,2020-08-29 01:59:00-04:00,7251,104
NC,2020-08-29 12:35:00-04:00,165076,2683
ND,2020-08-29 01:59:00-04:00,11484,118
NE,2020-08-28 20:20:00-04:00,33436,392
NH,2020-08-29 09:00:00-04:00,7246,432
NJ,2020-08-29 00:00:00-04:00,191320,15933
NM,2020-08-28 17:50:00-04:00,25042,767
NV,2020-08-29 02:59:00-04:00,68461,1302
NY,2020-08-28 23:59:00-04:00,433402,25319
OH,2020-08-29 14:00:00-04:00,121340,4126
OK,2020-08-29 00:00:00-04:00,57353,797
OR,2020-08-29 03:01:00-04:00,26293,454
PA,2020-08-29 12:00:00-04:00,132834,7671
PR,2020-08-29 00:00:00-04:00,32550,428
RI,2020-08-28 12:00:00-04:00,21683,1046
SC,2020-08-28 23:59:00-04:00,117249,2698
SD,2020-08-28 14:00:00-04:00,12942,167
TN,2020-08-29 15:00:00-04:00,152280,1725
TX,2020-08-29 16:05:00-04:00,606530,12420
UT,2020-08-29 11:00:00-04:00,51406,407
VA,2020-08-28 17:00:00-04:00,118809,2568
VI,2020-08-29 04:04:00-04:00,1118,14
VT,2020-08-28 23:59:00-04:00,1605,58
WA,2020-08-28 02:59:00-04:00,73301,1905
WI,2020-08-29 00:00:00-04:00,79730,1127
WV,2020-08-28 23:59:00-04:00,9967,212
WY,2020-08-29 12:59:00-04:00,3784,37
