Area,Date,Confirmed,Deaths
AK,2021-01-17 03:59:00-05:00,50296,229
AL,2021-01-17 11:00:00-05:00,422598,6120
AR,2021-01-17 00:00:00-05:00,271154,4311
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2021-01-17 00:00:00-05:00,673882,11266
CA,2021-01-17 02:59:00-05:00,2942475,33392
CO,2021-01-17 01:59:00-05:00,374981,5379
CT,2021-01-14 20:30:00-05:00,223422,6594
DC,2021-01-16 00:00:00-05:00,33851,850
DE,2021-01-16 18:00:00-05:00,70294,1016
FL,2021-01-16 23:59:00-05:00,1542567,24515
GA,2021-01-17 14:50:00-05:00,680378,12296
GU,2021-01-17 07:00:00-05:00,7484,127
HI,2021-01-15 14:30:00-05:00,24943,322
IA,2021-01-17 00:00:00-05:00,256951,4323
ID,2021-01-16 19:00:00-05:00,155276,1605
IL,2021-01-17 00:00:00-05:00,1068829,20050
IN,2021-01-16 23:59:00-05:00,590211,9310
KS,2021-01-15 10:00:00-05:00,256134,3502
KY,2021-01-17 00:00:00-05:00,326675,3127
LA,2021-01-17 13:00:00-05:00,368980,8203
MA,2021-01-16 23:59:00-05:00,470140,13652
MD,2021-01-17 10:00:00-05:00,326445,6567
ME,2021-01-16 23:59:00-05:00,33559,511
MI,2021-01-16 00:00:00-05:00,581785,14669
MN,2021-01-16 17:00:00-05:00,446380,5927
MO,2021-01-17 00:59:00-05:00,437549,6254
MP,2021-01-14 00:00:00-05:00,128,2
MS,2021-01-16 00:00:00-05:00,252475,5521
MT,2021-01-17 01:59:00-05:00,89393,1092
NC,2021-01-17 10:55:00-05:00,674637,8083
ND,2021-01-17 01:59:00-05:00,95864,1395
NE,2021-01-15 21:30:00-05:00,180910,1837
NH,2021-01-17 09:00:00-05:00,56864,933
NJ,2021-01-17 00:00:00-05:00,627221,20439
NM,2021-01-17 17:50:00-05:00,163637,2932
NV,2021-01-16 00:00:00-05:00,261573,3779
NY,2021-01-16 14:00:00-05:00,1233390,32897
OH,2021-01-17 14:00:00-05:00,826754,10200
OR,2021-01-16 03:01:00-05:00,132412,1799
PA,2021-01-17 12:00:00-05:00,767800,19310
PR,2021-01-17 00:00:00-05:00,87381,1703
RI,2021-01-15 13:00:00-05:00,104443,2005
SC,2021-01-15 23:59:00-05:00,388184,6237
SD,2021-01-16 14:00:00-05:00,105544,1656
TN,2021-01-17 15:00:00-05:00,685321,8391
TX,2021-01-17 15:10:00-05:00,2113962,32038
UT,2021-01-17 11:21:00-05:00,323837,1493
VA,2021-01-16 17:00:00-05:00,439305,5729
VI,2021-01-17 11:12:00-05:00,2260,24
VT,2021-01-17 23:59:00-05:00,10057,163
WA,2021-01-15 02:59:00-05:00,285970,3903
WI,2021-01-17 00:00:00-05:00,568166,5906
WV,2021-01-16 23:59:00-05:00,108821,1776
WY,2021-01-17 00:00:00-05:00,49363,522
