Area,Date,Confirmed,Deaths
AK,2021-01-23 03:59:00-05:00,51445,259
AL,2021-01-23 11:00:00-05:00,439442,6657
AR,2021-01-23 00:00:00-05:00,282995,4563
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2021-01-23 00:00:00-05:00,715357,12170
CA,2021-01-23 02:59:00-05:00,3085040,36361
CO,2021-01-23 01:59:00-05:00,384966,5482
CT,2021-01-21 20:30:00-05:00,237815,6819
DC,2021-01-22 00:00:00-05:00,35077,870
DE,2021-01-22 18:00:00-05:00,73915,1036
FL,2021-01-22 23:59:00-05:00,1609953,25561
GA,2021-01-23 14:50:00-05:00,714322,13246
GU,2021-01-23 07:30:00-05:00,7547,128
HI,2021-01-21 14:30:00-05:00,25631,336
IA,2021-01-23 00:00:00-05:00,262149,4487
ID,2021-01-22 19:00:00-05:00,158798,1667
IL,2021-01-23 00:00:00-05:00,1098527,20645
IN,2021-01-22 23:59:00-05:00,608519,9693
KS,2021-01-22 10:00:00-05:00,266653,3598
KY,2021-01-23 00:00:00-05:00,344568,3386
LA,2021-01-22 13:00:00-05:00,380255,8483
MA,2021-01-22 23:59:00-05:00,496093,14064
MD,2021-01-23 10:00:00-05:00,339307,6837
ME,2021-01-22 23:59:00-05:00,36598,544
MI,2021-01-23 00:00:00-05:00,596746,15181
MN,2021-01-22 17:00:00-05:00,453808,6063
MO,2021-01-23 00:59:00-05:00,447398,6541
MP,2021-01-21 00:00:00-05:00,129,2
MS,2021-01-22 00:00:00-05:00,263023,5752
MT,2021-01-23 01:59:00-05:00,91410,1141
NC,2021-01-23 11:00:00-05:00,712716,8586
ND,2021-01-23 01:59:00-05:00,96720,1428
NE,2021-01-22 22:15:00-05:00,186255,1878
NH,2021-01-23 09:00:00-05:00,61576,981
NJ,2021-01-23 00:00:00-05:00,657536,20934
NM,2021-01-23 18:00:00-05:00,168579,3115
NV,2021-01-22 00:00:00-05:00,269713,4011
NY,2021-01-22 14:00:00-05:00,1314267,33907
OH,2021-01-23 14:00:00-05:00,859841,10680
OR,2021-01-22 03:01:00-05:00,136839,1865
PA,2021-01-23 12:00:00-05:00,799957,20526
PR,2021-01-23 00:00:00-05:00,90073,1771
RI,2021-01-22 13:00:00-05:00,109735,2083
SC,2021-01-21 23:59:00-05:00,413789,6479
SD,2021-01-22 14:00:00-05:00,106963,1696
TN,2021-01-23 15:00:00-05:00,705876,8819
TX,2021-01-23 16:05:00-05:00,2228961,34114
UT,2021-01-23 10:49:00-05:00,334889,1582
VA,2021-01-22 17:00:00-05:00,468655,6079
VI,2021-01-23 10:17:00-05:00,2335,24
VT,2021-01-22 23:59:00-05:00,10908,170
WA,2021-01-22 02:59:00-05:00,298249,4114
WI,2021-01-23 00:00:00-05:00,580003,6184
WV,2021-01-22 23:59:00-05:00,114752,1872
WY,2021-01-22 00:00:00-05:00,50583,571
