Area,Date,Confirmed,Deaths
AK,2020-12-11 03:59:00-05:00,38584,158
AL,2020-12-11 11:00:00-05:00,288775,4086
AR,2020-12-11 00:00:00-05:00,181624,2875
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2020-12-11 00:00:00-05:00,394512,7245
CA,2020-12-11 02:59:00-05:00,1485703,20622
CO,2020-12-11 01:59:00-05:00,281673,3846
CT,2020-12-10 20:30:00-05:00,146761,5363
DC,2020-12-10 00:00:00-05:00,24357,709
DE,2020-12-10 18:00:00-05:00,43818,807
FL,2020-12-10 23:59:00-05:00,1087956,19977
GA,2020-12-11 14:50:00-05:00,466904,10031
GU,2020-12-11 09:05:00-05:00,7079,115
HI,2020-12-10 05:59:00-05:00,19315,269
IA,2020-12-11 00:00:00-05:00,219914,3197
ID,2020-12-10 19:00:00-05:00,118028,1136
IL,2020-12-11 00:00:00-05:00,832951,15067
IN,2020-12-10 23:59:00-05:00,412135,6673
KS,2020-12-11 10:00:00-05:00,185294,2072
KY,2020-12-11 00:00:00-05:00,217120,2168
LA,2020-12-11 13:00:00-05:00,264191,6767
MA,2020-12-10 23:59:00-05:00,280436,11257
MD,2020-12-11 10:00:00-05:00,228471,5064
ME,2020-12-10 23:59:00-05:00,15206,250
MI,2020-12-11 00:00:00-05:00,460346,10965
MN,2020-12-10 17:00:00-05:00,370968,4292
MO,2020-12-11 00:59:00-05:00,338604,4481
MP,2020-12-09 00:00:00-05:00,113,2
MS,2020-12-10 00:00:00-05:00,175282,4124
MT,2020-12-11 01:59:00-05:00,71870,805
NC,2020-12-11 11:30:00-05:00,423623,5752
ND,2020-12-11 01:59:00-05:00,87214,1136
NE,2020-12-10 23:15:00-05:00,145774,1329
NH,2020-12-11 09:00:00-05:00,29460,590
NJ,2020-12-11 00:00:00-05:00,390256,17662
NM,2020-12-11 17:50:00-05:00,116565,1889
NV,2020-12-11 00:00:00-05:00,181310,2479
NY,2020-12-10 14:00:00-05:00,753837,27587
OH,2020-12-11 14:00:00-05:00,542209,7426
OK,2020-12-11 00:00:00-05:00,229353,2007
OR,2020-12-11 03:01:00-05:00,91420,1138
PA,2020-12-11 12:00:00-05:00,470034,12235
PR,2020-12-11 00:00:00-05:00,61002,1249
RI,2020-12-11 13:00:00-05:00,70818,1509
SC,2020-12-09 23:59:00-05:00,245226,4673
SD,2020-12-10 14:00:00-05:00,89672,1210
TN,2020-12-11 15:00:00-05:00,436262,5327
TX,2020-12-11 18:00:00-05:00,1448002,23551
UT,2020-12-11 09:55:00-05:00,228129,1025
VA,2020-12-10 17:00:00-05:00,274438,4370
VI,2020-12-10 07:29:00-05:00,1733,23
VT,2020-12-10 23:59:00-05:00,5541,93
WA,2020-12-10 02:59:00-05:00,192413,2850
WI,2020-12-11 00:00:00-05:00,461367,4266
WV,2020-12-10 23:59:00-05:00,60637,938
WY,2020-12-11 00:00:00-05:00,38785,321
