Area,Date,Confirmed,Deaths
AK,2020-07-09 00:00:00-04:00,1272,17
AL,2020-07-09 11:00:00-04:00,49174,1068
AR,2020-07-09 16:36:00-04:00,26052,309
AS,2020-07-01 00:00:00-04:00,0,0
AZ,2020-07-09 00:00:00-04:00,112671,2038
CA,2020-07-09 00:00:00-04:00,296499,6711
CO,2020-07-09 01:59:00-04:00,35116,1544
CT,2020-07-08 20:30:00-04:00,47209,4348
DC,2020-07-08 00:00:00-04:00,10679,568
DE,2020-07-08 18:00:00-04:00,12531,517
FL,2020-07-08 23:59:00-04:00,232718,4111
GA,2020-07-09 14:50:00-04:00,106727,2930
GU,2020-07-08 22:00:00-04:00,309,5
HI,2020-07-08 18:00:00-04:00,1094,19
IA,2020-07-09 00:00:00-04:00,33240,739
ID,2020-07-08 19:00:00-04:00,8969,98
IL,2020-07-09 00:00:00-04:00,151572,7329
IN,2020-07-08 23:59:00-04:00,49575,2739
KS,2020-07-08 10:00:00-04:00,17618,282
KY,2020-07-09 00:00:00-04:00,18245,612
LA,2020-07-09 13:00:00-04:00,71994,3355
MA,2020-07-09 16:00:00-04:00,110897,8268
MD,2020-07-09 10:00:00-04:00,71447,3288
ME,2020-07-08 23:59:00-04:00,3486,111
MI,2020-07-09 00:00:00-04:00,75063,6271
MN,2020-07-08 17:00:00-04:00,40163,1528
MO,2020-07-09 15:00:00-04:00,25999,1051
MP,2020-07-08 12:50:00-04:00,31,2
MS,2020-07-08 19:00:00-04:00,33591,1204
MT,2020-07-09 00:00:00-04:00,1466,25
NC,2020-07-09 11:50:00-04:00,79349,1461
ND,2020-07-09 00:00:00-04:00,4070,78
NE,2020-07-08 20:00:00-04:00,20425,282
NH,2020-07-08 09:00:00-04:00,5952,386
NJ,2020-07-09 13:00:00-04:00,174240,15448
NM,2020-07-08 17:41:00-04:00,14017,527
NV,2020-07-09 11:30:00-04:00,24904,571
NY,2020-07-08 23:59:00-04:00,399513,24959
OH,2020-07-09 14:00:00-04:00,61331,3006
OK,2020-07-09 08:00:00-04:00,18496,410
OR,2020-07-09 03:01:00-04:00,11188,230
PA,2020-07-09 00:00:00-04:00,92867,6848
PR,2020-07-09 06:30:00-04:00,8862,159
RI,2020-07-09 00:00:00-04:00,17243,974
SC,2020-07-08 23:59:00-04:00,50691,905
SD,2020-07-08 18:00:00-04:00,7336,101
TN,2020-07-09 15:00:00-04:00,57591,710
TX,2020-07-09 16:50:00-04:00,230346,2918
UT,2020-07-09 11:13:00-04:00,27356,205
VA,2020-07-08 17:00:00-04:00,67988,1937
VI,2020-07-08 21:02:00-04:00,144,6
VT,2020-07-08 00:00:00-04:00,1272,56
WA,2020-07-08 02:59:00-04:00,37941,1394
WI,2020-07-09 16:00:00-04:00,37210,816
WV,2020-07-09 10:00:00-04:00,3826,95
WY,2020-07-09 17:45:00-04:00,1774,21
