Area,Date,Confirmed,Deaths
AK,2020-06-09 00:00:00-04:00,573,11
AL,2020-06-09 11:00:00-04:00,21422,729
AR,2020-06-09 15:00:00-04:00,10080,161
AS,2020-06-01 00:00:00-04:00,0,0
AZ,2020-06-09 00:00:00-04:00,28296,1070
CA,2020-06-09 00:00:00-04:00,133489,4697
CO,2020-06-09 00:00:00-04:00,28183,1543
CT,2020-06-08 20:30:00-04:00,44179,4097
DC,2020-06-08 00:00:00-04:00,9474,495
DE,2020-06-08 18:00:00-04:00,10020,410
FL,2020-06-09 10:00:00-04:00,66000,2851
GA,2020-06-09 14:50:00-04:00,53249,2285
GU,2020-06-09 07:00:00-04:00,180,5
HI,2020-06-08 18:00:00-04:00,676,17
IA,2020-06-09 00:00:00-04:00,22236,624
ID,2020-06-08 19:00:00-04:00,3189,83
IL,2020-06-09 00:59:00-04:00,129936,6196
IN,2020-06-08 23:59:00-04:00,38033,2339
KS,2020-06-08 10:00:00-04:00,10650,236
KY,2020-06-09 00:00:00-04:00,11708,477
LA,2020-06-09 13:00:00-04:00,43612,2957
MA,2020-06-09 10:00:00-04:00,103889,7408
MD,2020-06-09 10:00:00-04:00,58904,2811
ME,2020-06-08 23:59:00-04:00,2606,100
MI,2020-06-09 00:00:00-04:00,64998,5943
MN,2020-06-08 17:00:00-04:00,28523,1228
MO,2020-06-09 15:00:00-04:00,14913,840
MP,2020-06-09 00:00:00-04:00,30,2
MS,2020-06-07 19:00:00-04:00,17768,837
MT,2020-06-09 00:00:00-04:00,554,18
NC,2020-06-09 12:00:00-04:00,37160,1029
ND,2020-06-09 00:00:00-04:00,2901,75
NE,2020-06-08 20:30:00-04:00,15752,188
NH,2020-06-08 09:00:00-04:00,5079,286
NJ,2020-06-09 13:00:00-04:00,164796,12303
NM,2020-06-08 17:51:00-04:00,9062,400
NV,2020-06-09 00:00:00-04:00,10030,444
NY,2020-06-09 00:00:00-04:00,379482,24348
OH,2020-06-09 14:00:00-04:00,39162,2421
OK,2020-06-09 00:00:00-04:00,7363,353
OR,2020-06-09 03:01:00-04:00,4988,169
PA,2020-06-09 00:00:00-04:00,77056,6014
PR,2020-06-09 06:30:00-04:00,5185,142
RI,2020-06-09 12:00:00-04:00,15691,808
SC,2020-06-09 16:20:00-04:00,15228,568
SD,2020-06-08 18:00:00-04:00,5523,68
TN,2020-06-09 15:00:00-04:00,27575,435
TX,2020-06-09 16:50:00-04:00,77253,1853
UT,2020-06-09 10:32:00-04:00,12559,127
VA,2020-06-08 17:00:00-04:00,51738,1496
VI,2020-06-09 08:22:00-04:00,71,6
VT,2020-06-09 00:00:00-04:00,1084,55
WA,2020-06-08 02:59:00-04:00,24041,1161
WI,2020-06-09 00:00:00-04:00,21308,661
WV,2020-06-09 10:00:00-04:00,2169,84
WY,2020-06-09 17:48:00-04:00,970,17
