Area,Date,Confirmed,Deaths
AK,2020-10-31 03:59:00-04:00,16355,82
AL,2020-10-31 11:00:00-04:00,192285,2967
AR,2020-10-31 00:00:00-04:00,112190,1925
AS,2020-10-01 00:00:00-04:00,0,0
AZ,2020-10-31 00:00:00-04:00,245946,5979
CA,2020-10-31 02:59:00-04:00,922005,17626
CO,2020-10-30 01:59:00-04:00,104426,2105
CT,2020-10-29 20:30:00-04:00,71207,4616
DC,2020-10-30 00:00:00-04:00,17266,646
DE,2020-10-30 18:00:00-04:00,24951,708
FL,2020-10-30 23:59:00-04:00,791997,16969
GA,2020-10-31 14:50:00-04:00,360790,7979
GU,2020-10-31 02:30:00-04:00,4681,79
HI,2020-10-30 18:00:00-04:00,15216,216
IA,2020-10-31 00:00:00-04:00,119755,1716
ID,2020-10-30 19:00:00-04:00,63810,626
IL,2020-10-31 00:59:00-04:00,416559,10050
IN,2020-10-30 23:59:00-04:00,179358,4332
KS,2020-10-30 10:00:00-04:00,85181,1029
KY,2020-10-31 00:00:00-04:00,107219,1485
LA,2020-10-30 13:00:00-04:00,186649,5919
MA,2020-10-31 08:00:00-04:00,158576,9991
MD,2020-10-31 10:00:00-04:00,145281,4147
ME,2020-10-30 23:59:00-04:00,6668,147
MI,2020-10-31 00:00:00-04:00,197406,7699
MN,2020-10-30 17:00:00-04:00,148472,2457
MO,2020-10-31 00:59:00-04:00,183186,3024
MP,2020-10-30 00:00:00-04:00,92,2
MS,2020-10-30 00:00:00-04:00,120160,3334
MT,2020-10-31 01:59:00-04:00,32801,375
NC,2020-10-31 11:35:00-04:00,274635,4378
ND,2020-10-31 01:59:00-04:00,43916,400
NE,2020-10-30 21:30:00-04:00,69645,646
NH,2020-10-31 09:00:00-04:00,11084,483
NJ,2020-10-31 00:00:00-04:00,237886,16350
NM,2020-10-30 17:30:00-04:00,45909,1007
NV,2020-10-31 00:00:00-04:00,100763,1777
NY,2020-10-30 23:59:00-04:00,507480,25807
OH,2020-10-31 14:00:00-04:00,215697,5301
OK,2020-10-31 00:00:00-04:00,122762,1337
OR,2020-10-31 03:01:00-04:00,44921,689
PA,2020-10-31 12:00:00-04:00,208027,8812
PR,2020-10-31 00:00:00-04:00,66128,822
RI,2020-10-30 12:00:00-04:00,32874,1201
SC,2020-10-30 23:59:00-04:00,176612,3935
SD,2020-10-30 14:00:00-04:00,45992,425
TN,2020-10-31 15:00:00-04:00,260672,3353
TX,2020-10-31 16:10:00-04:00,900596,18024
UT,2020-10-31 10:59:00-04:00,114656,604
VA,2020-10-30 17:00:00-04:00,181190,3654
VI,2020-10-31 07:32:00-04:00,1376,21
VT,2020-10-30 23:59:00-04:00,2179,58
WA,2020-10-30 02:59:00-04:00,106573,2366
WI,2020-10-31 00:00:00-04:00,237870,2092
WV,2020-10-30 23:59:00-04:00,24460,457
WY,2020-10-31 11:58:00-04:00,13298,87
