Area,Date,Confirmed,Deaths
AK,2020-12-21 03:59:00-05:00,42563,184
AL,2020-12-21 11:00:00-05:00,324832,4389
AR,2020-12-21 00:00:00-05:00,203107,3295
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2020-12-21 00:00:00-05:00,461345,7972
CA,2020-12-21 02:59:00-05:00,1892348,22676
CO,2020-12-21 01:59:00-05:00,311036,4378
CT,2020-12-20 20:30:00-05:00,167377,5676
DC,2020-12-20 00:00:00-05:00,26740,742
DE,2020-12-20 18:00:00-05:00,51056,871
FL,2020-12-20 23:59:00-05:00,1192456,20976
GA,2020-12-21 14:50:00-05:00,512699,10399
GU,2020-12-21 04:45:00-05:00,7211,120
HI,2020-12-20 05:59:00-05:00,20749,282
IA,2020-12-21 00:00:00-05:00,230622,3589
ID,2020-12-20 19:00:00-05:00,129960,1280
IL,2020-12-21 00:00:00-05:00,905069,16527
IN,2020-12-20 11:59:00-05:00,468219,7438
KS,2020-12-21 10:00:00-05:00,204600,2448
KY,2020-12-21 00:00:00-05:00,244297,2412
LA,2020-12-21 13:00:00-05:00,287261,7107
MA,2020-12-20 23:59:00-05:00,327374,11759
MD,2020-12-21 10:00:00-05:00,253073,5471
ME,2020-12-20 23:59:00-05:00,19285,293
MI,2020-12-21 00:00:00-05:00,501115,12153
MN,2020-12-20 17:00:00-05:00,399311,4872
MO,2020-12-21 00:59:00-05:00,368316,4947
MP,2020-12-20 00:00:00-05:00,116,2
MS,2020-12-20 00:00:00-05:00,195500,4411
MT,2020-12-21 01:59:00-05:00,77324,881
NC,2020-12-21 12:05:00-05:00,483647,6240
ND,2020-12-21 01:59:00-05:00,90121,1239
NE,2020-12-20 21:00:00-05:00,156382,1486
NH,2020-12-21 09:00:00-05:00,37388,656
NJ,2020-12-21 00:00:00-05:00,435763,18223
NM,2020-12-21 17:52:00-05:00,130808,2180
NY,2020-12-20 14:00:00-05:00,857049,28709
OH,2020-12-21 14:00:00-05:00,629354,8122
OK,2020-12-21 00:00:00-05:00,263434,2218
OR,2020-12-21 03:01:00-05:00,103755,1347
PA,2020-12-21 12:00:00-05:00,563589,13981
PR,2020-12-21 00:00:00-05:00,68849,1382
RI,2020-12-21 13:00:00-05:00,80231,1670
SC,2020-12-19 23:59:00-05:00,275733,4962
SD,2020-12-20 14:00:00-05:00,95074,1381
TN,2020-12-21 18:00:00-05:00,529578,6136
TX,2020-12-21 18:10:00-05:00,1591948,25415
UT,2020-12-21 11:03:00-05:00,252783,1161
VA,2020-12-20 17:00:00-05:00,310890,4654
VI,2020-12-20 09:15:00-05:00,1921,23
VT,2020-12-20 23:59:00-05:00,6534,111
WA,2020-12-19 02:59:00-05:00,222600,3104
WI,2020-12-21 00:00:00-05:00,494353,4751
WV,2020-12-20 23:59:00-05:00,73337,1129
WY,2020-12-21 00:00:00-05:00,42118,351
