Area,Date,Confirmed,Deaths
AK,2020-08-17 00:00:00-04:00,5110,28
AL,2020-08-17 11:00:00-04:00,109004,1925
AR,2020-08-17 15:43:00-04:00,53077,603
AS,2020-08-15 00:00:00-04:00,0,0
AZ,2020-08-17 00:00:00-04:00,194005,4506
CA,2020-08-17 00:00:00-04:00,628031,11242
CO,2020-08-16 01:59:00-04:00,53176,1768
CT,2020-08-16 20:30:00-04:00,51267,4456
DC,2020-08-16 00:00:00-04:00,13273,597
DE,2020-08-16 18:00:00-04:00,16536,593
FL,2020-08-16 23:59:00-04:00,576094,9674
GA,2020-08-17 14:50:00-04:00,238861,4727
GU,2020-08-17 01:30:00-04:00,558,5
HI,2020-08-16 00:00:00-04:00,5042,40
IA,2020-08-17 00:00:00-04:00,52722,981
ID,2020-08-16 19:00:00-04:00,27660,269
IL,2020-08-17 00:00:00-04:00,209186,7967
IN,2020-08-16 23:59:00-04:00,81006,3135
KS,2020-08-17 10:00:00-04:00,35167,405
KY,2020-08-17 00:00:00-04:00,39691,818
LA,2020-08-17 13:00:00-04:00,138485,4526
MA,2020-08-17 10:00:00-04:00,123413,8833
MD,2020-08-17 10:00:00-04:00,100715,3641
ME,2020-08-16 23:59:00-04:00,4197,127
MI,2020-08-17 00:00:00-04:00,102749,6592
MN,2020-08-16 17:00:00-04:00,65716,1758
MO,2020-08-17 00:00:00-04:00,68623,1396
MP,2020-08-17 04:04:00-04:00,53,2
MS,2020-08-16 19:00:00-04:00,72412,2095
MT,2020-08-17 00:00:00-04:00,5792,82
NC,2020-08-17 12:20:00-04:00,145516,2348
ND,2020-08-17 00:00:00-04:00,8647,105
NE,2020-08-16 20:30:00-04:00,30372,361
NH,2020-08-17 09:00:00-04:00,7004,423
NJ,2020-08-17 00:00:00-04:00,187767,15916
NM,2020-08-16 17:30:00-04:00,23408,714
NV,2020-08-17 02:59:00-04:00,61967,1077
NY,2020-08-16 23:59:00-04:00,425916,25256
OH,2020-08-17 14:00:00-04:00,109062,3832
OK,2020-08-17 00:00:00-04:00,48711,665
OR,2020-08-17 03:01:00-04:00,23451,388
PA,2020-08-17 00:00:00-04:00,124844,7468
PR,2020-08-17 00:00:00-04:00,26760,335
RI,2020-08-17 12:00:00-04:00,20572,1023
SC,2020-08-16 23:59:00-04:00,106953,2288
SD,2020-08-16 14:00:00-04:00,10360,153
TN,2020-08-17 15:00:00-04:00,134744,1387
TX,2020-08-17 16:55:00-04:00,542950,10034
UT,2020-08-17 10:24:00-04:00,46894,364
VA,2020-08-16 17:00:00-04:00,107421,2385
VI,2020-08-17 07:14:00-04:00,760,9
VT,2020-08-17 00:00:00-04:00,1527,58
WA,2020-08-16 02:59:00-04:00,67461,1781
WI,2020-08-17 00:00:00-04:00,70715,1046
WV,2020-08-17 10:00:00-04:00,8632,160
WY,2020-08-17 16:57:00-04:00,3331,33
