Area,Date,Confirmed,Deaths
AK,2020-05-12 00:00:00-04:00,383,10
AL,2020-05-12 00:00:00-04:00,10310,429
AR,2020-05-11 18:55:00-04:00,4164,95
AZ,2020-05-12 00:00:00-04:00,11736,562
CA,2020-05-12 00:00:00-04:00,69382,2847
CO,2020-05-11 00:00:00-04:00,19879,987
CT,2020-05-12 14:00:00-04:00,34333,3041
DC,2020-05-11 00:00:00-04:00,6485,336
DE,2020-05-11 18:00:00-04:00,6741,237
FL,2020-05-12 09:28:00-04:00,41923,1849
GA,2020-05-11 13:00:00-04:00,34635,1461
HI,2020-05-11 18:00:00-04:00,634,17
IA,2020-05-12 00:00:00-04:00,12912,289
ID,2020-05-11 19:00:00-04:00,2260,70
IL,2020-05-12 00:00:00-04:00,83021,3601
IN,2020-05-11 23:59:00-04:00,25127,1578
KS,2020-05-11 10:00:00-04:00,7116,158
KY,2020-05-11 17:00:00-04:00,6677,311
LA,2020-05-12 13:00:00-04:00,32050,2347
MA,2020-05-12 10:00:00-04:00,79332,5141
MD,2020-05-12 10:00:00-04:00,34061,1756
ME,2020-05-12 12:30:00-04:00,1477,65
MI,2020-05-12 11:00:00-04:00,48021,4674
MN,2020-05-11 17:00:00-04:00,12494,614
MO,2020-05-12 15:00:00-04:00,10006,524
MS,2020-05-11 19:00:00-04:00,9908,457
MT,2020-05-12 00:00:00-04:00,461,16
NC,2020-05-12 11:00:00-04:00,15346,577
ND,2020-05-12 12:10:00-04:00,1571,38
NE,2020-05-11 20:05:00-04:00,8572,100
NH,2020-05-11 09:00:00-04:00,3160,133
NJ,2020-05-12 13:00:00-04:00,140743,9508
NM,2020-05-11 22:33:00-04:00,5069,208
NV,2020-05-12 12:30:00-04:00,6311,312
NY,2020-05-12 00:00:00-04:00,338485,21845
OH,2020-05-12 14:00:00-04:00,25250,1436
OK,2020-05-12 00:00:00-04:00,4732,278
OR,2020-05-12 11:52:00-04:00,3286,130
PA,2020-05-12 12:00:00-04:00,57991,3806
RI,2020-05-12 12:00:00-04:00,11614,444
SC,2020-05-12 16:14:00-04:00,7927,355
SD,2020-05-12 11:30:00-04:00,3663,39
TN,2020-05-12 16:00:00-04:00,16111,265
TX,2020-05-11 16:25:00-04:00,39869,1100
UT,2020-05-12 15:00:00-04:00,6432,73
VA,2020-05-12 09:00:00-04:00,25800,891
VT,2020-05-12 00:00:00-04:00,927,53
WA,2020-05-11 02:59:00-04:00,17122,945
WI,2020-05-12 12:23:00-04:00,10611,418
WV,2020-05-12 10:00:00-04:00,1371,57
WY,2020-05-12 15:50:00-04:00,675,7
PR,2020-05-12 06:30:00-04:00,2299,114
AS,2020-05-10 00:00:00-04:00,0,0
GU,2020-05-11 18:00:00-04:00,152,5
MP,2020-05-12 00:00:00-04:00,19,2
VI,2020-05-12 14:19:00-04:00,69,6
