Area,Date,Confirmed,Deaths
AK,2021-02-18 03:59:00-05:00,55009,288
AL,2021-02-18 11:00:00-05:00,484365,9424
AR,2021-02-18 00:00:00-05:00,314445,5323
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2021-02-18 00:00:00-05:00,802198,15276
CA,2021-02-18 02:59:00-05:00,3421720,47924
CO,2021-02-18 01:59:00-05:00,417415,5864
CT,2021-02-17 23:59:00-05:00,271903,7496
DC,2021-02-17 00:00:00-05:00,39301,992
DE,2021-02-17 18:00:00-05:00,83852,1326
FL,2021-02-17 23:59:00-05:00,1816108,29990
GA,2021-02-18 14:50:00-05:00,976732,16403
GU,2021-02-18 06:00:00-05:00,7705,130
HI,2021-02-16 14:30:00-05:00,27717,428
IA,2021-02-18 00:00:00-05:00,276229,5321
ID,2021-02-17 19:00:00-05:00,168353,1817
IL,2021-02-18 00:00:00-05:00,1168683,22297
IN,2021-02-17 23:59:00-05:00,652210,12281
KS,2021-02-17 10:00:00-05:00,288717,4521
KY,2021-02-18 00:00:00-05:00,392729,4373
LA,2021-02-18 13:00:00-05:00,421846,9406
MA,2021-02-17 23:59:00-05:00,563976,15686
MD,2021-02-18 10:00:00-05:00,373966,7661
ME,2021-02-17 23:59:00-05:00,43090,655
MI,2021-02-18 00:00:00-05:00,633973,16251
MN,2021-02-17 17:00:00-05:00,476292,6404
MO,2021-02-18 00:59:00-05:00,473459,7695
MP,2021-02-16 00:00:00-05:00,135,2
MS,2021-02-17 00:00:00-05:00,289532,6531
MT,2021-02-18 01:59:00-05:00,98100,1337
NC,2021-02-18 12:40:00-05:00,833423,10766
ND,2021-02-18 01:59:00-05:00,99034,1465
NE,2021-02-18 11:30:00-05:00,198042,2025
NH,2021-02-18 09:00:00-05:00,72399,1150
NJ,2021-02-18 00:00:00-05:00,758451,22721
NM,2021-02-18 17:41:00-05:00,181739,3580
NV,2021-02-17 00:00:00-05:00,289880,4805
NY,2021-02-17 14:00:00-05:00,1555773,37556
OH,2021-02-18 14:00:00-05:00,947389,16611
OR,2021-02-17 03:01:00-05:00,151257,2143
PA,2021-02-18 12:00:00-05:00,905995,23413
PR,2021-02-18 00:00:00-05:00,98506,1940
RI,2021-02-18 13:00:00-05:00,122859,2367
SC,2021-02-16 23:59:00-05:00,495044,8155
SD,2021-02-17 14:00:00-05:00,110871,1847
TN,2021-02-18 15:00:00-05:00,761301,11057
TX,2021-02-18 15:50:00-05:00,2574194,40814
UT,2021-02-18 10:18:00-05:00,364399,1813
VA,2021-02-17 17:00:00-05:00,557896,7090
VI,2020-02-18 09:48:00-05:00,2558,25
VT,2021-02-17 23:59:00-05:00,14149,193
WA,2021-02-17 02:59:00-05:00,330807,4759
WI,2021-02-18 00:00:00-05:00,610055,6816
WV,2021-02-17 23:59:00-05:00,128760,2236
WY,2021-02-18 00:00:00-05:00,53531,662
