Area,Date,Confirmed,Deaths
AK,2020-05-14 00:00:00-04:00,387,10
AL,2020-05-14 00:00:00-04:00,10968,467
AR,2020-05-14 08:20:00-04:00,4236,97
AZ,2020-05-14 00:00:00-04:00,12674,624
CA,2020-05-14 00:00:00-04:00,73164,3032
CO,2020-05-14 00:00:00-04:00,20475,1062
CT,2020-05-13 20:30:00-04:00,35464,3219
DC,2020-05-13 00:00:00-04:00,6736,358
DE,2020-05-13 18:00:00-04:00,7223,260
FL,2020-05-14 12:33:00-04:00,43210,1948
GA,2020-05-14 13:30:00-04:00,35858,1527
HI,2020-05-13 18:00:00-04:00,638,17
IA,2020-05-13 00:00:00-04:00,13675,318
ID,2020-05-13 19:00:00-04:00,2324,69
IL,2020-05-14 00:00:00-04:00,87937,3928
IN,2020-05-13 23:59:00-04:00,26053,1646
KS,2020-05-13 10:00:00-04:00,7468,164
KY,2020-05-13 17:00:00-04:00,7080,326
LA,2020-05-14 13:00:00-04:00,33489,2417
MA,2020-05-13 10:00:00-04:00,80497,5315
MD,2020-05-14 10:00:00-04:00,35903,1866
ME,2020-05-14 12:30:00-04:00,1565,69
MI,2020-05-14 11:00:00-04:00,49582,4787
MN,2020-05-13 17:00:00-04:00,13435,663
MO,2020-05-14 15:00:00-04:00,10317,562
MS,2020-05-13 19:00:00-04:00,10483,480
MT,2020-05-14 00:00:00-04:00,462,16
NC,2020-05-14 11:00:00-04:00,16507,615
ND,2020-05-14 13:00:00-04:00,1647,40
NE,2020-05-13 20:00:00-04:00,9075,107
NH,2020-05-13 09:00:00-04:00,3299,150
NJ,2020-05-14 13:00:00-04:00,142704,9946
NM,2020-05-13 20:20:00-04:00,5364,231
NV,2020-05-14 12:00:00-04:00,6499,331
NY,2020-05-14 00:00:00-04:00,343051,22170
OH,2020-05-14 14:00:00-04:00,26357,1534
OK,2020-05-14 00:00:00-04:00,4962,284
OR,2020-05-14 11:00:00-04:00,3479,137
PA,2020-05-14 00:00:00-04:00,59636,4218
RI,2020-05-14 12:00:00-04:00,12016,468
SC,2020-05-14 15:34:00-04:00,8189,371
SD,2020-05-14 11:44:00-04:00,3792,43
TN,2020-05-14 15:00:00-04:00,16699,287
TX,2020-05-14 16:30:00-04:00,43851,1216
UT,2020-05-14 10:07:00-04:00,6749,75
VA,2020-05-13 17:00:00-04:00,27813,955
VT,2020-05-14 00:00:00-04:00,932,53
WA,2020-05-13 02:59:00-04:00,17512,975
WI,2020-05-14 00:00:00-04:00,11275,434
WV,2020-05-14 10:00:00-04:00,1427,60
WY,2020-05-13 14:54:00-04:00,701,7
PR,2020-05-14 06:30:00-04:00,2427,117
AS,2020-05-10 00:00:00-04:00,0,0
GU,2020-05-14 05:45:00-04:00,153,5
MP,2020-05-14 00:00:00-04:00,19,2
VI,2020-05-13 17:44:00-04:00,69,6
