Area,Date,Confirmed,Deaths
AK,2021-01-03 03:59:00-05:00,46552,215
AL,2021-01-03 11:00:00-05:00,371934,4873
AR,2021-01-03 00:00:00-05:00,233475,3749
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2021-01-03 00:00:00-05:00,556384,9061
CA,2021-01-03 02:59:00-05:00,2391261,26538
CO,2021-01-03 01:59:00-05:00,341250,4934
CT,2021-01-01 20:30:00-05:00,190120,6099
DC,2021-01-02 00:00:00-05:00,29764,794
DE,2021-01-02 18:00:00-05:00,59484,930
FL,2021-01-02 23:59:00-05:00,1341287,22310
GA,2021-01-03 14:50:00-05:00,587076,10964
GU,2021-01-03 05:45:00-05:00,7327,123
HI,2021-01-01 14:30:00-05:00,22438,289
IA,2021-01-03 00:00:00-05:00,242107,3946
ID,2021-01-02 19:00:00-05:00,142199,1448
IL,2021-01-03 00:00:00-05:00,979821,18322
IN,2021-01-02 23:59:00-05:00,526071,8475
KS,2021-01-01 10:00:00-05:00,227745,2879
KY,2021-01-03 00:00:00-05:00,276826,2723
LA,2021-01-03 13:00:00-05:00,321058,7537
MA,2021-01-02 23:59:00-05:00,387662,12610
MD,2021-01-03 10:00:00-05:00,285319,5994
ME,2021-01-02 23:59:00-05:00,25592,359
MI,2021-01-02 00:00:00-05:00,538121,13306
MN,2021-01-02 17:00:00-05:00,420544,5430
MO,2021-01-03 00:59:00-05:00,401761,5562
MP,2020-12-30 00:00:00-05:00,122,2
MS,2021-01-02 00:00:00-05:00,222061,4871
MT,2021-01-03 01:59:00-05:00,82381,972
NC,2021-01-03 11:55:00-05:00,564924,6910
ND,2021-01-03 01:59:00-05:00,93041,1317
NE,2021-01-02 23:00:00-05:00,168262,1669
NH,2021-01-03 09:00:00-05:00,46450,780
NJ,2021-01-03 00:00:00-05:00,492042,19208
NM,2021-01-03 17:30:00-05:00,146394,2551
NV,2021-01-03 00:00:00-05:00,231618,3183
NY,2021-01-02 14:00:00-05:00,1017153,30476
OH,2021-01-03 14:00:00-05:00,721481,9076
OR,2021-01-03 03:01:00-05:00,117745,1500
PA,2021-01-03 12:00:00-05:00,661871,16295
PR,2021-01-03 00:00:00-05:00,78169,1545
RI,2020-12-30 13:00:00-05:00,87949,1777
SC,2021-01-01 23:59:00-05:00,321669,5469
SD,2021-01-02 14:00:00-05:00,100532,1513
TN,2021-01-03 18:00:00-05:00,608297,7025
TX,2021-01-03 16:50:00-05:00,1793341,27917
UT,2021-01-03 09:23:00-05:00,283473,1301
VA,2021-01-02 17:00:00-05:00,363765,5124
VI,2021-01-02 21:21:00-05:00,2041,23
VT,2021-01-02 23:59:00-05:00,7793,140
WA,2020-12-31 02:59:00-05:00,246752,3461
WI,2021-01-03 00:00:00-05:00,526245,5261
WV,2021-01-02 23:59:00-05:00,91058,1376
WY,2021-01-03 00:00:00-05:00,44875,438
