Area,Date,Confirmed,Deaths
AK,2020-06-15 00:00:00-04:00,664,12
AL,2020-06-15 11:00:00-04:00,26272,774
AR,2020-06-15 00:00:00-04:00,12917,182
AS,2020-06-01 00:00:00-04:00,0,0
AZ,2020-06-15 00:00:00-04:00,36705,1194
CA,2020-06-15 00:00:00-04:00,151452,5089
CO,2020-06-14 00:00:00-04:00,29130,1599
CT,2020-06-14 20:30:00-04:00,45235,4204
DC,2020-06-14 00:00:00-04:00,9799,515
DE,2020-06-14 18:00:00-04:00,10340,423
FL,2020-06-15 10:00:00-04:00,77326,3030
GA,2020-06-15 14:50:00-04:00,58414,2494
GU,2020-06-15 05:50:00-04:00,185,5
HI,2020-06-14 18:00:00-04:00,728,17
IA,2020-06-15 00:00:00-04:00,24053,655
ID,2020-06-13 19:00:00-04:00,3399,87
IL,2020-06-15 00:00:00-04:00,133877,6507
IN,2020-06-14 23:59:00-04:00,40430,2433
KS,2020-06-12 13:30:00-04:00,11419,245
KY,2020-06-15 00:00:00-04:00,12647,505
LA,2020-06-15 13:00:00-04:00,47172,3018
MA,2020-06-15 16:00:00-04:00,105690,7647
MD,2020-06-15 10:00:00-04:00,62032,2947
ME,2020-06-15 12:15:00-04:00,2810,101
MI,2020-06-15 00:00:00-04:00,66085,6017
MN,2020-06-14 17:00:00-04:00,30693,1335
MO,2020-06-15 15:00:00-04:00,16189,880
MP,2020-06-14 18:09:00-04:00,30,2
MS,2020-06-14 19:00:00-04:00,19799,895
MT,2020-06-15 00:00:00-04:00,609,19
NC,2020-06-15 11:40:00-04:00,45102,1118
ND,2020-06-15 00:00:00-04:00,3101,77
NE,2020-06-14 20:00:00-04:00,16725,216
NH,2020-06-15 09:00:00-04:00,5345,320
NJ,2020-06-15 13:00:00-04:00,167103,12676
NM,2020-06-14 18:03:00-04:00,9723,435
NV,2020-06-15 11:30:00-04:00,11279,465
NY,2020-06-15 00:00:00-04:00,383944,24579
OH,2020-06-15 14:00:00-04:00,41576,2573
OK,2020-06-15 08:00:00-04:00,8417,359
OR,2020-06-14 00:00:00-04:00,5636,176
PA,2020-06-15 00:00:00-04:00,79121,6243
PR,2020-06-15 06:30:00-04:00,5890,147
RI,2020-06-15 12:00:00-04:00,16093,851
SC,2020-06-15 16:00:00-04:00,19378,602
SD,2020-06-14 18:00:00-04:00,5928,75
TN,2020-06-15 15:00:00-04:00,31160,483
TX,2020-06-15 16:50:00-04:00,89108,1983
UT,2020-06-15 10:37:00-04:00,14608,143
VA,2020-06-14 17:00:00-04:00,54886,1552
VI,2020-06-15 07:46:00-04:00,73,6
VT,2020-06-15 00:00:00-04:00,1128,55
WA,2020-06-14 02:59:00-04:00,25834,1217
WI,2020-06-15 16:00:00-04:00,22932,694
WV,2020-06-15 10:00:00-04:00,2298,88
WY,2020-06-15 18:00:00-04:00,1060,18
