Area,Date,Confirmed,Deaths
AK,2020-09-11 03:59:00-04:00,7024,43
AL,2020-09-11 11:00:00-04:00,136703,2333
AR,2020-09-11 14:35:00-04:00,68983,953
AS,2020-09-01 00:00:00-04:00,0,0
AZ,2020-09-11 00:00:00-04:00,207523,5288
CA,2020-09-11 02:59:00-04:00,746191,14089
CO,2020-09-10 01:59:00-04:00,60185,1889
CT,2020-09-10 20:30:00-04:00,54326,4480
DC,2020-09-10 00:00:00-04:00,14493,616
DE,2020-09-10 18:00:00-04:00,18466,613
FL,2020-09-10 23:59:00-04:00,658381,12658
GA,2020-09-11 14:50:00-04:00,290781,6246
GU,2020-09-11 03:15:00-04:00,1863,23
HI,2020-09-10 18:00:00-04:00,10292,94
IA,2020-09-11 00:00:00-04:00,71133,1211
ID,2020-09-10 19:00:00-04:00,34617,407
IL,2020-09-11 00:00:00-04:00,259883,8505
IN,2020-09-10 23:59:00-04:00,103505,3420
KS,2020-09-11 10:00:00-04:00,48386,511
KY,2020-09-11 00:00:00-04:00,55704,1044
LA,2020-09-11 13:00:00-04:00,157109,5202
MA,2020-09-11 08:00:00-04:00,123986,9180
MD,2020-09-11 10:00:00-04:00,114724,3828
ME,2020-09-10 23:59:00-04:00,4792,134
MI,2020-09-11 00:00:00-04:00,122251,6900
MN,2020-09-10 17:00:00-04:00,82716,1949
MO,2020-09-11 00:00:00-04:00,99160,1701
MP,2020-09-08 00:00:00-04:00,59,2
MS,2020-09-10 00:00:00-04:00,89175,2670
MT,2020-09-11 01:59:00-04:00,8785,131
NC,2020-09-11 12:50:00-04:00,182286,3023
ND,2020-09-11 01:59:00-04:00,14684,133
NE,2020-09-10 20:10:00-04:00,37373,430
NH,2020-09-11 09:00:00-04:00,7620,434
NJ,2020-09-11 00:00:00-04:00,195888,16023
NM,2020-09-10 17:50:00-04:00,26429,816
NV,2020-09-11 02:59:00-04:00,72806,1439
NY,2020-09-10 23:59:00-04:00,442791,25382
OH,2020-09-11 14:00:00-04:00,135326,4403
OK,2020-09-11 00:00:00-04:00,67642,888
OR,2020-09-11 03:01:00-04:00,28865,499
PA,2020-09-11 12:00:00-04:00,142885,7837
PR,2020-09-11 00:00:00-04:00,36581,523
RI,2020-09-11 12:00:00-04:00,22905,1071
SC,2020-09-10 23:59:00-04:00,129046,3028
SD,2020-09-10 14:00:00-04:00,16117,177
TN,2020-09-11 15:00:00-04:00,169859,2025
TX,2020-09-11 16:25:00-04:00,653356,13997
UT,2020-09-11 11:02:00-04:00,56675,431
VA,2020-09-10 17:00:00-04:00,131640,2711
VI,2020-09-11 06:29:00-04:00,1201,18
VT,2020-09-10 23:59:00-04:00,1668,58
WA,2020-09-11 02:59:00-04:00,79011,1991
WI,2020-09-11 00:00:00-04:00,91625,1205
WV,2020-09-10 23:59:00-04:00,12174,263
WY,2020-09-11 17:31:00-04:00,4264,42
