Area,Date,Confirmed,Deaths
AK,2020-11-07 03:59:00-05:00,18699,84
AL,2020-11-06 11:00:00-05:00,200714,3049
AR,2020-11-06 00:00:00-05:00,119230,2056
AS,2020-11-01 00:00:00-04:00,0,0
AZ,2020-11-06 00:00:00-05:00,254764,6109
CA,2020-11-06 02:59:00-05:00,951094,17866
CO,2020-11-05 01:59:00-05:00,121006,2158
CT,2020-11-05 20:30:00-05:00,78125,4671
DC,2020-11-05 00:00:00-05:00,17792,652
DE,2020-11-05 18:00:00-05:00,26035,716
FL,2020-11-05 23:59:00-05:00,821526,17224
GA,2020-11-06 14:50:00-05:00,370106,8608
GU,2020-11-06 09:00:00-05:00,5077,88
HI,2020-11-05 18:00:00-05:00,15785,219
IA,2020-11-06 00:00:00-05:00,133510,1818
ID,2020-11-05 19:00:00-05:00,69579,671
IL,2020-11-06 00:00:00-05:00,465540,10397
IN,2020-11-05 23:59:00-05:00,200823,4547
KS,2020-11-06 10:00:00-05:00,97633,1166
KY,2020-11-06 00:00:00-05:00,117505,1544
LA,2020-11-06 13:00:00-05:00,191715,6016
MA,2020-11-06 08:00:00-05:00,167274,10106
MD,2020-11-06 10:00:00-05:00,151505,4194
ME,2020-11-05 23:59:00-05:00,7444,150
MI,2020-11-06 00:00:00-05:00,222509,7880
MN,2020-11-05 17:00:00-05:00,170307,2591
MO,2020-11-06 00:59:00-05:00,200507,3131
MP,2020-11-06 00:00:00-05:00,98,2
MS,2020-11-05 00:00:00-05:00,124854,3419
MT,2020-11-06 01:59:00-05:00,37947,419
NC,2020-11-06 11:20:00-05:00,288569,4582
ND,2020-11-06 01:59:00-05:00,51602,480
NE,2020-11-05 21:45:00-05:00,78012,674
NH,2020-11-06 09:00:00-05:00,12012,488
NJ,2020-11-06 00:00:00-05:00,249380,16416
NM,2020-11-05 17:56:00-05:00,51110,1082
NV,2020-11-06 00:00:00-05:00,106922,1845
NY,2020-11-05 23:59:00-05:00,522021,25910
OH,2020-11-06 14:00:00-05:00,240178,5494
OK,2020-11-06 00:00:00-05:00,131751,1429
OR,2020-11-06 03:01:00-05:00,48608,716
PA,2020-11-06 12:00:00-05:00,223950,8975
PR,2020-11-06 00:00:00-05:00,36904,862
RI,2020-11-06 12:00:00-05:00,36380,1224
SC,2020-11-05 23:59:00-05:00,182872,4005
SD,2020-11-05 14:00:00-05:00,52639,510
TN,2020-11-06 15:00:00-05:00,273144,3541
TX,2020-11-06 18:00:00-05:00,942539,18589
UT,2020-11-06 10:12:00-05:00,127279,649
VA,2020-11-05 17:00:00-05:00,188770,3682
VI,2020-11-06 02:37:00-05:00,1390,23
VT,2020-11-05 23:59:00-05:00,2326,58
WA,2020-11-05 02:59:00-05:00,112550,2431
WI,2020-11-06 00:00:00-05:00,269982,2333
WV,2020-11-05 23:59:00-05:00,27087,487
WY,2020-11-06 17:10:00-05:00,16405,105
