Area,Date,Confirmed,Deaths
AK,2021-02-16 03:59:00-05:00,54736,287
AL,2021-02-16 11:00:00-05:00,482488,9257
AR,2021-02-16 00:00:00-05:00,313525,5287
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2021-02-16 00:00:00-05:00,799740,14981
CA,2021-02-16 02:59:00-05:00,3412057,47107
CO,2021-02-16 01:59:00-05:00,415037,5828
CT,2021-02-15 23:59:00-05:00,270822,7449
DC,2021-02-15 00:00:00-05:00,39131,982
DE,2021-02-15 18:00:00-05:00,83369,1291
FL,2021-02-15 23:59:00-05:00,1803893,29659
GA,2021-02-16 14:50:00-05:00,969702,16174
GU,2021-02-16 06:00:00-05:00,7701,130
HI,2021-02-14 14:30:00-05:00,27623,426
IA,2021-02-16 00:00:00-05:00,275247,5263
ID,2021-02-14 19:00:00-05:00,167483,1803
IL,2021-02-16 00:00:00-05:00,1164922,22199
IN,2021-02-15 23:59:00-05:00,650530,12231
KS,2021-02-15 10:00:00-05:00,287450,4406
KY,2021-02-16 00:00:00-05:00,390762,4318
LA,2021-02-15 13:00:00-05:00,420394,9325
MA,2021-02-15 23:59:00-05:00,560576,15567
MD,2021-02-16 10:00:00-05:00,372221,7612
ME,2021-02-15 23:59:00-05:00,42768,651
MI,2021-02-16 00:00:00-05:00,631532,16149
MN,2021-02-15 17:00:00-05:00,474621,6380
MO,2021-02-16 00:59:00-05:00,472143,7458
MP,2021-02-12 00:00:00-05:00,134,2
MS,2021-02-15 00:00:00-05:00,288714,6501
MT,2021-02-16 01:59:00-05:00,97666,1331
NC,2021-02-16 12:25:00-05:00,826340,10562
ND,2021-02-16 01:59:00-05:00,98781,1461
NE,2021-02-16 10:00:00-05:00,197447,2004
NH,2021-02-16 09:00:00-05:00,71215,1136
NJ,2021-02-16 00:00:00-05:00,751065,22497
NM,2021-02-16 17:51:00-05:00,181060,3550
NV,2021-02-15 00:00:00-05:00,289029,4733
NY,2021-02-15 14:00:00-05:00,1542887,37328
OH,2021-02-16 14:00:00-05:00,943291,16453
OR,2021-02-15 03:01:00-05:00,150464,2137
PA,2021-02-16 12:00:00-05:00,899237,23126
PR,2021-02-16 00:00:00-05:00,98317,1924
RI,2021-02-16 13:00:00-05:00,122072,2344
SC,2021-02-14 23:59:00-05:00,490453,8055
SD,2021-02-15 14:00:00-05:00,110593,1844
TN,2021-02-16 15:00:00-05:00,759523,10954
TX,2021-02-16 11:45:00-05:00,2567297,40645
UT,2021-02-16 09:22:00-05:00,362347,1797
VA,2021-02-15 17:00:00-05:00,553308,7037
VI,2021-02-15 09:09:00-05:00,2542,25
VT,2021-02-15 23:59:00-05:00,13917,191
WA,2021-02-13 02:59:00-05:00,328047,4675
WI,2021-02-16 00:00:00-05:00,608418,6788
WV,2021-02-15 23:59:00-05:00,128117,2216
WY,2021-02-16 00:00:00-05:00,53351,662
