Area,Date,Confirmed,Deaths
AK,2021-01-06 03:59:00-05:00,47334,220
AL,2021-01-06 11:00:00-05:00,384184,4994
AR,2021-01-06 00:00:00-05:00,238888,3836
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2021-01-06 00:00:00-05:00,574680,9444
CA,2021-01-06 02:59:00-05:00,2482226,27462
CO,2021-01-06 01:59:00-05:00,349450,5050
CT,2021-01-05 20:30:00-05:00,199454,6230
DC,2021-01-05 00:00:00-05:00,30482,806
DE,2021-01-05 18:00:00-05:00,61729,947
FL,2021-01-05 23:59:00-05:00,1385040,22647
GA,2021-01-06 18:29:00-05:00,602796,11165
GU,2021-01-06 03:45:00-05:00,7378,123
HI,2021-01-04 14:30:00-05:00,22792,299
IA,2021-01-06 00:00:00-05:00,245839,4060
ID,2021-01-05 19:00:00-05:00,144843,1471
IL,2021-01-06 00:00:00-05:00,999288,18735
IN,2021-01-05 23:59:00-05:00,539229,8743
KS,2021-01-06 10:00:00-05:00,236818,3027
KY,2021-01-06 00:00:00-05:00,286541,2806
LA,2021-01-06 13:00:00-05:00,333524,7681
MA,2021-01-05 23:59:00-05:00,404053,12836
MD,2021-01-06 10:00:00-05:00,292904,6132
ME,2021-01-05 23:59:00-05:00,27090,372
MI,2021-01-06 00:00:00-05:00,551498,13667
MN,2021-01-05 17:00:00-05:00,427587,5528
MO,2021-01-06 00:59:00-05:00,408443,5858
MP,2021-01-03 00:00:00-05:00,124,2
MS,2021-01-05 00:00:00-05:00,228235,5013
MT,2021-01-06 01:59:00-05:00,84060,1015
NC,2021-01-06 11:40:00-05:00,582348,7076
ND,2021-01-06 01:59:00-05:00,93832,1341
NE,2021-01-05 22:15:00-05:00,171033,1692
NH,2021-01-06 09:00:00-05:00,48838,816
NJ,2021-01-06 00:00:00-05:00,557267,19523
NM,2021-01-06 17:50:00-05:00,149984,2641
NV,2021-01-05 00:00:00-05:00,237393,3295
NY,2021-01-05 14:00:00-05:00,1057676,30965
OH,2021-01-06 14:00:00-05:00,742817,9368
OR,2021-01-05 03:01:00-05:00,119488,1550
PA,2021-01-06 12:00:00-05:00,683389,16914
PR,2021-01-06 00:00:00-05:00,79612,1570
RI,2021-01-06 13:00:00-05:00,95463,1890
SC,2021-01-04 23:59:00-05:00,333235,5582
SD,2021-01-05 14:00:00-05:00,101684,1519
TN,2021-01-06 18:00:00-05:00,625237,7381
TX,2021-01-06 17:40:00-05:00,1867163,28545
UT,2021-01-06 09:40:00-05:00,292720,1330
VA,2021-01-05 17:00:00-05:00,377300,5226
VI,2021-01-05 19:03:00-05:00,2083,24
VT,2021-01-05 23:59:00-05:00,8158,152
WA,2021-01-05 02:59:00-05:00,258767,3541
WI,2021-01-06 00:00:00-05:00,535999,5435
WV,2021-01-05 23:59:00-05:00,94678,1481
WY,2021-01-06 00:00:00-05:00,45890,464
