Area,Date,Confirmed,Deaths
AK,2020-03-28 19:00:00-04:00,102,2
AL,2020-03-29 00:00:00-04:00,806,4
AR,2020-03-29 11:10:00-04:00,426,6
AZ,2020-03-29 00:00:00-04:00,919,17
CA,2020-03-29 14:18:00-04:00,5708,123
CO,2020-03-28 18:00:00-04:00,2061,44
CT,2020-03-29 12:30:00-04:00,1993,34
DC,2020-03-28 19:45:00-04:00,342,5
DE,2020-03-29 00:00:00-04:00,232,6
FL,2020-03-29 11:30:00-04:00,4246,56
GA,2020-03-28 18:27:00-04:00,2651,80
HI,2020-03-28 18:00:00-04:00,151,0
IA,2020-03-29 00:00:00-04:00,336,4
ID,2020-03-28 18:55:00-04:00,261,5
IL,2020-03-29 00:00:00-04:00,4596,65
IN,2020-03-29 11:00:00-04:00,1514,32
KS,2020-03-29 11:00:00-04:00,319,6
KY,2020-03-28 17:00:00-04:00,394,9
LA,2020-03-29 13:00:00-04:00,3540,151
MA,2020-03-28 12:30:00-04:00,4955,48
MD,2020-03-29 10:00:00-04:00,1239,10
ME,2020-03-29 14:20:00-04:00,253,3
MI,2020-03-28 14:00:00-04:00,5486,132
MN,2020-03-29 00:00:00-04:00,503,9
MO,2020-03-28 15:00:00-04:00,838,10
MS,2020-03-28 19:00:00-04:00,758,14
MT,2020-03-29 10:00:00-04:00,154,1
NC,2020-03-29 10:35:00-04:00,1040,4
ND,2020-03-29 12:00:00-04:00,98,1
NE,2020-03-28 20:05:00-04:00,108,2
NH,2020-03-28 09:00:00-04:00,214,2
NJ,2020-03-29 13:30:00-04:00,13386,161
NM,2020-03-29 00:00:00-04:00,237,2
NV,2020-03-28 21:00:00-04:00,738,14
NY,2020-03-29 09:16:00-04:00,59513,965
OH,2020-03-29 14:00:00-04:00,1653,29
OK,2020-03-29 08:00:00-04:00,429,16
OR,2020-03-29 11:00:00-04:00,548,13
PA,2020-03-29 12:00:00-04:00,3394,38
RI,2020-03-29 12:47:00-04:00,294,3
SC,2020-03-29 15:30:00-04:00,774,16
SD,2020-03-29 12:30:00-04:00,90,1
TN,2020-03-29 15:00:00-04:00,1537,7
TX,2020-03-29 13:45:00-04:00,2552,34
UT,2020-03-29 15:00:00-04:00,719,2
VA,2020-03-29 00:00:00-04:00,890,22
VT,2020-03-29 13:00:00-04:00,235,12
WA,2020-03-28 02:59:00-04:00,4310,189
WI,2020-03-29 16:00:00-04:00,1112,13
WV,2020-03-28 00:00:00-04:00,113,0
WY,2020-03-29 00:00:00-04:00,86,0
PR,2020-03-29 07:00:00-04:00,127,5
AS,2020-03-27 00:00:00-04:00,0,0
GU,2020-03-29 04:00:00-04:00,56,1
MP,2020-03-29 01:30:00-04:00,2,0
VI,2020-03-28 19:00:00-04:00,23,0
