Area,Date,Confirmed,Deaths
AK,2021-01-11 03:59:00-05:00,48797,224
AL,2021-01-12 11:00:00-05:00,407848,5573
AR,2021-01-12 00:00:00-05:00,259553,4121
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2021-01-12 00:00:00-05:00,636100,10482
CA,2021-01-12 02:59:00-05:00,2747288,30513
CO,2021-01-12 01:59:00-05:00,364336,5242
CT,2021-01-11 20:30:00-05:00,217047,6449
DC,2021-01-11 00:00:00-05:00,32423,825
DE,2021-01-11 18:00:00-05:00,66446,991
FL,2021-01-11 23:59:00-05:00,1476484,23585
GA,2021-01-12 14:53:00-05:00,648694,11662
GU,2021-01-12 05:00:00-05:00,7423,124
HI,2021-01-10 14:30:00-05:00,24153,309
IA,2021-01-12 00:00:00-05:00,251866,4222
ID,2021-01-11 19:00:00-05:00,150239,1544
IL,2021-01-12 00:00:00-05:00,1040168,19497
IN,2021-01-11 23:59:00-05:00,570477,9104
KS,2021-01-11 10:00:00-05:00,247502,3255
KY,2021-01-12 00:00:00-05:00,308729,2944
LA,2021-01-12 13:00:00-05:00,352939,7971
MA,2021-01-11 23:59:00-05:00,442529,13273
MD,2021-01-12 10:00:00-05:00,312351,6367
ME,2021-01-11 23:59:00-05:00,30326,449
MI,2021-01-12 00:00:00-05:00,570150,14296
MN,2021-01-11 17:00:00-05:00,438867,5724
MO,2021-01-12 00:59:00-05:00,427117,6155
MP,2021-01-11 00:00:00-05:00,128,2
MS,2021-01-11 00:00:00-05:00,241957,5284
MT,2021-01-12 01:59:00-05:00,87077,1067
NC,2021-01-12 11:40:00-05:00,635975,7638
ND,2021-01-12 01:59:00-05:00,94968,1363
NE,2021-01-11 21:45:00-05:00,176670,1772
NH,2021-01-12 09:00:00-05:00,53148,878
NJ,2021-01-12 00:00:00-05:00,594749,20039
NM,2021-01-12 17:51:00-05:00,157974,2794
NV,2021-01-11 00:00:00-05:00,252842,3546
NY,2021-01-11 14:00:00-05:00,1155370,32007
OH,2021-01-12 14:00:00-05:00,792938,9802
OR,2021-01-11 03:01:00-05:00,126607,1613
PA,2021-01-12 12:00:00-05:00,733429,18080
PR,2021-01-12 00:00:00-05:00,84427,1645
RI,2021-01-12 13:00:00-05:00,101393,1970
SC,2021-01-10 23:59:00-05:00,359357,5860
SD,2021-01-11 14:00:00-05:00,103743,1585
TN,2021-01-12 15:00:00-05:00,660874,8011
TX,2021-01-12 16:55:00-05:00,1995292,30219
UT,2021-01-12 11:36:00-05:00,309629,1422
VA,2021-01-11 17:00:00-05:00,407947,5477
VI,2021-01-12 18:59:00-05:00,2166,24
VT,2021-01-11 23:59:00-05:00,9247,158
WA,2021-01-11 02:59:00-05:00,276686,3699
WI,2021-01-12 00:00:00-05:00,555249,5633
WV,2021-01-11 23:59:00-05:00,103203,1634
WY,2021-01-12 00:00:00-05:00,48072,522
