Area,Date,Confirmed,Deaths
AK,2020-04-20 14:00:00-04:00,321,9
AL,2020-04-21 00:00:00-04:00,5092,173
AR,2020-04-21 08:34:00-04:00,1971,42
AZ,2020-04-20 00:00:00-04:00,5064,187
CA,2020-04-20 00:00:00-04:00,30978,1208
CO,2020-04-20 00:00:00-04:00,10106,449
CT,2020-04-20 16:00:00-04:00,19815,1331
DC,2020-04-20 00:00:00-04:00,3098,112
DE,2020-04-20 12:00:00-04:00,2745,72
FL,2020-04-20 16:19:00-04:00,27058,840
GA,2020-04-20 18:27:00-04:00,19398,774
HI,2020-04-20 18:00:00-04:00,578,10
IA,2020-04-19 12:00:00-04:00,3159,79
ID,2020-04-20 19:00:00-04:00,1638,48
IL,2020-04-20 00:00:00-04:00,31508,1349
IN,2020-04-19 23:59:00-04:00,11686,569
KS,2020-04-20 12:00:00-04:00,1986,100
KY,2020-04-20 17:00:00-04:00,3050,154
LA,2020-04-20 13:00:00-04:00,24523,1328
MA,2020-04-20 16:00:00-04:00,39643,1809
MD,2020-04-21 10:00:00-04:00,14913,584
ME,2020-04-20 11:15:00-04:00,875,35
MI,2020-04-20 11:00:00-04:00,32000,2468
MN,2020-04-19 17:00:00-04:00,2470,143
MO,2020-04-20 15:00:00-04:00,5807,177
MS,2020-04-19 19:00:00-04:00,4512,169
MT,2020-04-20 11:00:00-04:00,433,10
NC,2020-04-20 10:35:00-04:00,6764,179
ND,2020-04-20 13:00:00-04:00,627,13
NE,2020-04-20 19:45:00-04:00,1648,33
NH,2020-04-20 09:00:00-04:00,1447,42
NJ,2020-04-20 13:00:00-04:00,88806,4377
NM,2020-04-20 20:45:00-04:00,1971,58
NV,2020-04-20 21:00:00-04:00,3937,163
NY,2020-04-20 00:00:00-04:00,247512,14347
OH,2020-04-20 14:00:00-04:00,12516,509
OK,2020-04-20 00:00:00-04:00,2680,143
OR,2020-04-20 11:00:00-04:00,1956,75
PA,2020-04-20 12:00:00-04:00,33232,1204
RI,2020-04-20 12:00:00-04:00,5090,155
SC,2020-04-20 16:00:00-04:00,4439,124
SD,2020-04-19 18:00:00-04:00,1685,7
TN,2020-04-20 15:00:00-04:00,7238,152
TX,2020-04-20 12:45:00-04:00,19458,495
UT,2020-04-20 15:00:00-04:00,3213,28
VA,2020-04-21 00:00:00-04:00,9630,321
VT,2020-04-20 10:32:00-04:00,816,38
WA,2020-04-20 02:59:00-04:00,12085,652
WI,2020-04-20 16:00:00-04:00,4499,230
WV,2020-04-21 10:00:00-04:00,914,26
WY,2020-04-20 16:38:00-04:00,317,2
PR,2020-04-21 06:30:00-04:00,1298,64
AS,2020-04-06 00:00:00-04:00,0,0
GU,2020-04-21 08:05:00-04:00,133,5
MP,2020-04-20 00:00:00-04:00,14,2
VI,2020-04-20 20:00:00-04:00,54,3
