Area,Date,Confirmed,Deaths
AK,2021-01-31 03:59:00-05:00,52598,262
AL,2021-01-31 00:00:00-05:00,459639,7688
AR,2021-01-31 00:00:00-05:00,295268,4868
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2021-01-31 00:00:00-05:00,758404,13120
CA,2021-01-31 02:59:00-05:00,3243348,40697
CO,2021-01-31 01:59:00-05:00,396179,5637
CT,2021-01-28 23:59:00-05:00,250023,7046
DC,2021-01-30 00:00:00-05:00,36872,913
DE,2021-01-30 18:00:00-05:00,78071,1090
FL,2021-01-30 23:59:00-05:00,1689700,26915
GA,2021-01-31 14:50:00-05:00,749867,14198
GU,2021-01-31 05:15:00-05:00,7587,129
HI,2021-01-29 14:30:00-05:00,26518,410
IA,2021-01-31 00:00:00-05:00,267558,4901
ID,2021-01-30 19:00:00-05:00,162683,1725
IL,2021-01-31 00:00:00-05:00,1126301,21253
IN,2021-01-30 23:59:00-05:00,626682,9974
KS,2021-01-29 10:00:00-05:00,274685,3779
KY,2021-01-31 00:00:00-05:00,362890,3745
LA,2021-01-31 13:00:00-05:00,400626,8859
MA,2021-01-30 23:59:00-05:00,524025,14577
MD,2021-01-31 10:00:00-05:00,354473,7127
ME,2021-01-30 23:59:00-05:00,39324,590
MI,2021-01-30 00:00:00-05:00,610138,15525
MN,2021-01-30 17:00:00-05:00,461807,6200
MO,2021-01-31 00:59:00-05:00,458819,6748
MP,2021-01-29 00:00:00-05:00,132,2
MS,2021-01-30 00:00:00-05:00,275001,6045
MT,2021-01-31 01:59:00-05:00,93949,1233
NC,2021-01-31 12:45:00-05:00,757526,9335
ND,2021-01-31 01:59:00-05:00,97630,1442
NE,2021-01-31 12:45:00-05:00,190713,1920
NH,2021-01-31 09:00:00-05:00,65695,1057
NJ,2021-01-31 00:00:00-05:00,696829,21484
NM,2021-01-31 17:51:00-05:00,174064,3283
NV,2021-01-30 00:00:00-05:00,278308,4270
NY,2021-01-30 14:00:00-05:00,1410656,35178
OH,2021-01-31 14:00:00-05:00,895792,11175
OR,2021-01-30 03:01:00-05:00,142416,1957
PA,2021-01-31 12:00:00-05:00,843224,21661
PR,2021-01-31 00:00:00-05:00,93624,1829
RI,2021-02-01 16:42:00-05:00,115707,2168
SC,2021-01-29 23:59:00-05:00,443386,7042
SD,2021-01-30 14:00:00-05:00,108250,1778
TN,2021-01-31 15:00:00-05:00,727861,9650
TX,2021-01-31 14:05:00-05:00,2360632,36491
UT,2021-01-31 09:16:00-05:00,346624,1665
VA,2021-01-30 17:00:00-05:00,504779,6464
VI,2021-01-29 10:16:00-05:00,2398,24
VT,2021-01-30 23:59:00-05:00,11965,174
WA,2021-01-31 02:59:00-05:00,311597,4285
WI,2021-01-31 00:00:00-05:00,592140,6434
WV,2021-01-30 23:59:00-05:00,121001,2024
WY,2021-01-31 00:00:00-05:00,51912,596
