Area,Date,Confirmed,Deaths
AK,2020-03-21 16:30:00-04:00,14,0
AL,2020-03-21 11:20:00-04:00,124,0
AR,2020-03-21 13:47:00-04:00,118,0
AZ,2020-03-21 00:00:00-04:00,104,1
CA,2020-03-21 00:00:00-04:00,1279,24
CO,2020-03-20 18:00:00-04:00,363,4
CT,2020-03-20 20:44:00-04:00,194,4
DC,2020-03-20 20:00:00-04:00,77,1
DE,2020-03-21 15:15:00-04:00,45,0
FL,2020-03-21 11:00:00-04:00,658,12
GA,2020-03-21 12:00:00-04:00,507,14
HI,2020-03-20 18:00:00-04:00,37,0
IA,2020-03-21 14:20:00-04:00,68,0
ID,2020-03-20 19:00:00-04:00,31,0
IL,2020-03-21 00:00:00-04:00,759,6
IN,2020-03-21 00:59:00-04:00,126,4
KS,2020-03-21 11:00:00-04:00,55,2
KY,2020-03-21 09:00:00-04:00,54,2
LA,2020-03-21 10:30:00-04:00,585,16
MA,2020-03-21 16:00:00-04:00,525,1
MD,2020-03-21 10:00:00-04:00,190,2
ME,2020-03-21 13:30:00-04:00,73,0
MI,2020-03-21 13:44:00-04:00,787,5
MN,2020-03-21 00:00:00-04:00,138,1
MO,2020-03-20 22:00:00-04:00,73,3
MS,2020-03-20 19:00:00-04:00,140,1
MT,2020-03-20 21:24:00-04:00,20,0
NC,2020-03-21 10:30:00-04:00,184,0
ND,2020-03-21 11:56:00-04:00,28,0
NE,2020-03-20 00:00:00-04:00,38,0
NH,2020-03-20 09:00:00-04:00,55,0
NJ,2020-03-21 13:00:00-04:00,1327,16
NM,2020-03-21 00:00:00-04:00,57,0
NV,2020-03-21 02:59:00-04:00,124,2
NY,2020-03-20 21:22:00-04:00,10356,44
OH,2020-03-21 14:00:00-04:00,247,3
OK,2020-03-21 08:00:00-04:00,53,1
OR,2020-03-20 11:00:00-04:00,114,3
PA,2020-03-21 12:00:00-04:00,371,2
RI,2020-03-21 00:00:00-04:00,66,0
SC,2020-03-20 16:45:00-04:00,152,1
SD,2020-03-21 13:00:00-04:00,14,1
TN,2020-03-20 22:48:00-04:00,371,0
TX,2020-03-21 13:00:00-04:00,304,5
UT,2020-03-21 00:00:00-04:00,136,0
VA,2020-03-21 00:00:00-04:00,152,2
VT,2020-03-20 14:00:00-04:00,29,2
WA,2020-03-20 18:00:00-04:00,1524,83
WI,2020-03-21 16:00:00-04:00,281,4
WV,2020-03-21 00:00:00-04:00,11,0
WY,2020-03-21 12:30:00-04:00,23,0
PR,2020-03-21 13:00:00-04:00,21,0
AS,2020-03-19 00:00:00-04:00,0,0
GU,2020-03-21 07:15:00-04:00,15,0
MP,2020-03-21 02:30:00-04:00,0,0
VI,2020-03-20 20:30:00-04:00,6,0
