Area,Date,Confirmed,Deaths
AK,2020-07-12 00:00:00-04:00,1479,17
AL,2020-07-12 11:00:00-04:00,53587,1121
AR,2020-07-12 00:00:00-04:00,28367,321
AS,2020-07-01 00:00:00-04:00,0,0
AZ,2020-07-12 00:00:00-04:00,122467,2237
CA,2020-07-12 00:00:00-04:00,320804,7017
CO,2020-07-12 01:59:00-04:00,36591,1586
CT,2020-07-09 20:30:00-04:00,47287,4348
DC,2020-07-11 00:00:00-04:00,10847,568
DE,2020-07-11 18:00:00-04:00,12804,517
FL,2020-07-11 23:59:00-04:00,269811,4346
GA,2020-07-12 14:50:00-04:00,116926,3001
GU,2020-07-10 23:15:00-04:00,312,5
HI,2020-07-11 18:00:00-04:00,1200,19
IA,2020-07-12 00:00:00-04:00,35071,750
ID,2020-07-11 19:00:00-04:00,10505,102
IL,2020-07-12 00:00:00-04:00,155048,7388
IN,2020-07-11 23:59:00-04:00,51612,2760
KS,2020-07-10 10:00:00-04:00,18611,284
KY,2020-07-12 00:00:00-04:00,19389,625
LA,2020-07-12 13:00:00-04:00,78122,3416
MA,2020-07-12 10:00:00-04:00,111597,8325
MD,2020-07-12 10:00:00-04:00,73109,3319
ME,2020-07-11 23:59:00-04:00,3539,114
MI,2020-07-12 00:00:00-04:00,76776,6314
MN,2020-07-11 17:00:00-04:00,42281,1540
MO,2020-07-12 15:00:00-04:00,27443,1069
MP,2020-07-11 07:01:00-04:00,33,2
MS,2020-07-12 00:00:00-04:00,36287,1249
MT,2020-07-12 00:00:00-04:00,1758,29
NC,2020-07-12 11:15:00-04:00,85701,1503
ND,2020-07-12 00:00:00-04:00,4334,78
NE,2020-07-11 20:00:00-04:00,20998,285
NH,2020-07-11 09:00:00-04:00,6024,391
NJ,2020-07-12 13:00:00-04:00,175298,15541
NM,2020-07-11 18:21:00-04:00,14773,543
NV,2020-07-12 11:50:00-04:00,27683,593
NY,2020-07-11 23:59:00-04:00,401706,24979
OH,2020-07-12 14:00:00-04:00,65592,3058
OK,2020-07-12 00:00:00-04:00,20235,422
OR,2020-07-12 03:01:00-04:00,12170,234
PA,2020-07-12 00:00:00-04:00,95266,6904
PR,2020-07-12 06:30:00-04:00,9654,167
RI,2020-07-10 12:00:00-04:00,17312,976
SC,2020-07-10 23:59:00-04:00,56648,961
SD,2020-07-11 18:00:00-04:00,7499,109
TN,2020-07-12 15:00:00-04:00,61960,741
TX,2020-07-12 16:30:00-04:00,258658,3192
UT,2020-07-12 13:34:00-04:00,29484,215
VA,2020-07-11 17:00:00-04:00,70670,1966
VI,2020-07-12 00:38:00-04:00,181,6
VT,2020-07-12 00:00:00-04:00,1296,56
WA,2020-07-10 02:59:00-04:00,39218,1424
WI,2020-07-12 16:00:00-04:00,39877,827
WV,2020-07-12 10:00:00-04:00,4207,96
WY,2020-07-12 12:00:00-04:00,1862,21
