Area,Date,Confirmed,Deaths
AK,2020-09-23 03:59:00-04:00,7941,45
AL,2020-09-24 11:00:00-04:00,148206,2506
AR,2020-09-24 00:00:00-04:00,79049,1246
AS,2020-09-01 00:00:00-04:00,0,0
AZ,2020-09-24 00:00:00-04:00,215852,5559
CA,2020-09-24 02:59:00-04:00,790640,15314
CO,2020-09-23 01:59:00-04:00,66669,1926
CT,2020-09-23 20:30:00-04:00,56472,4499
DC,2020-09-23 00:00:00-04:00,15106,621
DE,2020-09-23 18:00:00-04:00,19947,630
FL,2020-09-23 23:59:00-04:00,693040,13961
GA,2020-09-24 14:50:00-04:00,311046,6822
GU,2020-09-24 05:55:00-04:00,2263,38
HI,2020-09-23 18:00:00-04:00,11689,122
IA,2020-09-24 00:00:00-04:00,81071,1302
ID,2020-09-23 19:00:00-04:00,38743,454
IL,2020-09-24 00:00:00-04:00,283569,8774
IN,2020-09-23 23:59:00-04:00,114236,3548
KS,2020-09-23 10:00:00-04:00,55226,621
KY,2020-09-24 00:00:00-04:00,64158,1137
LA,2020-09-24 13:00:00-04:00,164446,5423
MA,2020-09-24 08:00:00-04:00,128993,9362
MD,2020-09-24 10:00:00-04:00,121800,3909
ME,2020-09-23 23:59:00-04:00,5215,140
MI,2020-09-24 00:00:00-04:00,132337,7019
MN,2020-09-23 17:00:00-04:00,93012,2040
MO,2020-09-24 00:00:00-04:00,118311,1952
MP,2020-09-23 00:00:00-04:00,69,2
MS,2020-09-23 00:00:00-04:00,95310,2874
MT,2020-09-24 01:59:00-04:00,11242,165
NC,2020-09-24 11:50:00-04:00,198189,3356
ND,2020-09-24 01:59:00-04:00,19451,156
NE,2020-09-23 20:47:00-04:00,42278,462
NH,2020-09-24 09:00:00-04:00,8044,438
NJ,2020-09-24 00:00:00-04:00,201552,16091
NM,2020-09-23 17:51:00-04:00,27987,857
NV,2020-09-24 02:59:00-04:00,77197,1564
NY,2020-09-23 23:59:00-04:00,452847,25439
OH,2020-09-24 14:00:00-04:00,147744,4715
OK,2020-09-24 00:00:00-04:00,81244,981
OR,2020-09-24 03:01:00-04:00,31865,539
PA,2020-09-24 12:30:00-04:00,153397,8079
PR,2020-09-24 00:00:00-04:00,43842,627
RI,2020-09-24 12:00:00-04:00,24311,1106
SC,2020-09-23 16:25:00-04:00,142707,3279
SD,2020-09-23 14:00:00-04:00,20097,210
TN,2020-09-24 15:00:00-04:00,187544,2310
TX,2020-09-24 18:05:00-04:00,723919,15267
UT,2020-09-24 10:27:00-04:00,67119,444
VA,2020-09-23 17:00:00-04:00,143492,3113
VI,2020-09-23 18:43:00-04:00,1290,19
VT,2020-09-23 23:59:00-04:00,1724,58
WA,2020-09-23 02:59:00-04:00,83702,2081
WI,2020-09-24 00:00:00-04:00,114700,1275
WV,2020-09-23 23:59:00-04:00,14706,325
WY,2020-09-24 16:19:00-04:00,5305,50
