Area,Date,Confirmed,Deaths
AK,2021-01-04 03:59:00-05:00,46812,218
AL,2021-01-04 11:00:00-05:00,374095,4878
AR,2021-01-04 00:00:00-05:00,234781,3800
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2021-01-04 00:00:00-05:00,561542,9064
CA,2021-01-04 02:59:00-05:00,2420894,26635
CO,2021-01-04 01:59:00-05:00,343435,4944
CT,2021-01-03 20:30:00-05:00,194636,6168
DC,2021-01-03 00:00:00-05:00,29904,797
DE,2021-01-03 18:00:00-05:00,60333,937
FL,2021-01-03 23:59:00-05:00,1352222,22415
GA,2021-01-04 14:50:00-05:00,591106,10971
GU,2021-01-04 03:45:00-05:00,7344,123
HI,2021-01-02 14:30:00-05:00,22527,289
IA,2021-01-04 00:00:00-05:00,242808,3992
ID,2021-01-03 19:00:00-05:00,142507,1448
IL,2021-01-04 00:00:00-05:00,984880,18412
IN,2021-01-03 23:59:00-05:00,529688,8514
KS,2021-01-04 10:00:00-05:00,231317,2897
KY,2021-01-04 00:00:00-05:00,279143,2749
LA,2021-01-04 13:00:00-05:00,322181,7585
MA,2021-01-03 23:59:00-05:00,392568,12671
MD,2021-01-04 10:00:00-05:00,287802,6027
ME,2021-01-03 23:59:00-05:00,25968,360
MI,2021-01-04 00:00:00-05:00,543611,13391
MN,2021-01-03 17:00:00-05:00,423688,5443
MO,2021-01-04 00:59:00-05:00,402957,5562
MP,2020-12-30 00:00:00-05:00,122,2
MS,2021-01-03 00:00:00-05:00,223677,4884
MT,2021-01-04 01:59:00-05:00,82664,975
NC,2021-01-04 11:45:00-05:00,570111,6941
ND,2021-01-04 01:59:00-05:00,93240,1319
NE,2021-01-03 22:00:00-05:00,169000,1672
NH,2021-01-04 09:00:00-05:00,47328,781
NJ,2021-01-04 00:00:00-05:00,494317,19244
NM,2021-01-04 17:52:00-05:00,147315,2574
NV,2021-01-04 00:00:00-05:00,233032,3206
NY,2021-01-04 14:00:00-05:00,1028362,30648
OH,2021-01-04 14:00:00-05:00,727423,9143
OR,2021-01-04 03:01:00-05:00,118456,1506
PA,2021-01-04 12:00:00-05:00,665097,16361
PR,2021-01-04 00:00:00-05:00,78805,1555
RI,2021-01-04 13:00:00-05:00,92708,1855
SC,2021-01-02 23:59:00-05:00,325472,5484
SD,2021-01-03 14:00:00-05:00,100643,1513
TN,2021-01-04 18:00:00-05:00,612250,7168
TX,2021-01-04 16:30:00-05:00,1811523,27969
UT,2021-01-04 10:34:00-05:00,285633,1305
VA,2021-01-03 17:00:00-05:00,367536,5132
VI,2021-01-02 21:21:00-05:00,2042,23
VT,2021-01-03 23:59:00-05:00,7873,144
WA,2021-01-03 02:59:00-05:00,255396,3459
WI,2021-01-04 00:00:00-05:00,527871,5269
WV,2021-01-03 23:59:00-05:00,91886,1396
WY,2021-01-04 00:00:00-05:00,45247,438
