Area,Date,Confirmed,Deaths
AK,2020-08-11 00:00:00-04:00,4589,26
AL,2020-08-11 11:00:00-04:00,103851,1847
AR,2020-08-11 14:55:00-04:00,50411,566
AS,2020-07-24 00:00:00-04:00,0,0
AZ,2020-08-11 00:00:00-04:00,188737,4199
CA,2020-08-10 00:00:00-04:00,574411,10468
CO,2020-08-09 01:59:00-04:00,51039,1746
CT,2020-08-10 20:30:00-04:00,50684,4444
DC,2020-08-10 00:00:00-04:00,12896,593
DE,2020-08-10 18:00:00-04:00,15699,591
FL,2020-08-10 23:59:00-04:00,542792,8685
GA,2020-08-11 14:50:00-04:00,222588,4351
GU,2020-08-11 03:00:00-04:00,434,5
HI,2020-08-10 23:37:00-04:00,3638,34
IA,2020-08-11 00:00:00-04:00,49329,940
ID,2020-08-10 18:58:00-04:00,25100,239
IL,2020-08-11 00:00:00-04:00,198248,7866
IN,2020-08-10 23:59:00-04:00,75862,3069
KS,2020-08-10 10:00:00-04:00,31730,387
KY,2020-08-11 00:00:00-04:00,35793,783
LA,2020-08-11 13:00:00-04:00,133125,4313
MA,2020-08-11 10:00:00-04:00,121707,8751
MD,2020-08-11 10:00:00-04:00,96843,3604
ME,2020-08-10 23:59:00-04:00,4050,126
MI,2020-08-11 00:00:00-04:00,98213,6533
MN,2020-08-10 17:00:00-04:00,61839,1707
MO,2020-08-11 00:00:00-04:00,60935,1312
MP,2020-08-10 17:54:00-04:00,49,2
MS,2020-08-10 19:00:00-04:00,68293,1944
MT,2020-08-11 00:00:00-04:00,5104,77
NC,2020-08-11 15:40:00-04:00,137895,2204
ND,2020-08-11 00:00:00-04:00,7885,102
NE,2020-08-10 15:20:00-04:00,28696,348
NH,2020-08-11 09:00:00-04:00,6861,419
NJ,2020-08-11 00:00:00-04:00,185475,15890
NM,2020-08-10 17:50:00-04:00,22444,690
NV,2020-08-11 02:59:00-04:00,57520,981
NY,2020-08-10 23:59:00-04:00,422003,25211
OH,2020-08-11 14:00:00-04:00,102826,3708
OK,2020-08-11 00:00:00-04:00,44728,618
OR,2020-08-11 03:01:00-04:00,21774,368
PA,2020-08-11 00:00:00-04:00,120281,7352
PR,2020-08-11 00:00:00-04:00,23403,287
RI,2020-08-11 12:00:00-04:00,20053,1016
SC,2020-08-10 23:59:00-04:00,102130,2098
SD,2020-08-10 14:00:00-04:00,9713,146
TN,2020-08-11 15:00:00-04:00,124915,1271
TX,2020-08-11 16:25:00-04:00,500620,8710
UT,2020-08-11 11:14:00-04:00,44752,349
VA,2020-08-10 17:00:00-04:00,101745,2344
VI,2020-08-10 21:14:00-04:00,576,9
VT,2020-08-11 00:00:00-04:00,1472,58
WA,2020-08-10 02:59:00-04:00,63647,1697
WI,2020-08-11 00:00:00-04:00,66123,1013
WV,2020-08-11 10:00:00-04:00,7875,147
WY,2020-08-11 18:39:00-04:00,3073,29
