Area,Date,Confirmed,Deaths
AK,2020-09-06 03:59:00-04:00,6656,42
AL,2020-09-06 11:00:00-04:00,132314,2276
AR,2020-09-06 17:30:00-04:00,65377,894
AS,2020-08-15 00:00:00-04:00,0,0
AZ,2020-09-06 00:00:00-04:00,205766,5221
CA,2020-09-06 02:59:00-04:00,732144,13709
CO,2020-09-05 01:59:00-04:00,58989,1866
CT,2020-09-03 20:30:00-04:00,53365,4468
DC,2020-09-05 00:00:00-04:00,14279,611
DE,2020-09-05 18:00:00-04:00,18043,609
FL,2020-09-05 23:59:00-04:00,646431,12001
GA,2020-09-06 14:50:00-04:00,283199,6037
GU,2020-09-05 12:50:00-04:00,1671,16
HI,2020-09-05 18:00:00-04:00,9693,84
IA,2020-09-06 00:00:00-04:00,68291,1165
ID,2020-09-05 19:00:00-04:00,33477,384
IL,2020-09-06 00:00:00-04:00,251508,8390
IN,2020-09-05 23:59:00-04:00,99804,3364
KS,2020-09-04 10:00:00-04:00,45220,481
KY,2020-09-06 00:00:00-04:00,52774,996
LA,2020-09-06 13:00:00-04:00,153764,5093
MA,2020-09-06 08:00:00-04:00,122562,9125
MD,2020-09-06 10:00:00-04:00,0,3799
ME,2020-09-05 23:59:00-04:00,4682,134
MI,2020-09-05 00:00:00-04:00,117191,6806
MN,2020-09-05 17:00:00-04:00,80587,1909
MO,2020-09-06 00:00:00-04:00,93434,1658
MP,2020-09-01 00:00:00-04:00,58,2
MS,2020-09-05 00:00:00-04:00,86888,2584
MT,2020-09-06 01:59:00-04:00,8264,117
NC,2020-09-06 11:25:00-04:00,176901,2890
ND,2020-09-06 01:59:00-04:00,13631,125
NE,2020-09-05 20:10:00-04:00,35805,404
NH,2020-09-05 09:00:00-04:00,7447,433
NJ,2020-09-06 00:00:00-04:00,194058,15989
NM,2020-09-05 17:30:00-04:00,26048,800
NV,2020-09-06 02:59:00-04:00,71610,1389
NY,2020-09-05 23:59:00-04:00,439501,25359
OH,2020-09-06 14:00:00-04:00,130558,4259
OK,2020-09-06 00:00:00-04:00,63607,853
OR,2020-09-06 15:01:00-04:00,28044,481
PA,2020-09-06 12:00:00-04:00,139316,7760
PR,2020-09-06 00:00:00-04:00,34533,477
RI,2020-09-04 12:00:00-04:00,22243,1055
SC,2020-09-05 23:59:00-04:00,124952,2887
SD,2020-09-05 14:00:00-04:00,15109,173
TN,2020-09-06 15:00:00-04:00,164126,1865
TX,2020-09-06 17:50:00-04:00,638310,13472
UT,2020-09-06 10:53:00-04:00,54660,422
VA,2020-09-05 17:00:00-04:00,126926,2678
VI,2020-09-06 07:03:00-04:00,1181,17
VT,2020-09-05 23:39:00-04:00,1648,58
WA,2020-09-05 02:59:00-04:00,76836,1953
WI,2020-09-06 00:00:00-04:00,86353,1176
WV,2020-09-05 23:59:00-04:00,11412,246
WY,2020-09-06 11:25:00-04:00,4032,42
