Area,Date,Confirmed,Deaths
AK,2021-02-26 03:59:00-05:00,55989,290
AL,2021-02-28 11:00:00-05:00,493252,9929
AR,2021-02-28 00:00:00-05:00,322415,5243
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2021-02-28 00:00:00-05:00,816782,15980
CA,2021-02-28 02:59:00-05:00,3475562,51979
CO,2021-02-28 01:59:00-05:00,428303,5951
CT,2021-02-25 23:59:00-05:00,279946,7622
DC,2021-02-27 00:00:00-05:00,40598,1017
DE,2021-02-27 18:00:00-05:00,86799,1422
FL,2021-02-27 23:59:00-05:00,1874154,31406
GA,2021-02-28 14:50:00-05:00,1006521,17295
GU,2021-02-27 22:45:00-05:00,7736,131
HI,2021-02-26 14:30:00-05:00,28326,439
IA,2021-02-28 00:00:00-05:00,280039,5471
ID,2021-02-27 19:06:00-05:00,171140,1860
IL,2021-02-28 00:00:00-05:00,1186696,22735
IN,2021-02-27 23:59:00-05:00,661673,12573
KS,2021-02-26 10:00:00-05:00,293663,4735
KY,2021-02-28 00:00:00-05:00,404622,4637
LA,2021-02-28 13:00:00-05:00,430100,9608
MA,2021-02-27 23:59:00-05:00,581148,16118
MD,2021-02-28 10:00:00-05:00,382099,7869
ME,2021-02-27 23:59:00-05:00,44634,703
MI,2021-02-27 00:00:00-05:00,645550,16508
MN,2021-02-27 17:00:00-05:00,484594,6483
MO,2021-02-28 00:59:00-05:00,478224,7919
MP,2021-02-20 00:00:00-05:00,143,2
MS,2021-02-27 00:00:00-05:00,294795,6681
MT,2021-02-28 01:59:00-05:00,99954,1357
NC,2021-02-27 12:00:00-05:00,858548,11212
ND,2021-02-28 01:59:00-05:00,99809,1472
NE,2021-02-28 10:15:00-05:00,200848,2082
NH,2021-02-28 09:00:00-05:00,75424,1170
NJ,2021-02-28 00:00:00-05:00,789356,23252
NM,2021-02-28 17:38:00-05:00,185132,3716
NV,2021-02-27 00:00:00-05:00,293754,4957
NY,2021-02-27 14:00:00-05:00,1630445,38497
OH,2021-02-28 14:00:00-05:00,967422,17297
OR,2021-02-26 03:01:00-05:00,155597,2208
PA,2021-02-28 12:00:00-05:00,931642,24021
PR,2021-02-28 00:00:00-05:00,100297,2036
RI,2021-02-26 13:00:00-05:00,125622,2502
SC,2021-02-26 23:59:00-05:00,516823,8530
SD,2021-02-27 14:00:00-05:00,112427,1888
TN,2021-02-28 15:00:00-05:00,775004,11411
TX,2021-02-28 14:00:00-05:00,2644024,42936
UT,2021-02-28 09:00:00-05:00,371235,1935
VA,2021-02-27 17:00:00-05:00,576050,8552
VI,2021-02-27 12:37:00-05:00,2646,25
VT,2021-02-27 23:59:00-05:00,15198,204
WA,2021-02-26 02:59:00-05:00,339773,4956
WI,2021-02-28 00:00:00-05:00,617367,7014
WV,2021-02-27 23:59:00-05:00,131855,2300
WY,2021-02-28 00:00:00-05:00,54394,671
