Area,Date,Confirmed,Deaths
AK,2021-02-12 03:59:00-05:00,54282,282
AL,2021-02-15 11:00:00-05:00,481605,9244
AR,2021-02-15 00:00:00-05:00,313348,5275
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2021-02-15 00:00:00-05:00,798608,14978
CA,2021-02-15 02:59:00-05:00,3406365,47043
CO,2021-02-15 01:59:00-05:00,414369,5826
CT,2021-02-14 23:59:00-05:00,270242,7447
DC,2021-02-14 00:00:00-05:00,39001,980
DE,2021-02-14 18:00:00-05:00,83239,1283
FL,2021-02-14 23:59:00-05:00,1797728,29434
GA,2021-02-15 14:50:00-05:00,966807,15928
GU,2021-02-15 05:15:00-05:00,7699,130
HI,2021-02-13 14:30:00-05:00,27606,426
IA,2021-02-15 00:00:00-05:00,274955,5237
ID,2021-02-14 19:00:00-05:00,167483,1803
IL,2021-02-15 00:00:00-05:00,1163574,22166
IN,2021-02-14 23:59:00-05:00,649652,12191
KS,2021-02-15 10:00:00-05:00,287450,4406
KY,2021-02-15 00:00:00-05:00,389521,4291
LA,2021-02-15 13:00:00-05:00,420394,9325
MA,2021-02-14 23:59:00-05:00,559350,15517
MD,2021-02-15 10:00:00-05:00,371705,7580
ME,2021-02-14 23:59:00-05:00,42677,649
MI,2021-02-15 00:00:00-05:00,630408,16130
MN,2021-02-14 17:00:00-05:00,474169,6378
MO,2021-02-15 00:59:00-05:00,471662,7455
MP,2021-02-12 00:00:00-05:00,134,2
MS,2021-02-14 00:00:00-05:00,287980,6464
MT,2021-02-14 18:12:00-05:00,97539,1328
NC,2021-02-15 12:00:00-05:00,824352,10501
ND,2021-02-15 01:59:00-05:00,98643,1461
NE,2021-02-15 10:00:00-05:00,197328,2003
NH,2021-02-15 09:00:00-05:00,71017,1135
NJ,2021-02-15 00:00:00-05:00,747432,22466
NM,2021-02-15 17:51:00-05:00,180761,3538
NV,2021-02-14 00:00:00-05:00,288739,4720
NY,2021-02-14 14:00:00-05:00,1536134,37221
OH,2021-02-15 14:00:00-05:00,941265,16394
OR,2021-02-14 03:01:00-05:00,150281,2137
PA,2021-02-15 12:00:00-05:00,896860,23119
PR,2021-02-15 00:00:00-05:00,97837,1920
RI,2021-02-15 13:00:00-05:00,121787,2334
SC,2021-02-13 23:59:00-05:00,489018,8034
SD,2021-02-14 14:00:00-05:00,110376,1844
TN,2021-02-15 15:00:00-05:00,758561,10937
TX,2021-02-15 15:35:00-05:00,2563949,40593
UT,2021-02-15 09:56:00-05:00,361756,1796
VA,2021-02-14 17:00:00-05:00,551538,7016
VI,2021-02-15 09:09:00-05:00,2542,25
VT,2021-02-14 23:59:00-05:00,13862,190
WA,2021-02-13 02:59:00-05:00,328047,4675
WI,2021-02-15 00:00:00-05:00,607639,6749
WV,2021-02-14 23:59:00-05:00,127889,2212
WY,2021-02-14 00:00:00-05:00,53136,647
