Area,Date,Confirmed,Deaths
AK,2020-04-26 14:15:00-04:00,341,9
AL,2020-04-27 00:00:00-04:00,6429,219
AR,2020-04-26 22:50:00-04:00,3001,50
AZ,2020-04-26 00:00:00-04:00,6526,275
CA,2020-04-25 00:00:00-04:00,42164,1710
CO,2020-04-26 00:00:00-04:00,13441,680
CT,2020-04-26 16:00:00-04:00,25269,1924
DC,2020-04-26 00:00:00-04:00,3892,185
DE,2020-04-25 18:00:00-04:00,4034,120
FL,2020-04-26 09:32:00-04:00,31528,1094
GA,2020-04-26 18:27:00-04:00,23481,916
HI,2020-04-26 18:00:00-04:00,606,14
IA,2020-04-25 12:00:00-04:00,5476,118
ID,2020-04-26 19:00:00-04:00,1897,56
IL,2020-04-26 00:00:00-04:00,43903,1933
IN,2020-04-25 23:59:00-04:00,15012,813
KS,2020-04-26 11:00:00-04:00,3174,118
KY,2020-04-26 17:00:00-04:00,4074,208
LA,2020-04-26 13:00:00-04:00,26773,1670
MA,2020-04-26 16:00:00-04:00,54938,2899
MD,2020-04-27 10:00:00-04:00,19487,945
ME,2020-04-26 10:30:00-04:00,1015,50
MI,2020-04-26 11:00:00-04:00,37778,3315
MN,2020-04-26 12:00:00-04:00,3602,272
MO,2020-04-26 15:00:00-04:00,6997,274
MS,2020-04-25 19:00:00-04:00,5911,227
MT,2020-04-26 00:00:00-04:00,448,14
NC,2020-04-27 10:20:00-04:00,9142,306
ND,2020-04-26 13:00:00-04:00,867,17
NE,2020-04-26 19:45:00-04:00,3028,56
NH,2020-04-26 09:00:00-04:00,1864,60
NJ,2020-04-26 11:00:00-04:00,109038,5938
NM,2020-04-26 18:01:00-04:00,2726,99
NV,2020-04-26 21:00:00-04:00,4602,206
NY,2020-04-26 00:00:00-04:00,288045,16966
OH,2020-04-26 14:00:00-04:00,15360,728
OK,2020-04-26 00:00:00-04:00,3253,195
OR,2020-04-26 11:00:00-04:00,2311,91
PA,2020-04-26 12:00:00-04:00,41165,1550
RI,2020-04-26 12:00:00-04:00,7439,226
SC,2020-04-26 15:30:00-04:00,5490,174
SD,2020-04-26 11:51:00-04:00,2212,11
TN,2020-04-26 15:00:00-04:00,9667,181
TX,2020-04-26 12:40:00-04:00,24631,648
UT,2020-04-26 15:00:00-04:00,4123,41
VA,2020-04-27 00:00:00-04:00,13036,458
VT,2020-04-27 00:00:00-04:00,855,47
WA,2020-04-26 02:59:00-04:00,13521,749
WI,2020-04-26 16:00:00-04:00,5911,272
WV,2020-04-27 10:00:00-04:00,1063,36
WY,2020-04-26 13:58:00-04:00,370,7
PR,2020-04-27 06:00:00-04:00,1389,84
AS,2020-04-19 00:00:00-04:00,0,0
GU,2020-04-27 07:20:00-04:00,144,5
MP,2020-04-27 00:00:00-04:00,14,2
VI,2020-04-26 00:00:00-04:00,59,4
