Area,Date,Confirmed,Deaths
AK,2020-08-23 03:59:00-04:00,5558,32
AL,2020-08-23 11:00:00-04:00,115060,2013
AR,2020-08-23 00:00:00-04:00,56574,687
AS,2020-08-15 00:00:00-04:00,0,0
AZ,2020-08-23 00:00:00-04:00,198103,4771
CA,2020-08-23 00:00:00-04:00,663669,12134
CO,2020-08-22 01:59:00-04:00,54883,1815
CT,2020-08-20 20:30:00-04:00,51519,4460
DC,2020-08-22 00:00:00-04:00,13590,604
DE,2020-08-22 18:00:00-04:00,16895,600
FL,2020-08-22 23:59:00-04:00,600571,10462
GA,2020-08-23 14:50:00-04:00,253949,5132
GU,2020-08-22 20:00:00-04:00,820,7
HI,2020-08-22 18:00:00-04:00,6356,47
IA,2020-08-23 00:00:00-04:00,56275,1036
ID,2020-08-22 18:55:00-04:00,29662,306
IL,2020-08-23 00:00:00-04:00,221595,8089
IN,2020-08-22 23:59:00-04:00,85932,3220
KS,2020-08-21 10:00:00-04:00,36856,419
KY,2020-08-23 00:00:00-04:00,43529,881
LA,2020-08-23 13:00:00-04:00,142943,4746
MA,2020-08-22 10:00:00-04:00,125360,8921
MD,2020-08-23 10:00:00-04:00,104102,3691
ME,2020-08-22 23:59:00-04:00,4335,131
MI,2020-08-23 00:00:00-04:00,106808,6659
MN,2020-08-22 17:00:00-04:00,69584,1813
MO,2020-08-23 00:00:00-04:00,75075,1426
MP,2020-08-17 19:35:00-04:00,54,2
MS,2020-08-22 00:00:00-04:00,77894,2240
MT,2020-08-23 01:59:00-04:00,6429,90
NC,2020-08-23 12:05:00-04:00,155113,2531
ND,2020-08-23 01:59:00-04:00,9876,112
NE,2020-08-22 20:20:00-04:00,31780,376
NH,2020-08-23 09:00:00-04:00,7107,429
NJ,2020-08-23 00:00:00-04:00,189494,15946
NM,2020-08-22 17:49:00-04:00,24302,743
NV,2020-08-23 02:59:00-04:00,65601,1197
NY,2020-08-22 23:59:00-04:00,429737,25288
OH,2020-08-23 14:00:00-04:00,114802,3978
OK,2020-08-23 00:00:00-04:00,53165,726
OR,2020-08-23 03:01:00-04:00,24937,417
PA,2020-08-23 12:00:00-04:00,129048,7578
PR,2020-08-23 00:00:00-04:00,29896,390
RI,2020-08-21 12:00:00-04:00,21022,1030
SC,2020-08-22 23:59:00-04:00,111988,2504
SD,2020-08-22 14:00:00-04:00,11276,161
TN,2020-08-23 15:00:00-04:00,143937,1567
TX,2020-08-23 16:05:00-04:00,577537,11370
UT,2020-08-23 11:02:00-04:00,49115,385
VA,2020-08-22 17:00:00-04:00,112966,2467
VI,2020-08-21 22:18:00-04:00,960,10
VT,2020-08-22 23:59:00-04:00,1557,58
WA,2020-08-22 02:59:00-04:00,70595,1857
WI,2020-08-23 00:00:00-04:00,75205,1089
WV,2020-08-22 23:59:00-04:00,9272,178
WY,2020-08-23 11:32:00-04:00,3579,37
