Area,Date,Confirmed,Deaths
AK,2020-04-30 15:00:00-04:00,355,9
AL,2020-04-30 00:00:00-04:00,7019,269
AR,2020-04-30 14:49:00-04:00,3255,61
AZ,2020-04-30 00:00:00-04:00,7648,320
CA,2020-04-29 00:00:00-04:00,48917,1982
CO,2020-04-30 00:00:00-04:00,14758,766
CT,2020-04-30 16:00:00-04:00,27700,2257
DC,2020-04-30 00:00:00-04:00,4323,224
DE,2020-04-30 12:10:00-04:00,4734,152
FL,2020-04-30 09:44:00-04:00,33690,1290
GA,2020-04-30 14:25:00-04:00,26155,1120
HI,2020-04-29 18:00:00-04:00,613,16
IA,2020-04-29 12:00:00-04:00,7145,162
ID,2020-04-29 19:00:00-04:00,1984,60
IL,2020-04-30 00:00:00-04:00,52918,2355
IN,2020-04-29 23:59:00-04:00,17835,1114
KS,2020-04-30 10:00:00-04:00,4238,129
KY,2020-04-29 17:00:00-04:00,4539,235
LA,2020-04-30 13:00:00-04:00,28001,1862
MA,2020-04-30 16:00:00-04:00,62205,3562
MD,2020-04-30 10:00:00-04:00,21742,1140
ME,2020-04-30 11:45:00-04:00,1095,53
MI,2020-04-30 11:00:00-04:00,41379,3789
MN,2020-04-29 17:00:00-04:00,5136,343
MO,2020-04-30 15:00:00-04:00,7562,329
MS,2020-04-29 19:00:00-04:00,6815,261
MT,2020-04-30 00:00:00-04:00,453,16
NC,2020-04-30 11:00:00-04:00,10509,378
ND,2020-04-30 13:00:00-04:00,1067,19
NE,2020-04-29 19:45:00-04:00,3784,68
NH,2020-04-29 09:00:00-04:00,2054,66
NJ,2020-04-30 13:00:00-04:00,118652,7228
NM,2020-04-29 20:02:00-04:00,3213,112
NV,2020-04-30 10:00:00-04:00,4998,237
NY,2020-04-30 00:00:00-04:00,304372,18321
OH,2020-04-30 14:00:00-04:00,18027,975
OK,2020-04-29 00:00:00-04:00,3618,222
OR,2020-04-30 11:00:00-04:00,2510,103
PA,2020-04-30 00:00:00-04:00,45763,2292
RI,2020-04-30 12:00:00-04:00,8621,266
SC,2020-04-30 16:04:00-04:00,6095,244
SD,2020-04-30 11:31:00-04:00,2449,17
TN,2020-04-28 15:00:00-04:00,10366,195
TX,2020-04-29 13:00:00-04:00,27054,732
UT,2020-04-30 15:00:00-04:00,4672,46
VA,2020-04-30 00:00:00-04:00,15846,552
VT,2020-04-30 10:34:00-04:00,866,49
WA,2020-04-29 02:59:00-04:00,14070,801
WI,2020-04-30 16:00:00-04:00,6854,316
WV,2020-04-30 10:00:00-04:00,1118,41
WY,2020-04-29 00:00:00-04:00,544,7
PR,2020-04-30 06:00:00-04:00,1539,92
AS,2020-04-19 00:00:00-04:00,0,0
GU,2020-04-30 09:15:00-04:00,146,5
MP,2020-04-30 07:00:00-04:00,14,2
VI,2020-04-29 18:12:00-04:00,66,4
