Area,Date,Confirmed,Deaths
AK,2020-04-05 00:00:00-04:00,185,6
AL,2020-04-05 00:00:00-04:00,1796,45
AR,2020-04-05 14:34:00-04:00,830,16
AZ,2020-04-05 00:00:00-04:00,2269,64
CA,2020-04-04 00:00:00-04:00,13438,319
CO,2020-04-04 18:00:00-04:00,4565,126
CT,2020-04-05 12:00:00-04:00,5675,189
DC,2020-04-04 00:00:00-04:00,998,22
DE,2020-04-05 12:30:00-04:00,673,14
FL,2020-04-05 13:30:00-04:00,12151,218
GA,2020-04-05 11:27:00-04:00,6647,211
HI,2020-04-04 18:00:00-04:00,351,4
IA,2020-04-05 00:00:00-04:00,868,22
ID,2020-04-04 19:00:00-04:00,1077,10
IL,2020-04-05 00:00:00-04:00,11256,274
IN,2020-04-04 11:59:00-04:00,4411,127
KS,2020-04-05 12:00:00-04:00,747,22
KY,2020-04-04 17:00:00-04:00,917,40
LA,2020-04-05 13:00:00-04:00,13010,477
MA,2020-04-05 12:30:00-04:00,12500,231
MD,2020-04-05 10:00:00-04:00,3609,67
ME,2020-04-05 11:00:00-04:00,470,10
MI,2020-04-05 11:00:00-04:00,15718,617
MN,2020-04-04 17:00:00-04:00,935,29
MO,2020-04-05 15:00:00-04:00,2367,34
MS,2020-04-04 19:00:00-04:00,1638,43
MT,2020-04-05 10:00:00-04:00,286,6
NC,2020-04-05 11:00:00-04:00,2585,31
ND,2020-04-05 12:51:00-04:00,207,3
NE,2020-04-05 13:50:00-04:00,363,8
NH,2020-04-04 09:00:00-04:00,621,9
NJ,2020-04-05 13:00:00-04:00,37505,917
NM,2020-04-04 00:00:00-04:00,543,11
NV,2020-04-05 09:30:00-04:00,1836,46
NY,2020-04-04 00:00:00-04:00,122031,4159
OH,2020-04-05 14:00:00-04:00,4043,119
OK,2020-04-05 08:00:00-04:00,1252,46
OR,2020-04-04 11:00:00-04:00,999,26
PA,2020-04-05 12:00:00-04:00,11510,150
RI,2020-04-05 00:00:00-04:00,922,25
SC,2020-04-05 15:30:00-04:00,2049,44
SD,2020-04-04 18:00:00-04:00,240,2
TN,2020-04-04 15:00:00-04:00,3633,44
TX,2020-04-05 13:00:00-04:00,6812,127
UT,2020-04-05 15:00:00-04:00,1605,8
VA,2020-04-04 17:00:00-04:00,2637,51
VT,2020-04-05 13:00:00-04:00,512,22
WA,2020-04-04 02:59:00-04:00,7591,310
WI,2020-04-05 16:00:00-04:00,2267,68
WV,2020-04-05 10:00:00-04:00,324,3
WY,2020-04-05 09:23:00-04:00,197,0
PR,2020-04-05 07:00:00-04:00,475,20
AS,2020-03-30 23:00:00-04:00,0,0
GU,2020-04-05 09:05:00-04:00,112,4
MP,2020-04-04 18:30:00-04:00,8,1
VI,2020-04-05 00:00:00-04:00,42,1
