Area,Date,Confirmed,Deaths
AK,2020-11-18 03:59:00-05:00,24419,100
AL,2020-11-18 11:00:00-05:00,223486,3347
AR,2020-11-18 00:00:00-05:00,137617,2275
AS,2020-11-17 00:00:00-05:00,0,0
AZ,2020-11-18 00:00:00-05:00,283102,6365
CA,2020-11-18 02:59:00-05:00,1047789,18360
CO,2020-11-18 01:59:00-05:00,176694,2324
CT,2020-11-17 20:30:00-05:00,97028,4784
DC,2020-11-17 00:00:00-05:00,19465,665
DE,2020-11-17 18:00:00-05:00,29755,742
FL,2020-11-17 23:59:00-05:00,892352,17949
GA,2020-11-18 14:50:00-05:00,393890,9065
GU,2020-11-18 06:45:00-05:00,6346,100
HI,2020-11-17 05:59:00-05:00,16974,223
IA,2020-11-18 00:00:00-05:00,174839,2066
ID,2020-11-17 19:00:00-05:00,85125,798
IL,2020-11-18 00:00:00-05:00,606771,11468
IN,2020-11-17 23:59:00-05:00,268222,5084
KS,2020-11-18 10:00:00-05:00,128594,1326
KY,2020-11-18 00:00:00-05:00,144753,1712
LA,2020-11-18 13:00:00-05:00,209914,6184
MA,2020-11-18 08:00:00-05:00,195868,10407
MD,2020-11-18 10:00:00-05:00,171823,4351
ME,2020-11-17 23:59:00-05:00,9519,170
MI,2020-11-18 00:00:00-05:00,303058,8573
MN,2020-11-17 17:00:00-05:00,242043,3010
MO,2020-11-18 00:59:00-05:00,253473,3477
MP,2020-11-18 00:00:00-05:00,103,2
MS,2020-11-17 00:00:00-05:00,137396,3601
MT,2020-11-18 01:59:00-05:00,50582,561
NC,2020-11-18 11:00:00-05:00,320862,4898
ND,2020-11-18 01:59:00-05:00,67230,642
NE,2020-11-18 00:42:00-05:00,103805,816
NH,2020-11-18 09:00:00-05:00,15749,504
NJ,2020-11-18 00:00:00-05:00,289562,16655
NM,2020-11-18 17:50:00-05:00,70451,1290
NV,2020-11-18 00:00:00-05:00,125459,1947
NY,2020-11-17 23:59:00-05:00,574072,26225
OH,2020-11-18 14:00:00-05:00,318828,5827
OK,2020-11-18 00:00:00-05:00,161425,1570
OR,2020-11-18 03:01:00-05:00,59669,788
PA,2020-11-18 12:00:00-05:00,281852,9465
PR,2020-11-18 00:00:00-05:00,43910,971
RI,2020-11-18 13:00:00-05:00,45911,1284
SC,2020-11-17 11:59:00-05:00,199447,4182
SD,2020-11-17 14:00:00-05:00,68671,674
TN,2020-11-18 15:00:00-05:00,325201,4048
TX,2020-11-18 17:40:00-05:00,1048383,19883
UT,2020-11-18 11:31:00-05:00,162028,740
VA,2020-11-17 17:00:00-05:00,208833,3860
VI,2020-11-18 12:40:00-05:00,1463,23
VT,2020-11-17 23:59:00-05:00,3161,60
WA,2020-11-17 02:59:00-05:00,134121,2571
WI,2020-11-18 00:00:00-05:00,350665,2925
WV,2020-11-17 23:59:00-05:00,36277,612
WY,2020-11-18 16:55:00-05:00,25275,155
