Area,Date,Confirmed,Deaths
AK,2020-12-09 03:59:00-05:00,37342,150
AL,2020-12-09 11:00:00-05:00,280187,3985
AR,2020-12-08 00:00:00-05:00,174325,2752
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2020-12-09 00:00:00-05:00,382601,7081
CA,2020-12-09 02:59:00-05:00,1420558,20243
CO,2020-12-09 01:59:00-05:00,272346,2933
CT,2020-12-08 20:30:00-05:00,140548,5285
DC,2020-12-08 00:00:00-05:00,23854,704
DE,2020-12-08 18:00:00-05:00,42393,803
FL,2020-12-08 23:59:00-05:00,1065476,19716
GA,2020-12-09 14:50:00-05:00,456113,9921
GU,2020-12-09 05:50:00-05:00,7039,113
HI,2020-12-08 05:59:00-05:00,19056,266
IA,2020-12-09 00:00:00-05:00,216694,3021
ID,2020-12-08 19:00:00-05:00,113905,1074
IL,2020-12-09 00:00:00-05:00,812430,14613
IN,2020-12-08 23:59:00-05:00,398417,6506
KS,2020-12-09 10:00:00-05:00,179803,1941
KY,2020-12-09 00:00:00-05:00,209136,2118
LA,2020-12-09 13:00:00-05:00,258914,6684
MA,2020-12-08 23:59:00-05:00,269412,11166
MD,2020-12-09 10:00:00-05:00,222653,4962
ME,2020-12-08 23:59:00-05:00,14454,246
MI,2020-12-09 00:00:00-05:00,448418,10706
MN,2020-12-08 17:00:00-05:00,363719,4109
MO,2020-12-09 00:59:00-05:00,330846,4383
MP,2020-12-08 00:00:00-05:00,113,2
MS,2020-12-08 00:00:00-05:00,170672,4041
MT,2020-12-09 01:59:00-05:00,70133,771
NC,2020-12-09 11:40:00-05:00,410527,5661
ND,2020-12-09 01:59:00-05:00,86149,1086
NE,2020-12-08 23:15:00-05:00,142603,1277
NH,2020-12-09 09:00:00-05:00,27592,570
NJ,2020-12-09 00:00:00-05:00,381486,17542
NM,2020-12-09 18:44:00-05:00,112950,1823
NV,2020-12-09 00:00:00-05:00,176334,2384
NY,2020-12-08 14:00:00-05:00,733064,27404
OH,2020-12-09 14:00:00-05:00,520112,7187
OK,2020-12-09 00:00:00-05:00,222993,1945
OR,2020-12-09 03:01:00-05:00,88287,1110
PA,2020-12-09 12:00:00-05:00,445317,11762
PR,2020-12-09 00:00:00-05:00,58962,1219
RI,2020-12-09 13:00:00-05:00,68299,1484
SC,2020-12-07 23:59:00-05:00,239444,4612
SD,2020-12-08 14:00:00-05:00,88023,1147
TN,2020-12-09 15:00:00-05:00,422962,5171
TX,2020-12-09 17:45:00-05:00,1283674,23081
UT,2020-12-09 10:18:00-05:00,222545,995
VA,2020-12-08 17:00:00-05:00,267128,4281
VI,2020-12-09 07:06:00-05:00,1698,23
VT,2020-12-08 23:59:00-05:00,5285,86
WA,2020-12-08 02:59:00-05:00,187327,2967
WI,2020-12-09 00:00:00-05:00,452180,4142
WV,2020-12-08 23:59:00-05:00,58462,901
WY,2020-12-09 00:00:00-05:00,37885,299
