Area,Date,Confirmed,Deaths
AK,2020-04-01 21:00:00-04:00,143,3
AL,2020-04-02 00:00:00-04:00,1233,32
AR,2020-04-02 14:45:00-04:00,643,12
AZ,2020-04-02 00:00:00-04:00,1598,32
CA,2020-04-02 00:00:00-04:00,9191,203
CO,2020-04-01 18:00:00-04:00,3342,80
CT,2020-04-02 15:30:00-04:00,3824,112
DC,2020-04-02 09:00:00-04:00,653,12
DE,2020-04-02 16:45:00-04:00,393,12
FL,2020-04-02 11:01:00-04:00,8010,128
GA,2020-04-02 11:28:00-04:00,5348,163
HI,2020-04-01 18:00:00-04:00,258,1
IA,2020-04-02 00:00:00-04:00,614,11
ID,2020-04-01 19:00:00-04:00,669,9
IL,2020-04-02 00:00:00-04:00,7695,157
IN,2020-04-01 23:59:00-04:00,3039,78
KS,2020-04-02 12:00:00-04:00,552,13
KY,2020-04-01 17:00:00-04:00,680,20
LA,2020-04-02 13:00:00-04:00,9150,310
MA,2020-04-02 16:00:00-04:00,8966,154
MD,2020-04-02 10:00:00-04:00,2331,36
ME,2020-04-02 10:00:00-04:00,376,7
MI,2020-04-02 11:00:00-04:00,10791,417
MN,2020-04-02 12:00:00-04:00,742,18
MO,2020-04-02 15:00:00-04:00,1834,19
MS,2020-04-01 19:00:00-04:00,1177,26
MT,2020-04-02 10:00:00-04:00,227,5
NC,2020-04-02 14:00:00-04:00,1857,16
ND,2020-04-02 12:56:00-04:00,159,3
NE,2020-04-02 14:00:00-04:00,246,5
NH,2020-04-01 09:00:00-04:00,415,4
NJ,2020-04-02 13:00:00-04:00,25590,537
NM,2020-04-01 00:00:00-04:00,363,6
NV,2020-04-02 09:30:00-04:00,1458,38
NY,2020-04-02 11:45:00-04:00,92381,2373
OH,2020-04-02 14:00:00-04:00,2902,81
OK,2020-04-01 08:00:00-04:00,879,34
OR,2020-04-01 11:00:00-04:00,736,19
PA,2020-04-02 12:00:00-04:00,7016,90
RI,2020-04-02 15:58:00-04:00,657,12
SC,2020-04-02 16:04:00-04:00,1554,31
SD,2020-04-01 18:00:00-04:00,165,2
TN,2020-04-02 15:00:00-04:00,2845,32
TX,2020-04-01 21:00:00-04:00,4669,70
UT,2020-04-02 15:00:00-04:00,1074,7
VA,2020-04-02 09:00:00-04:00,1706,41
VT,2020-04-02 13:00:00-04:00,338,17
WA,2020-04-01 20:00:00-04:00,5984,247
WI,2020-04-02 16:00:00-04:00,1730,31
WV,2020-04-02 00:17:00-04:00,217,2
WY,2020-04-02 10:30:00-04:00,150,0
PR,2020-04-02 07:00:00-04:00,316,12
AS,2020-03-30 23:00:00-04:00,0,0
GU,2020-04-02 08:30:00-04:00,82,3
MP,2020-04-02 03:00:00-04:00,8,1
VI,2020-04-02 09:30:00-04:00,33,0
