Area,Date,Confirmed,Deaths
AK,2020-05-13 00:00:00-04:00,383,10
AL,2020-05-13 00:00:00-04:00,10617,449
AR,2020-05-12 18:33:00-04:00,4164,95
AZ,2020-05-13 00:00:00-04:00,12176,594
CA,2020-05-13 00:00:00-04:00,71141,2934
CO,2020-05-13 00:00:00-04:00,20157,1009
CT,2020-05-13 14:00:00-04:00,34855,3125
DC,2020-05-12 00:00:00-04:00,6584,350
DE,2020-05-12 18:00:00-04:00,6952,247
FL,2020-05-13 09:43:00-04:00,42402,1898
GA,2020-05-13 13:25:00-04:00,35332,1505
HI,2020-05-12 18:00:00-04:00,635,17
IA,2020-05-12 00:00:00-04:00,13289,306
ID,2020-05-12 19:00:00-04:00,2293,69
IL,2020-05-13 00:00:00-04:00,84698,3792
IN,2020-05-12 23:59:00-04:00,25473,1619
KS,2020-05-13 10:00:00-04:00,7468,164
KY,2020-05-12 17:00:00-04:00,6853,321
LA,2020-05-13 13:00:00-04:00,32662,2381
MA,2020-05-13 10:00:00-04:00,80497,5315
MD,2020-05-13 10:00:00-04:00,34812,1809
ME,2020-05-13 12:30:00-04:00,1515,66
MI,2020-05-13 11:00:00-04:00,48391,4714
MN,2020-05-12 17:00:00-04:00,12917,638
MO,2020-05-13 15:00:00-04:00,10142,542
MS,2020-05-12 19:00:00-04:00,10090,465
MT,2020-05-13 00:00:00-04:00,462,16
NC,2020-05-13 10:40:00-04:00,15816,597
ND,2020-05-13 13:00:00-04:00,1647,40
NE,2020-05-12 20:00:00-04:00,8692,103
NH,2020-05-12 09:00:00-04:00,3239,142
NJ,2020-05-13 13:00:00-04:00,141560,9702
NM,2020-05-12 18:05:00-04:00,5212,219
NV,2020-05-13 12:30:00-04:00,6394,321
NY,2020-05-13 00:00:00-04:00,340661,22013
OH,2020-05-13 14:00:00-04:00,25721,1483
OK,2020-05-13 00:00:00-04:00,4852,278
OR,2020-05-13 11:00:00-04:00,3416,134
PA,2020-05-13 00:00:00-04:00,58698,3943
RI,2020-05-13 12:00:00-04:00,11835,462
SC,2020-05-12 16:14:00-04:00,7927,355
SD,2020-05-13 11:30:00-04:00,3732,39
TN,2020-05-13 15:00:00-04:00,16370,273
TX,2020-05-13 16:20:00-04:00,42403,1158
UT,2020-05-13 15:00:00-04:00,6620,75
VA,2020-05-12 17:00:00-04:00,26746,927
VT,2020-05-13 00:00:00-04:00,929,53
WA,2020-05-12 02:59:00-04:00,17330,962
WI,2020-05-13 00:00:00-04:00,10902,421
WV,2020-05-13 10:00:00-04:00,1398,58
WY,2020-05-12 15:50:00-04:00,675,7
PR,2020-05-12 06:30:00-04:00,2329,115
AS,2020-05-10 00:00:00-04:00,0,0
GU,2020-05-13 07:55:00-04:00,152,5
MP,2020-05-13 00:00:00-04:00,19,2
VI,2020-05-12 18:22:00-04:00,69,6
