Area,Date,Confirmed,Deaths
AK,2020-08-13 00:00:00-04:00,4750,27
AL,2020-08-13 11:00:00-04:00,105557,1890
AR,2020-08-13 14:32:00-04:00,51766,582
AS,2020-08-05 00:00:00-04:00,0,0
AZ,2020-08-13 00:00:00-04:00,190794,4383
CA,2020-08-13 00:00:00-04:00,593141,10808
CO,2020-08-12 01:59:00-04:00,51756,1756
CT,2020-08-12 20:30:00-04:00,50782,4450
DC,2020-08-12 00:00:00-04:00,13024,594
DE,2020-08-12 18:00:00-04:00,15967,593
FL,2020-08-12 23:59:00-04:00,557137,9047
GA,2020-08-13 14:50:00-04:00,228668,4538
GU,2020-08-13 02:55:00-04:00,477,5
HI,2020-08-13 16:28:00-04:00,4312,40
IA,2020-08-13 00:00:00-04:00,50336,959
ID,2020-08-12 18:52:00-04:00,26133,246
IL,2020-08-13 00:00:00-04:00,201727,7905
IN,2020-08-12 23:59:00-04:00,77565,3105
KS,2020-08-12 10:00:00-04:00,32547,395
KY,2020-08-13 00:00:00-04:00,37686,796
LA,2020-08-13 13:00:00-04:00,135439,4402
MA,2020-08-13 10:00:00-04:00,122319,8790
MD,2020-08-13 10:00:00-04:00,98160,3620
ME,2020-08-12 23:59:00-04:00,4089,126
MI,2020-08-13 00:00:00-04:00,99856,6555
MN,2020-08-12 17:00:00-04:00,62993,1731
MO,2020-08-13 00:00:00-04:00,63797,1325
MP,2020-08-10 17:54:00-04:00,49,2
MS,2020-08-12 19:00:00-04:00,69986,2011
MT,2020-08-12 00:00:00-04:00,5407,81
NC,2020-08-13 12:10:00-04:00,140824,2287
ND,2020-08-13 00:00:00-04:00,8171,105
NE,2020-08-12 20:30:00-04:00,29244,356
NH,2020-08-13 09:00:00-04:00,6921,422
NJ,2020-08-13 00:00:00-04:00,186594,15893
NM,2020-08-12 17:50:00-04:00,22816,695
NV,2020-08-13 02:59:00-04:00,58650,1030
NY,2020-08-12 23:59:00-04:00,423440,25228
OH,2020-08-13 14:00:00-04:00,105426,3755
OK,2020-08-13 00:00:00-04:00,46103,638
OR,2020-08-13 03:01:00-04:00,22300,383
PA,2020-08-13 00:00:00-04:00,122121,7409
PR,2020-08-13 00:00:00-04:00,24446,306
RI,2020-08-13 12:00:00-04:00,20240,1019
SC,2020-08-12 23:59:00-04:00,103909,2186
SD,2020-08-12 14:00:00-04:00,9897,148
TN,2020-08-13 15:00:00-04:00,128511,1313
TX,2020-08-13 17:30:00-04:00,513575,9289
UT,2020-08-13 10:46:00-04:00,45424,353
VA,2020-08-12 17:00:00-04:00,103622,2363
VI,2020-08-13 06:27:00-04:00,682,9
VT,2020-08-13 00:00:00-04:00,1484,58
WA,2020-08-11 02:59:00-04:00,64702,1724
WI,2020-08-13 00:00:00-04:00,67622,1025
WV,2020-08-13 10:00:00-04:00,8151,153
WY,2020-08-13 17:51:00-04:00,3119,30
