Area,Date,Confirmed,Deaths
AK,2021-01-29 03:59:00-05:00,52335,262
AL,2021-01-29 11:00:00-05:00,455582,7566
AR,2021-01-29 00:00:00-05:00,292563,4831
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2021-01-29 00:00:00-05:00,748260,13022
CA,2021-01-29 02:59:00-05:00,3205947,39578
CO,2021-01-29 01:59:00-05:00,393421,5594
CT,2021-01-28 23:59:00-05:00,250023,7046
DC,2021-01-28 00:00:00-05:00,36414,907
DE,2021-01-28 18:00:00-05:00,76935,1078
FL,2021-01-28 23:59:00-05:00,1667442,26685
GA,2021-01-28 14:50:00-05:00,741991,13986
GU,2021-01-29 06:15:00-05:00,7579,129
HI,2021-01-27 14:30:00-05:00,26321,407
IA,2021-01-29 00:00:00-05:00,266280,4577
ID,2021-01-28 19:00:00-05:00,161720,1721
IL,2021-01-29 00:00:00-05:00,1120528,21146
IN,2021-01-28 23:59:00-05:00,622625,9925
KS,2021-01-29 10:00:00-05:00,274685,3779
KY,2021-01-29 00:00:00-05:00,358478,3668
LA,2021-01-29 13:00:00-05:00,397276,8801
MA,2021-01-28 23:59:00-05:00,517252,14444
MD,2021-01-29 10:00:00-05:00,350629,7076
ME,2021-01-28 23:59:00-05:00,38813,570
MI,2021-01-29 00:00:00-05:00,608627,15410
MN,2021-01-28 17:00:00-05:00,459747,6168
MO,2021-01-29 00:59:00-05:00,456530,6739
MP,2021-01-29 00:00:00-05:00,132,2
MS,2021-01-28 00:00:00-05:00,272662,5983
MT,2021-01-29 01:59:00-05:00,93246,1227
NC,2021-01-29 12:25:00-05:00,746459,9157
ND,2021-01-29 01:59:00-05:00,97458,1442
NE,2021-01-28 23:15:00-05:00,189597,1921
NH,2021-01-29 09:00:00-05:00,64838,1036
NJ,2021-01-29 00:00:00-05:00,687269,21383
NM,2021-01-29 18:05:00-05:00,172798,3248
NV,2021-01-28 00:00:00-05:00,276279,4218
NY,2021-01-28 14:00:00-05:00,1387059,34893
OH,2021-01-29 14:00:00-05:00,888590,11070
OR,2021-01-28 03:01:00-05:00,140783,1930
PA,2021-01-29 12:00:00-05:00,834048,21462
PR,2021-01-29 00:00:00-05:00,92968,1812
RI,2021-01-29 13:00:00-05:00,114438,2154
SC,2021-01-27 23:59:00-05:00,435633,6942
SD,2021-01-28 14:00:00-05:00,107955,1768
TN,2021-01-29 00:00:00-05:00,722491,9461
TX,2021-01-29 00:00:00-05:00,2330028,35988
UT,2021-01-29 09:09:00-05:00,343962,1655
VA,2021-01-28 17:00:00-05:00,497912,6379
VI,2021-01-29 10:16:00-05:00,2398,24
VT,2021-01-28 23:59:00-05:00,11658,172
WA,2021-01-28 02:59:00-05:00,307809,4243
WI,2021-01-29 00:00:00-05:00,589384,6390
WV,2021-01-28 23:59:00-05:00,119467,2006
WY,2021-01-29 00:00:00-05:00,51690,596
