Area,Date,Confirmed,Deaths
AK,2020-12-22 03:59:00-05:00,43001,194
AL,2020-12-22 11:00:00-05:00,329811,4452
AR,2020-12-22 00:00:00-05:00,205048,3338
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2020-12-22 00:00:00-05:00,467215,8125
CA,2020-12-22 02:59:00-05:00,1925007,22923
CO,2020-12-22 01:59:00-05:00,313552,4369
CT,2020-12-21 20:30:00-05:00,168960,5703
DC,2020-12-21 00:00:00-05:00,26900,744
DE,2020-12-21 18:00:00-05:00,51623,872
FL,2020-12-21 23:59:00-05:00,1202660,21052
GA,2020-12-22 14:50:00-05:00,518902,10463
GU,2020-12-22 03:30:00-05:00,7238,121
HI,2020-12-21 05:59:00-05:00,20815,282
IA,2020-12-22 00:00:00-05:00,231264,3653
ID,2020-12-21 19:00:00-05:00,130877,1301
IL,2020-12-22 00:00:00-05:00,911308,16671
IN,2020-12-21 11:59:00-05:00,471876,7581
KS,2020-12-21 10:00:00-05:00,204600,2448
KY,2020-12-22 00:00:00-05:00,247344,2440
LA,2020-12-22 13:00:00-05:00,290960,7158
MA,2020-12-22 23:59:00-05:00,331174,11804
MD,2020-12-22 10:00:00-05:00,255397,5519
ME,2020-12-21 23:59:00-05:00,19743,303
MI,2020-12-22 00:00:00-05:00,504629,12342
MN,2020-12-21 17:00:00-05:00,401011,4896
MO,2020-12-22 00:59:00-05:00,370439,5158
MP,2020-12-20 00:00:00-05:00,116,2
MS,2020-12-21 00:00:00-05:00,197691,4490
MT,2020-12-22 01:59:00-05:00,77947,895
NC,2020-12-22 11:45:00-05:00,488902,6291
ND,2020-12-22 01:59:00-05:00,90453,1244
NE,2020-12-21 21:30:00-05:00,157103,1511
NH,2020-12-22 09:00:00-05:00,38008,656
NJ,2020-12-22 00:00:00-05:00,440336,18326
NM,2020-12-22 17:59:00-05:00,132075,2203
NY,2020-12-21 14:00:00-05:00,866765,28850
OH,2020-12-22 14:00:00-05:00,637032,8252
OK,2020-12-22 00:00:00-05:00,265620,2240
OR,2020-12-21 03:01:00-05:00,105073,1382
PA,2020-12-22 12:00:00-05:00,571551,14212
PR,2020-12-22 00:00:00-05:00,69912,1391
RI,2020-12-22 13:00:00-05:00,81187,1678
SC,2020-12-20 23:59:00-05:00,278055,4976
SD,2020-12-21 14:00:00-05:00,95509,1381
TN,2020-12-22 18:00:00-05:00,534019,6269
TX,2020-12-22 19:05:00-05:00,1613095,25606
UT,2020-12-22 11:21:00-05:00,255085,1173
VA,2020-12-21 17:00:00-05:00,314481,4705
VI,2020-12-22 15:13:00-05:00,1934,23
VT,2020-12-21 23:59:00-05:00,6608,112
WA,2020-12-21 02:59:00-05:00,226635,3106
WI,2020-12-22 00:00:00-05:00,497380,4879
WV,2020-12-21 23:59:00-05:00,74737,1171
WY,2020-12-22 00:00:00-05:00,42379,373
