Area,Date,Confirmed,Deaths
AK,2020-04-28 14:50:00-04:00,351,9
AL,2020-04-28 00:00:00-04:00,6687,242
AR,2020-04-28 09:00:00-04:00,3111,52
AZ,2020-04-27 00:00:00-04:00,6948,293
CA,2020-04-27 00:00:00-04:00,45031,1809
CO,2020-04-27 00:00:00-04:00,13879,706
CT,2020-04-28 16:00:00-04:00,26312,2089
DC,2020-04-27 00:00:00-04:00,3994,190
DE,2020-04-27 18:00:00-04:00,4575,137
FL,2020-04-28 09:36:00-04:00,32846,1154
GA,2020-04-28 13:25:00-04:00,24615,1026
HI,2020-04-27 18:00:00-04:00,607,16
IA,2020-04-27 12:00:00-04:00,6376,136
ID,2020-04-27 19:00:00-04:00,1917,58
IL,2020-04-28 00:00:00-04:00,48102,2125
IN,2020-04-27 23:59:00-04:00,16588,901
KS,2020-04-28 10:00:00-04:00,3491,124
KY,2020-04-27 17:00:00-04:00,4146,213
LA,2020-04-28 13:00:00-04:00,27286,1801
MA,2020-04-28 16:00:00-04:00,58302,3153
MD,2020-04-28 10:00:00-04:00,20113,1016
ME,2020-04-28 11:45:00-04:00,1040,51
MI,2020-04-28 11:00:00-04:00,39262,3567
MN,2020-04-27 17:00:00-04:00,4181,301
MO,2020-04-28 15:00:00-04:00,7303,314
MS,2020-04-27 19:00:00-04:00,6342,239
MT,2020-04-28 00:00:00-04:00,451,15
NC,2020-04-28 11:00:00-04:00,9568,342
ND,2020-04-28 13:00:00-04:00,991,19
NE,2020-04-27 19:45:00-04:00,3358,55
NH,2020-04-27 09:00:00-04:00,1938,60
NJ,2020-04-28 13:00:00-04:00,113856,6442
NM,2020-04-27 18:04:00-04:00,2823,104
NV,2020-04-28 10:00:00-04:00,4805,219
NY,2020-04-28 00:00:00-04:00,295106,17638
OH,2020-04-28 14:00:00-04:00,16128,799
OK,2020-04-28 00:00:00-04:00,3410,207
OR,2020-04-27 11:00:00-04:00,2354,92
PA,2020-04-28 00:00:00-04:00,43264,1716
RI,2020-04-28 12:00:00-04:00,7926,239
SC,2020-04-27 16:30:00-04:00,5613,177
SD,2020-04-27 18:00:00-04:00,2313,11
TN,2020-04-28 15:00:00-04:00,10052,188
TX,2020-04-28 13:00:00-04:00,26171,690
UT,2020-04-28 15:00:00-04:00,4343,45
VA,2020-04-27 17:00:00-04:00,13794,492
VT,2020-04-28 10:42:00-04:00,862,47
WA,2020-04-27 02:59:00-04:00,13686,765
WI,2020-04-28 16:00:00-04:00,6289,300
WV,2020-04-28 10:00:00-04:00,1079,37
WY,2020-04-27 17:05:00-04:00,389,7
PR,2020-04-28 06:30:00-04:00,1400,86
AS,2020-04-19 00:00:00-04:00,0,0
GU,2020-04-28 09:15:00-04:00,145,5
MP,2020-04-28 00:00:00-04:00,14,2
VI,2020-04-27 00:00:00-04:00,59,4
