Area,Date,Confirmed,Deaths
AK,2020-12-03 03:59:00-05:00,33291,130
AL,2020-12-03 11:00:00-05:00,260359,3776
AR,2020-12-03 00:00:00-05:00,164310,2555
AS,2020-11-17 00:00:00-05:00,0,0
AZ,2020-12-03 00:00:00-05:00,346421,6821
CA,2020-12-03 02:59:00-05:00,1264539,19437
CO,2020-12-03 01:59:00-05:00,247209,2716
CT,2020-12-02 20:30:00-05:00,126177,5111
DC,2020-12-02 00:00:00-05:00,22164,692
DE,2020-12-02 18:00:00-05:00,37456,779
FL,2020-12-02 23:59:00-05:00,1012456,19112
GA,2020-12-03 14:50:00-05:00,433353,9648
GU,2020-12-03 04:00:00-05:00,6942,112
HI,2020-12-02 05:59:00-05:00,18484,246
IA,2020-12-03 00:00:00-05:00,207969,2522
ID,2020-12-02 19:00:00-05:00,104734,991
IL,2020-12-03 00:00:00-05:00,759562,13625
IN,2020-12-02 23:59:00-05:00,359430,6033
KS,2020-12-03 10:00:00-05:00,162061,1679
KY,2020-12-03 00:00:00-05:00,190601,2014
LA,2020-12-03 13:00:00-05:00,244078,6524
MA,2020-12-02 23:59:00-05:00,240907,10874
MD,2020-12-03 10:00:00-05:00,205399,4764
ME,2020-12-02 23:59:00-05:00,12554,220
MI,2020-12-03 00:00:00-05:00,410843,10035
MN,2020-12-02 17:00:00-05:00,333626,3784
MO,2020-12-03 00:59:00-05:00,309368,4102
MP,2020-12-02 00:00:00-05:00,106,2
MS,2020-12-02 00:00:00-05:00,159036,3879
MT,2020-12-03 01:59:00-05:00,65122,722
NC,2020-12-03 11:30:00-05:00,377231,5410
ND,2020-12-03 01:59:00-05:00,81105,983
NE,2020-12-02 23:00:00-05:00,132530,1128
NH,2020-12-03 09:00:00-05:00,22925,544
NJ,2020-12-03 00:00:00-05:00,350999,17209
NM,2020-12-03 18:03:00-05:00,102862,1673
NV,2020-12-03 00:00:00-05:00,159532,2249
NY,2020-12-02 14:00:00-05:00,674093,26955
OH,2020-12-03 14:00:00-05:00,446849,6753
OK,2020-12-03 00:00:00-05:00,204048,1836
OR,2020-12-03 03:01:00-05:00,79263,973
PA,2020-12-03 12:00:00-05:00,386837,10944
PR,2020-12-03 00:00:00-05:00,54105,1155
RI,2020-12-03 13:00:00-05:00,60722,1400
SC,2020-12-01 23:59:00-05:00,223063,4466
SD,2020-12-02 14:00:00-05:00,83348,1033
TN,2020-12-03 15:00:00-05:00,388252,4781
TX,2020-12-03 18:25:00-05:00,1215113,22000
UT,2020-12-03 10:12:00-05:00,206165,917
VA,2020-12-02 17:00:00-05:00,244503,4147
VI,2020-12-02 20:38:00-05:00,1589,23
VT,2020-12-02 23:59:00-05:00,4642,75
WA,2020-12-02 02:59:00-05:00,170342,2850
WI,2020-12-03 00:00:00-05:00,426534,3773
WV,2020-12-02 23:59:00-05:00,51025,789
WY,2020-12-03 00:00:00-05:00,35078,257
