Area,Date,Confirmed,Deaths
AK,2021-02-05 03:59:00-05:00,53279,279
AL,2021-02-06 11:00:00-05:00,471311,8513
AR,2021-02-06 00:00:00-05:00,306064,5061
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2021-02-06 00:00:00-05:00,779093,14011
CA,2021-02-06 02:59:00-05:00,3320862,43647
CO,2021-02-06 01:59:00-05:00,404255,5721
CT,2021-02-04 23:59:00-05:00,259372,7214
DC,2021-02-05 00:00:00-05:00,37877,947
DE,2021-02-05 18:00:00-05:00,79832,1202
FL,2021-02-05 23:59:00-05:00,1739276,28058
GA,2021-02-06 14:50:00-05:00,937402,15090
GU,2021-02-06 05:15:00-05:00,7643,129
HI,2021-02-04 14:30:00-05:00,27088,416
IA,2021-02-06 00:00:00-05:00,270935,5108
ID,2021-02-05 19:00:00-05:00,164969,1758
IL,2021-02-06 00:00:00-05:00,1144281,21676
IN,2021-02-05 23:59:00-05:00,637987,11752
KS,2021-02-05 10:00:00-05:00,281562,4101
KY,2021-02-06 00:00:00-05:00,376262,4020
LA,2021-02-05 13:00:00-05:00,409861,9076
MA,2021-02-05 23:59:00-05:00,540827,14921
MD,2021-02-06 10:00:00-05:00,362084,7329
ME,2021-02-05 23:59:00-05:00,41064,634
MI,2021-02-06 00:00:00-05:00,620685,15854
MN,2021-02-05 17:00:00-05:00,467217,6289
MO,2021-02-06 00:59:00-05:00,465448,7142
MP,2021-02-01 00:00:00-05:00,133,2
MS,2021-02-05 00:00:00-05:00,280778,6266
MT,2021-02-06 01:59:00-05:00,95717,1312
NC,2021-02-06 11:00:00-05:00,791521,9926
ND,2021-02-06 01:59:00-05:00,98106,1451
NE,2021-02-06 10:30:00-05:00,193421,1968
NH,2021-02-06 09:00:00-05:00,68061,1098
NJ,2021-02-06 00:00:00-05:00,717835,21964
NM,2021-02-06 17:37:00-05:00,177214,3386
NV,2021-02-05 00:00:00-05:00,283391,4496
NY,2021-02-05 14:00:00-05:00,1460747,36079
OH,2021-02-06 14:00:00-05:00,918079,11652
OR,2021-02-05 03:01:00-05:00,146138,2002
PA,2021-02-06 12:00:00-05:00,865604,22396
PR,2021-02-06 00:00:00-05:00,95355,1872
RI,2021-02-05 13:00:00-05:00,117891,2212
SC,2021-02-04 23:59:00-05:00,462981,7611
SD,2021-02-05 14:00:00-05:00,109132,1804
TN,2021-02-06 15:00:00-05:00,742213,10463
TX,2021-02-06 13:40:00-05:00,2476783,38476
UT,2021-02-06 10:49:00-05:00,353700,1733
VA,2021-02-05 17:00:00-05:00,526176,6773
VI,2021-02-05 09:20:00-05:00,2449,24
VT,2021-02-05 23:59:00-05:00,12766,182
WA,2021-02-05 02:59:00-05:00,319371,4449
WI,2021-02-06 00:00:00-05:00,600016,6611
WV,2021-02-05 23:59:00-05:00,124190,2119
WY,2021-02-06 00:00:00-05:00,52618,624
