Area,Date,Confirmed,Deaths
AK,2021-02-10 03:59:00-05:00,53991,280
AL,2021-02-10 11:00:00-05:00,476067,8888
AR,2021-02-10 00:00:00-05:00,309940,5174
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2021-02-10 00:00:00-05:00,789245,14462
CA,2021-02-10 02:59:00-05:00,3362981,44995
CO,2021-02-10 01:59:00-05:00,407961,5770
CT,2021-02-09 23:59:00-05:00,265496,7326
DC,2021-02-09 00:00:00-05:00,38348,965
DE,2021-02-09 18:00:00-05:00,81461,1245
FL,2021-02-09 23:59:00-05:00,1765659,28691
GA,2021-02-10 14:50:00-05:00,950906,15421
GU,2021-02-10 05:30:00-05:00,7683,130
HI,2021-02-08 14:30:00-05:00,27279,423
IA,2021-02-10 00:00:00-05:00,272824,5174
ID,2021-02-09 19:00:00-05:00,166095,1780
IL,2021-02-10 00:00:00-05:00,1152995,21869
IN,2021-02-09 23:59:00-05:00,643305,12001
KS,2021-02-10 10:00:00-05:00,284894,4303
KY,2021-02-10 00:00:00-05:00,383032,4175
LA,2021-02-10 13:00:00-05:00,414687,9212
MA,2021-02-09 23:59:00-05:00,548946,15207
MD,2021-02-10 10:00:00-05:00,366666,7446
ME,2021-02-09 23:59:00-05:00,41883,641
MI,2021-02-10 00:00:00-05:00,624970,15939
MN,2021-02-09 17:00:00-05:00,469905,6319
MO,2021-02-10 00:59:00-05:00,468189,7161
MP,2021-02-01 00:00:00-05:00,133,2
MS,2021-02-09 00:00:00-05:00,283753,6367
MT,2021-02-10 01:59:00-05:00,96595,1320
NC,2021-02-10 11:45:00-05:00,805898,10181
ND,2021-02-10 01:59:00-05:00,98214,1459
NE,2021-02-10 11:34:00-05:00,194632,1986
NH,2021-02-10 09:00:00-05:00,69247,1116
NJ,2021-02-10 00:00:00-05:00,732674,22250
NM,2021-02-10 18:00:00-05:00,178790,3461
NV,2021-02-09 00:00:00-05:00,285795,4582
NY,2021-02-09 14:00:00-05:00,1494187,36619
OH,2021-02-10 14:00:00-05:00,928631,11856
OR,2021-02-09 03:01:00-05:00,147932,2031
PA,2021-02-10 12:00:00-05:00,880291,22745
PR,2021-02-10 00:00:00-05:00,96494,1897
RI,2021-02-10 13:00:00-05:00,119893,2259
SC,2021-02-08 23:59:00-05:00,473140,7742
SD,2021-02-09 14:00:00-05:00,109580,1815
TN,2021-02-10 15:00:00-05:00,750409,10731
TX,2021-02-10 16:00:00-05:00,2517453,39386
UT,2021-02-10 10:10:00-05:00,357339,1765
VA,2021-02-09 17:00:00-05:00,537319,6932
VI,2021-02-09 22:15:00-05:00,2485,24
VT,2021-02-09 23:59:00-05:00,13122,187
WA,2021-02-09 02:59:00-05:00,324025,4558
WI,2021-02-10 00:00:00-05:00,603255,6705
WV,2021-02-09 23:59:00-05:00,125951,2175
WY,2021-02-10 00:00:00-05:00,52874,647
