Area,Date,Confirmed,Deaths
AK,2020-05-06 00:00:00-04:00,372,10
AL,2020-05-06 00:00:00-04:00,8581,340
AR,2020-05-06 14:42:00-04:00,3568,85
AZ,2020-05-06 00:00:00-04:00,9707,426
CA,2020-05-05 14:00:00-04:00,58815,2412
CO,2020-05-05 00:00:00-04:00,17364,903
CT,2020-05-05 20:30:00-04:00,30995,2718
DC,2020-05-05 00:00:00-04:00,5461,277
DE,2020-05-05 18:00:00-04:00,5778,193
FL,2020-05-06 09:45:00-04:00,38002,1605
GA,2020-05-06 15:25:00-04:00,30696,1311
HI,2020-05-05 18:00:00-04:00,625,17
IA,2020-05-05 12:00:00-04:00,10404,219
ID,2020-05-04 19:00:00-04:00,2127,65
IL,2020-05-06 00:00:00-04:00,68232,2974
IN,2020-05-05 23:59:00-04:00,21870,1377
KS,2020-05-06 10:00:00-04:00,5734,144
KY,2020-05-05 17:00:00-04:00,5822,275
LA,2020-05-06 16:30:00-04:00,30399,2115
MA,2020-05-06 12:00:00-04:00,72025,4420
MD,2020-05-06 10:00:00-04:00,28163,1437
ME,2020-05-06 12:30:00-04:00,1254,62
MI,2020-05-06 11:00:00-04:00,45054,4250
MN,2020-05-05 17:00:00-04:00,8579,485
MO,2020-05-06 15:00:00-04:00,9102,396
MS,2020-05-05 19:00:00-04:00,8424,374
MT,2020-05-06 00:00:00-04:00,456,16
NC,2020-05-06 10:45:00-04:00,12758,477
ND,2020-05-06 13:00:00-04:00,1323,31
NE,2020-05-05 17:45:00-04:00,6438,82
NH,2020-05-05 09:00:00-04:00,2636,92
NJ,2020-05-06 13:00:00-04:00,131890,8549
NM,2020-05-05 17:30:00-04:00,4138,162
NV,2020-05-06 12:40:00-04:00,5663,276
NY,2020-05-06 00:00:00-04:00,321192,19877
OH,2020-05-06 14:00:00-04:00,21576,1225
OK,2020-05-06 00:00:00-04:00,4201,253
OR,2020-05-06 11:00:00-04:00,2916,115
PA,2020-05-06 00:00:00-04:00,51845,3106
RI,2020-05-06 12:00:00-04:00,10205,370
SC,2020-05-06 16:20:00-04:00,6936,305
SD,2020-05-05 18:00:00-04:00,2779,29
TN,2020-05-06 15:00:00-04:00,13938,239
TX,2020-05-06 13:20:00-04:00,34422,948
UT,2020-05-06 15:00:00-04:00,5595,58
VA,2020-05-04 17:00:00-04:00,20256,713
VT,2020-05-05 05:00:00-04:00,908,52
WA,2020-05-05 02:59:00-04:00,15594,862
WI,2020-05-06 00:00:00-04:00,8901,362
WV,2020-05-06 10:00:00-04:00,1248,50
WY,2020-05-05 15:30:00-04:00,604,7
PR,2020-05-06 06:00:00-04:00,1968,99
AS,2020-05-03 00:00:00-04:00,0,0
GU,2020-05-06 00:00:00-04:00,151,5
MP,2020-05-06 00:00:00-04:00,15,2
VI,2020-05-05 20:30:00-04:00,66,4
