Area,Date,Confirmed,Deaths
AK,2020-11-04 03:59:00-05:00,17860,84
AL,2020-11-04 11:00:00-05:00,197777,3006
AR,2020-11-04 00:00:00-05:00,115812,2026
AS,2020-11-01 00:00:00-04:00,0,0
AZ,2020-11-04 00:00:00-05:00,250633,6059
CA,2020-11-04 02:59:00-05:00,940010,17752
CO,2020-11-03 01:59:00-05:00,114709,2134
CT,2020-11-03 20:30:00-05:00,75373,4645
DC,2020-11-03 00:00:00-05:00,17601,647
DE,2020-11-03 18:00:00-05:00,25534,712
FL,2020-11-03 23:59:00-05:00,810256,17131
GA,2020-11-04 14:50:00-05:00,366452,8522
GU,2020-10-04 08:05:00-04:00,4903,83
HI,2020-11-03 18:00:00-05:00,15531,219
IA,2020-11-04 00:00:00-05:00,126740,1787
ID,2020-11-03 19:00:00-05:00,67024,647
IL,2020-11-04 00:00:00-05:00,443815,10216
IN,2020-11-03 23:59:00-05:00,191764,4464
KS,2020-11-04 10:00:00-05:00,92215,1087
KY,2020-11-04 00:00:00-05:00,113009,1514
LA,2020-11-04 13:00:00-05:00,190164,5975
MA,2020-11-04 08:00:00-05:00,163299,10062
MD,2020-11-04 10:00:00-05:00,148766,4172
ME,2020-11-03 23:59:00-05:00,7077,150
MI,2020-11-04 00:00:00-05:00,212160,7782
MN,2020-11-03 17:00:00-05:00,160923,2530
MO,2020-11-04 00:59:00-05:00,193023,3088
MP,2020-11-02 00:00:00-05:00,96,2
MS,2020-11-03 00:00:00-05:00,122275,3397
MT,2020-11-04 01:59:00-05:00,35955,404
NC,2020-11-04 11:45:00-05:00,282802,4507
ND,2020-11-04 01:59:00-05:00,48301,454
NE,2020-11-03 21:45:00-05:00,74060,660
NH,2020-11-04 09:00:00-05:00,11563,484
NJ,2020-11-04 00:00:00-05:00,245257,16391
NM,2020-11-03 17:51:00-05:00,49240,1045
NV,2020-11-04 00:00:00-05:00,104093,1814
NY,2020-11-03 23:59:00-05:00,515815,25868
OH,2020-11-04 14:00:00-05:00,230209,5428
OK,2020-11-04 00:00:00-05:00,127772,1392
OR,2020-11-04 03:01:00-05:00,47049,705
PA,2020-11-04 12:00:00-05:00,217666,8890
PR,2020-11-04 00:00:00-05:00,69020,850
RI,2020-11-04 12:00:00-05:00,35122,1214
SC,2020-11-03 11:59:00-05:00,180870,3985
SD,2020-11-03 14:00:00-05:00,49791,460
TN,2020-11-04 15:00:00-05:00,269802,3478
TX,2020-11-04 16:45:00-05:00,926400,18320
UT,2020-11-04 11:20:00-05:00,121485,625
VA,2020-11-03 17:00:00-05:00,185836,3677
VI,2020-11-04 06:40:00-05:00,1388,23
VT,2020-11-03 23:59:00-05:00,2267,58
WA,2020-11-03 02:59:00-05:00,110011,2400
WI,2020-11-04 00:00:00-05:00,257287,2229
WV,2020-11-03 23:59:00-05:00,25987,472
WY,2020-11-04 17:00:00-05:00,15044,105
