Area,Date,Confirmed,Deaths
AK,2020-09-20 03:59:00-04:00,7767,45
AL,2020-09-19 11:00:00-04:00,144962,2437
AR,2020-09-20 00:00:00-04:00,75723,1181
AS,2020-09-01 00:00:00-04:00,0,0
AZ,2020-09-20 00:00:00-04:00,214018,5476
CA,2020-09-20 02:59:00-04:00,778400,14987
CO,2020-09-20 01:59:00-04:00,64356,1913
CT,2020-09-17 20:30:00-04:00,55527,4492
DC,2020-09-19 00:00:00-04:00,14955,620
DE,2020-09-19 18:00:00-04:00,19566,621
FL,2020-09-19 23:59:00-04:00,683754,13459
GA,2020-09-20 14:50:00-04:00,306155,6602
GU,2020-09-19 04:15:00-04:00,2117,34
HI,2020-09-19 18:00:00-04:00,11326,120
IA,2020-09-20 00:00:00-04:00,77679,1265
ID,2020-09-19 19:00:00-04:00,37247,441
IL,2020-09-20 00:00:00-04:00,276456,8686
IN,2020-09-19 23:59:00-04:00,111505,3506
KS,2020-09-18 10:00:00-04:00,52285,596
KY,2020-09-20 00:00:00-04:00,61542,1111
LA,2020-09-20 13:00:00-04:00,162258,5366
MA,2020-09-20 08:00:00-04:00,127540,9310
MD,2020-09-20 10:00:00-04:00,120156,3879
ME,2020-09-19 23:59:00-04:00,5079,139
MI,2020-09-19 00:00:00-04:00,128087,6969
MN,2020-09-19 17:00:00-04:00,90017,2017
MO,2020-09-20 00:00:00-04:00,112844,1795
MP,2020-09-20 00:00:00-04:00,68,2
MS,2020-09-19 00:00:00-04:00,93364,2810
MT,2020-09-20 01:59:00-04:00,10299,157
NC,2020-09-20 11:50:00-04:00,193581,3243
ND,2020-09-20 01:59:00-04:00,17958,142
NE,2020-09-19 20:15:00-04:00,40797,442
NH,2020-09-20 09:00:00-04:00,7947,438
NJ,2020-09-20 00:00:00-04:00,199762,16067
NM,2020-09-19 17:30:00-04:00,27512,847
NV,2020-09-20 02:59:00-04:00,75804,1531
NY,2020-09-19 23:59:00-04:00,449900,25427
OH,2020-09-20 14:00:00-04:00,144309,4615
OK,2020-09-20 00:00:00-04:00,76807,946
OR,2020-09-20 03:01:00-04:00,30801,526
PA,2020-09-20 12:30:00-04:00,150578,7981
PR,2020-09-20 00:00:00-04:00,41838,608
RI,2020-09-18 12:00:00-04:00,23620,1088
SC,2020-09-19 23:59:00-04:00,137708,3199
SD,2020-09-19 14:00:00-04:00,18696,202
TN,2020-09-20 15:00:00-04:00,183514,2218
TX,2020-09-20 15:50:00-04:00,688534,14893
UT,2020-09-20 11:00:00-04:00,63772,440
VA,2020-09-19 17:00:00-04:00,140511,3015
VI,2020-09-20 11:16:00-04:00,1269,19
VT,2020-09-19 23:59:00-04:00,1715,58
WA,2020-09-19 02:59:00-04:00,82199,2037
WI,2020-09-20 00:00:00-04:00,107292,1250
WV,2020-09-19 23:59:00-04:00,14054,310
WY,2020-09-20 11:36:00-04:00,4871,49
