Area,Date,Confirmed,Deaths
AK,2020-12-16 03:59:00-05:00,41041,181
AL,2020-12-16 11:00:00-05:00,305640,4198
AR,2020-12-16 00:00:00-05:00,191504,3074
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2020-12-16 00:00:00-05:00,429219,7530
CA,2020-12-16 02:59:00-05:00,1671081,21481
CO,2020-12-16 01:59:00-05:00,296716,4156
CT,2020-12-15 20:30:00-05:00,157781,5506
DC,2020-12-15 00:00:00-05:00,25602,720
DE,2020-12-15 18:00:00-05:00,47929,833
FL,2020-12-15 23:59:00-05:00,1136024,20490
GA,2020-12-16 14:50:00-05:00,488338,10228
GU,2020-12-16 04:45:00-05:00,7168,119
HI,2020-12-15 05:59:00-05:00,19954,278
IA,2020-12-16 00:00:00-05:00,225050,3354
ID,2020-12-15 19:00:00-05:00,124019,1214
IL,2020-12-16 00:00:00-05:00,870600,15777
IN,2020-12-15 11:59:00-05:00,440850,7101
KS,2020-12-16 10:00:00-05:00,194569,2253
KY,2020-12-16 00:00:00-05:00,230693,2262
LA,2020-12-16 13:00:00-05:00,275545,6933
MA,2020-12-15 23:59:00-05:00,304112,11513
MD,2020-12-16 10:00:00-05:00,241767,5270
ME,2020-12-15 23:59:00-05:00,17311,267
MI,2020-12-16 00:00:00-05:00,482815,11588
MN,2020-12-15 17:00:00-05:00,386412,4575
MO,2020-12-16 00:59:00-05:00,353038,4799
MP,2020-12-15 00:00:00-05:00,113,2
MS,2020-12-15 00:00:00-05:00,185643,4294
MT,2020-12-16 01:59:00-05:00,74644,836
NC,2020-12-16 11:30:00-05:00,451874,5979
ND,2020-12-16 01:59:00-05:00,88686,1200
NE,2020-12-15 23:15:00-05:00,150861,1438
NH,2020-12-16 09:00:00-05:00,33433,625
NJ,2020-12-16 00:00:00-05:00,415075,18003
NM,2020-12-16 17:51:00-05:00,124357,2049
NV,2020-12-16 00:00:00-05:00,194098,2653
NY,2020-12-15 14:00:00-05:00,804555,28100
OH,2020-12-16 14:00:00-05:00,584766,7777
OK,2020-12-16 00:00:00-05:00,245229,2128
OR,2020-12-16 03:01:00-05:00,97622,1262
PA,2020-12-16 12:00:00-05:00,519369,13168
PR,2020-12-16 00:00:00-05:00,63686,1312
RI,2020-12-16 13:00:00-05:00,76209,1590
SC,2020-12-14 23:59:00-05:00,260119,4800
SD,2020-12-15 14:00:00-05:00,92603,1300
TN,2020-12-16 15:00:00-05:00,484285,5668
TX,2020-12-16 16:30:00-05:00,1519340,24394
UT,2020-12-16 10:20:00-05:00,240715,1096
VA,2020-12-15 17:00:00-05:00,292240,4508
VI,2020-12-15 06:34:00-05:00,1828,23
VT,2020-12-15 23:59:00-05:00,6009,105
WA,2020-12-15 02:59:00-05:00,205069,2953
WI,2020-12-16 00:00:00-05:00,478162,4493
WV,2020-12-15 23:59:00-05:00,66849,1039
WY,2020-12-16 00:00:00-05:00,40310,328
