Area,Date,Confirmed,Deaths
AK,2020-05-28 00:00:00-04:00,425,10
AL,2020-05-28 00:00:00-04:00,16310,590
AR,2020-05-27 19:30:00-04:00,6538,120
AZ,2020-05-28 00:00:00-04:00,17763,857
CA,2020-05-28 00:00:00-04:00,101697,3973
CO,2020-05-28 00:00:00-04:00,24767,1392
CT,2020-05-27 20:30:00-04:00,41559,3826
DC,2020-05-27 00:00:00-04:00,8492,453
DE,2020-05-27 18:00:00-04:00,9171,345
FL,2020-05-28 11:06:00-04:00,53285,2446
GA,2020-05-28 13:00:00-04:00,45070,1962
HI,2020-05-27 18:00:00-04:00,644,17
IA,2020-05-28 00:00:00-04:00,18573,504
ID,2020-05-27 19:00:00-04:00,2731,82
IL,2020-05-28 00:00:00-04:00,115833,5186
IN,2020-05-27 23:59:00-04:00,33068,2068
KS,2020-05-27 10:00:00-04:00,9337,205
KY,2020-05-27 17:00:00-04:00,9077,400
LA,2020-05-28 13:00:00-04:00,38802,2740
MA,2020-05-28 10:00:00-04:00,94895,6640
MD,2020-05-28 10:00:00-04:00,49709,2428
ME,2020-05-27 23:59:00-04:00,2189,84
MI,2020-05-28 11:00:00-04:00,56014,5372
MN,2020-05-27 17:00:00-04:00,22947,977
MO,2020-05-28 15:00:00-04:00,12673,707
MS,2020-05-27 19:00:00-04:00,14372,693
MT,2020-05-28 00:00:00-04:00,485,17
NC,2020-05-28 10:30:00-04:00,25412,827
ND,2020-05-28 00:00:00-04:00,2481,57
NE,2020-05-26 19:45:00-04:00,12976,163
NH,2020-05-27 09:00:00-04:00,4286,223
NJ,2020-05-28 13:00:00-04:00,157815,11401
NM,2020-05-27 18:19:00-04:00,7252,329
NV,2020-05-28 12:30:00-04:00,8208,406
NY,2020-05-28 00:00:00-04:00,366733,23722
OH,2020-05-28 14:00:00-04:00,33915,2098
OK,2020-05-28 00:00:00-04:00,6270,326
OR,2020-05-28 03:01:00-04:00,4086,151
PA,2020-05-28 00:00:00-04:00,70042,5373
RI,2020-05-28 12:00:00-04:00,14494,677
SC,2020-05-27 16:00:00-04:00,10788,470
SD,2020-05-27 18:00:00-04:00,4793,54
TN,2020-05-28 15:00:00-04:00,21679,356
TX,2020-05-28 16:30:00-04:00,59776,1601
UT,2020-05-28 10:04:00-04:00,8921,106
VA,2020-05-27 17:00:00-04:00,41401,1338
VT,2020-05-27 05:00:00-04:00,974,55
WA,2020-05-27 02:59:00-04:00,20406,1095
WI,2020-05-28 00:00:00-04:00,16974,550
WV,2020-05-28 10:00:00-04:00,1906,74
WY,2020-05-28 00:00:00-04:00,874,15
PR,2020-05-28 06:30:00-04:00,3486,131
AS,2020-05-27 00:00:00-04:00,0,0
GU,2020-05-28 07:45:00-04:00,172,5
MP,2020-05-28 00:00:00-04:00,22,2
VI,2020-05-28 08:14:00-04:00,69,6
