Area,Date,Confirmed,Deaths
AK,2021-02-04 03:59:00-05:00,53114,279
AL,2021-02-04 11:00:00-05:00,467823,8365
AR,2021-02-04 00:00:00-05:00,302899,5009
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2021-02-04 00:00:00-05:00,771796,13752
CA,2021-02-04 02:59:00-05:00,3294447,42466
CO,2021-02-04 01:59:00-05:00,400851,5677
CT,2021-02-03 23:59:00-05:00,257941,7185
DC,2021-02-03 00:00:00-05:00,37365,932
DE,2021-02-03 18:00:00-05:00,79225,1135
FL,2021-02-03 23:59:00-05:00,1720760,27698
GA,2021-02-04 14:50:00-05:00,928070,14756
GU,2021-02-04 03:30:00-05:00,7622,129
HI,2021-02-02 14:30:00-05:00,26852,416
IA,2021-02-04 00:00:00-05:00,269984,5033
ID,2021-02-03 19:00:00-05:00,164163,1748
IL,2021-02-04 00:00:00-05:00,1137559,21497
IN,2021-02-03 23:59:00-05:00,633690,11637
KS,2021-02-03 10:00:00-05:00,278915,3895
KY,2021-02-04 00:00:00-05:00,372012,3921
LA,2021-02-04 13:00:00-05:00,408995,9044
MA,2021-02-03 23:59:00-05:00,533921,14784
MD,2021-02-04 10:00:00-05:00,359037,7251
ME,2021-02-03 23:59:00-05:00,40534,630
MI,2021-02-04 00:00:00-05:00,617745,15725
MN,2021-02-03 17:00:00-05:00,465176,6251
MO,2021-02-04 00:59:00-05:00,463119,7117
MP,2021-02-01 00:00:00-05:00,133,2
MS,2021-02-03 00:00:00-05:00,278532,6182
MT,2021-02-04 01:59:00-05:00,95111,1308
NC,2021-02-04 14:40:00-05:00,781802,9728
ND,2021-02-04 01:59:00-05:00,98034,1447
NE,2021-02-04 11:00:00-05:00,192549,1952
NH,2021-02-04 09:00:00-05:00,67117,1085
NJ,2021-02-04 00:00:00-05:00,709096,21793
NM,2021-02-04 18:03:00-05:00,176211,3355
NV,2021-02-03 00:00:00-05:00,281596,4424
NY,2021-02-03 14:00:00-05:00,1440718,35767
OH,2021-02-04 14:00:00-05:00,910847,11509
OR,2021-02-03 03:01:00-05:00,144605,1991
PA,2021-02-04 12:00:00-05:00,856986,22101
PR,2021-02-04 00:00:00-05:00,94984,1861
RI,2021-02-04 13:00:00-05:00,117291,2209
SC,2021-02-02 23:59:00-05:00,453878,7487
SD,2021-02-03 14:00:00-05:00,108813,1788
TN,2021-02-04 15:00:00-05:00,736370,10202
TX,2021-02-04 16:50:00-05:00,2448391,37727
UT,2021-02-04 11:02:00-05:00,351273,1711
VA,2021-02-03 17:00:00-05:00,516398,6650
VI,2021-02-03 07:13:00-05:00,2430,24
VT,2021-02-03 23:59:00-05:00,12503,181
WA,2021-02-03 02:59:00-05:00,316294,4388
WI,2021-02-04 00:00:00-05:00,597475,6545
WV,2021-02-03 23:59:00-05:00,123044,2080
WY,2021-02-04 00:00:00-05:00,52468,624
