Area,Date,Confirmed,Deaths
AK,2020-12-27 03:59:00-05:00,44280,200
AL,2020-12-27 11:00:00-05:00,345628,4691
AR,2020-12-27 00:00:00-05:00,214877,3482
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2020-12-27 00:00:00-05:00,494337,8427
CA,2020-12-27 02:59:00-05:00,2122806,24220
CO,2020-12-27 01:59:00-05:00,325018,4610
CT,2020-12-23 20:30:00-05:00,172743,5791
DC,2020-12-26 00:00:00-05:00,28202,768
DE,2020-12-26 18:00:00-05:00,55057,897
FL,2020-12-26 23:59:00-05:00,1250275,21514
GA,2020-12-27 14:50:00-05:00,543707,10689
GU,2020-12-27 05:30:00-05:00,7270,121
HI,2020-12-25 19:30:00-05:00,21418,285
IA,2020-12-27 00:00:00-05:00,235539,3745
ID,2020-12-26 19:00:00-05:00,135787,1354
IL,2020-12-27 00:00:00-05:00,937909,17336
IN,2020-12-26 23:59:00-05:00,493841,7843
KS,2020-12-23 10:00:00-05:00,209689,2507
KY,2020-12-27 00:00:00-05:00,257063,2555
LA,2020-12-27 13:00:00-05:00,299722,7291
MA,2020-12-26 23:59:00-05:00,352736,12110
MD,2020-12-27 10:00:00-05:00,267198,5712
ME,2020-12-26 23:59:00-05:00,21880,323
MI,2020-12-26 00:00:00-05:00,516326,12690
MN,2020-12-26 17:00:00-05:00,409061,5147
MO,2020-12-27 00:59:00-05:00,382094,5312
MP,2020-12-25 00:00:00-05:00,122,2
MS,2020-12-26 00:00:00-05:00,206388,4606
MT,2020-12-27 01:59:00-05:00,79780,924
NC,2020-12-27 12:55:00-05:00,516828,6549
ND,2020-12-27 01:59:00-05:00,91466,1271
NE,2020-12-26 21:15:00-05:00,161337,1559
NH,2020-12-27 09:00:00-05:00,40809,708
NJ,2020-12-27 00:00:00-05:00,461221,18630
NM,2020-12-27 17:30:00-05:00,137968,2346
NV,2020-12-27 00:00:00-05:00,217509,2952
NY,2020-12-26 14:00:00-05:00,922145,29511
OH,2020-12-27 14:00:00-05:00,670525,8509
OR,2020-12-27 03:01:00-05:00,109725,1427
PA,2020-12-27 12:00:00-05:00,610025,15010
PR,2020-12-27 00:00:00-05:00,73227,1445
RI,2020-12-23 13:00:00-05:00,82066,1704
SC,2020-12-25 23:59:00-05:00,296179,5155
SD,2020-12-26 14:00:00-05:00,97390,1446
TN,2020-12-27 18:00:00-05:00,564080,6512
TX,2020-12-27 15:30:00-05:00,1668597,26472
UT,2020-12-27 10:13:00-05:00,264874,1214
VA,2020-12-26 17:00:00-05:00,333576,4854
VI,2020-12-25 13:10:00-05:00,1979,23
VT,2020-12-26 23:59:00-05:00,7029,127
WA,2020-12-26 02:59:00-05:00,236719,3184
WI,2020-12-27 00:00:00-05:00,508580,5039
WV,2020-12-26 23:59:00-05:00,80710,1254
WY,2020-12-27 00:00:00-05:00,43200,373
