Area,Date,Confirmed,Deaths
AK,2020-03-30 19:00:00-04:00,119,3
AL,2020-03-31 00:00:00-04:00,949,13
AR,2020-03-30 20:17:00-04:00,508,7
AZ,2020-03-30 00:00:00-04:00,1157,20
CA,2020-03-30 00:00:00-04:00,7398,146
CO,2020-03-30 18:00:00-04:00,2627,51
CT,2020-03-30 15:30:00-04:00,2571,36
DC,2020-03-30 00:00:00-04:00,495,9
DE,2020-03-31 00:00:00-04:00,264,7
FL,2020-03-30 18:30:00-04:00,5704,71
GA,2020-03-30 19:07:00-04:00,3032,102
HI,2020-03-31 18:00:00-04:00,193,0
IA,2020-03-30 00:00:00-04:00,424,6
ID,2020-03-30 19:00:00-04:00,415,7
IL,2020-03-29 00:00:00-04:00,5057,73
IN,2020-03-30 12:59:00-04:00,2159,49
KS,2020-03-30 11:00:00-04:00,368,8
KY,2020-03-30 17:00:00-04:00,480,11
LA,2020-03-30 13:00:00-04:00,4025,185
MA,2020-03-30 16:15:00-04:00,5752,56
MD,2020-03-31 10:00:00-04:00,1660,18
ME,2020-03-30 12:00:00-04:00,275,3
MI,2020-03-30 11:00:00-04:00,6498,184
MN,2020-03-30 00:00:00-04:00,576,10
MO,2020-03-30 15:00:00-04:00,1031,13
MS,2020-03-29 19:00:00-04:00,847,16
MT,2020-03-31 10:00:00-04:00,184,4
NC,2020-03-31 09:05:00-04:00,1498,8
ND,2020-03-30 18:00:00-04:00,109,3
NE,2020-03-30 18:30:00-04:00,153,2
NH,2020-03-30 09:00:00-04:00,314,3
NJ,2020-03-30 14:00:00-04:00,16636,198
NM,2020-03-30 00:00:00-04:00,281,4
NV,2020-03-30 21:00:00-04:00,1113,17
NY,2020-03-29 09:16:00-04:00,66497,1218
OH,2020-03-30 14:00:00-04:00,1933,39
OK,2020-03-30 08:00:00-04:00,481,17
OR,2020-03-30 11:00:00-04:00,606,16
PA,2020-03-30 12:00:00-04:00,4087,48
RI,2020-03-30 00:00:00-04:00,408,4
SC,2020-03-30 16:00:00-04:00,925,18
SD,2020-03-30 12:30:00-04:00,101,1
TN,2020-03-30 15:00:00-04:00,1834,13
TX,2020-03-30 12:45:00-04:00,2877,34
UT,2020-03-30 15:00:00-04:00,806,4
VA,2020-03-31 00:00:00-04:00,1250,27
VT,2020-03-30 13:00:00-04:00,256,12
WA,2020-03-30 00:00:00-04:00,4896,195
WI,2020-03-30 16:00:00-04:00,1221,14
WV,2020-03-30 14:10:00-04:00,145,1
WY,2020-03-30 20:00:00-04:00,95,0
PR,2020-03-30 07:00:00-04:00,174,6
AS,2020-03-30 00:00:00-04:00,0,0
GU,2020-03-31 07:55:00-04:00,69,2
MP,2020-03-30 18:30:00-04:00,2,0
VI,2020-03-30 17:00:00-04:00,30,0
