Area,Date,Confirmed,Deaths
AK,2020-08-25 03:59:00-04:00,5666,36
AL,2020-08-25 11:00:00-04:00,117242,2037
AR,2020-08-25 14:36:00-04:00,57374,711
AS,2020-08-15 00:00:00-04:00,0,0
AZ,2020-08-25 00:00:00-04:00,199273,4792
CA,2020-08-25 02:59:00-04:00,673095,12257
CO,2020-08-24 01:59:00-04:00,55341,1824
CT,2020-08-24 20:30:00-04:00,52040,4463
DC,2020-08-24 00:00:00-04:00,13684,604
DE,2020-08-24 18:00:00-04:00,16962,603
FL,2020-08-24 23:59:00-04:00,605502,10717
GA,2020-08-25 14:50:00-04:00,258354,5262
GU,2020-08-25 05:55:00-04:00,984,7
HI,2020-08-25 05:59:00-04:00,6984,49
IA,2020-08-25 00:00:00-04:00,57294,1052
ID,2020-08-24 19:04:00-04:00,30070,314
IL,2020-08-25 00:00:00-04:00,224887,8126
IN,2020-08-24 23:59:00-04:00,88421,3241
KS,2020-08-24 10:00:00-04:00,38401,426
KY,2020-08-25 00:00:00-04:00,44568,895
LA,2020-08-25 13:00:00-04:00,144116,4797
MA,2020-08-25 08:00:00-04:00,126420,8960
MD,2020-08-25 10:00:00-04:00,105046,3707
ME,2020-08-24 23:59:00-04:00,4368,131
MI,2020-08-25 00:00:00-04:00,108637,6684
MN,2020-08-24 17:00:00-04:00,70707,1825
MO,2020-08-25 00:00:00-04:00,76636,1440
MP,2020-08-17 19:35:00-04:00,54,2
MS,2020-08-24 19:00:00-04:00,79206,2315
MT,2020-08-25 01:59:00-04:00,6624,97
NC,2020-08-25 12:10:00-04:00,157741,2570
ND,2020-08-25 01:59:00-04:00,10229,115
NE,2020-08-24 21:30:00-04:00,32047,383
NH,2020-08-25 09:00:00-04:00,7150,429
NJ,2020-08-25 00:00:00-04:00,190021,15953
NM,2020-08-24 17:50:00-04:00,24469,747
NV,2020-08-25 02:59:00-04:00,66413,1230
NY,2020-08-24 23:59:00-04:00,430774,25297
OH,2020-08-25 14:00:00-04:00,116495,3996
OK,2020-08-25 00:00:00-04:00,54172,744
OR,2020-08-25 03:01:00-04:00,25391,428
PA,2020-08-25 12:00:00-04:00,130035,7605
PR,2020-08-25 00:00:00-04:00,30720,395
RI,2020-08-25 12:00:00-04:00,21372,1039
SC,2020-08-24 23:59:00-04:00,113488,2529
SD,2020-08-24 14:00:00-04:00,11505,161
TN,2020-08-25 15:00:00-04:00,145417,1628
TX,2020-08-25 17:50:00-04:00,586730,11576
UT,2020-08-25 10:08:00-04:00,49767,397
VA,2020-08-24 17:00:00-04:00,114635,2494
VI,2020-08-24 19:27:00-04:00,998,12
VT,2020-08-24 23:59:00-04:00,1572,58
WA,2020-08-24 02:59:00-04:00,71371,1867
WI,2020-08-25 00:00:00-04:00,76306,1102
WV,2020-08-24 23:59:00-04:00,9395,187
WY,2020-08-25 17:25:00-04:00,3634,37
