Area,Date,Confirmed,Deaths
AK,2020-09-21 03:59:00-04:00,7838,45
AL,2020-09-21 11:00:00-04:00,145780,2439
AR,2020-09-21 00:00:00-04:00,76364,1197
AS,2020-09-01 00:00:00-04:00,0,0
AZ,2020-09-21 00:00:00-04:00,214251,5478
CA,2020-09-21 02:59:00-04:00,781694,15018
CO,2020-09-20 01:59:00-04:00,64857,1913
CT,2020-09-20 20:30:00-04:00,56024,4495
DC,2020-09-20 00:00:00-04:00,14978,621
DE,2020-09-20 18:00:00-04:00,19667,627
FL,2020-09-19 23:59:00-04:00,685439,13480
GA,2020-09-21 14:50:00-04:00,307339,6604
GU,2020-09-21 09:00:00-04:00,2147,35
HI,2020-09-20 18:00:00-04:00,11403,120
IA,2020-09-21 00:00:00-04:00,78339,1274
ID,2020-09-20 19:00:00-04:00,37491,443
IL,2020-09-21 00:00:00-04:00,277933,8693
IN,2020-09-20 23:59:00-04:00,112027,3512
KS,2020-09-21 10:00:00-04:00,53959,600
KY,2020-09-21 00:00:00-04:00,61917,1112
LA,2020-09-21 13:00:00-04:00,162501,5375
MA,2020-09-21 08:00:00-04:00,127796,9317
MD,2020-09-21 10:00:00-04:00,120568,3883
ME,2020-09-20 23:59:00-04:00,5106,140
MI,2020-09-21 00:00:00-04:00,129662,6981
MN,2020-09-20 17:00:00-04:00,90942,2021
MO,2020-09-21 00:00:00-04:00,114307,1807
MP,2020-09-21 00:00:00-04:00,69,2
MS,2020-09-20 00:00:00-04:00,93556,2810
MT,2020-09-21 01:59:00-04:00,10429,160
NC,2020-09-21 12:15:00-04:00,194381,3247
ND,2020-09-21 01:59:00-04:00,18244,151
NE,2020-09-20 20:15:00-04:00,41083,442
NH,2020-09-20 09:00:00-04:00,7947,438
NJ,2020-09-21 00:00:00-04:00,200154,16069
NM,2020-09-20 16:58:00-04:00,27579,849
NV,2020-09-21 02:59:00-04:00,76036,1531
NY,2020-09-20 23:59:00-04:00,450473,25428
OH,2020-09-21 14:00:00-04:00,145165,4623
OK,2020-09-21 00:00:00-04:00,77908,948
OR,2020-09-21 03:01:00-04:00,30995,529
PA,2020-09-21 12:00:00-04:00,150812,8004
PR,2020-09-21 00:00:00-04:00,42476,609
RI,2020-09-21 12:00:00-04:00,23932,1097
SC,2020-09-20 23:59:00-04:00,138124,3212
SD,2020-09-20 14:00:00-04:00,18869,202
TN,2020-09-21 15:00:00-04:00,184409,2233
TX,2020-09-21 17:45:00-04:00,698387,14917
UT,2020-09-21 10:29:00-04:00,64394,441
VA,2020-09-20 17:00:00-04:00,141138,3021
VI,2020-09-20 11:16:00-04:00,1269,19
VT,2020-09-20 23:59:00-04:00,1719,58
WA,2020-09-20 02:59:00-04:00,82548,2037
WI,2020-09-21 00:00:00-04:00,108588,1252
WV,2020-09-20 23:59:00-04:00,14171,312
WY,2020-09-21 16:47:00-04:00,4944,49
