Area,Date,Confirmed,Deaths
AK,2020-11-02 03:59:00-05:00,17057,84
AL,2020-11-02 11:00:00-05:00,194892,2973
AR,2020-11-02 00:00:00-05:00,113641,1985
AS,2020-11-01 00:00:00-04:00,0,0
AZ,2020-11-02 00:00:00-05:00,248139,5982
CA,2020-11-02 02:59:00-05:00,930628,17672
CO,2020-11-01 01:59:00-04:00,109910,2105
CT,2020-11-01 20:30:00-05:00,73858,4627
DC,2020-11-01 00:00:00-04:00,17438,647
DE,2020-11-01 18:00:00-05:00,25311,710
FL,2020-11-01 23:59:00-05:00,801371,17043
GA,2020-11-02 14:50:00-05:00,362921,7999
GU,2020-11-02 03:20:00-05:00,4693,79
HI,2020-11-01 18:00:00-05:00,15367,219
IA,2020-11-02 00:00:00-05:00,123372,1741
ID,2020-11-01 19:00:00-05:00,65088,630
IL,2020-11-02 00:00:00-05:00,429761,10093
IN,2020-11-01 23:59:00-05:00,185185,4390
KS,2020-11-02 10:00:00-05:00,89227,1046
KY,2020-11-02 00:00:00-05:00,109670,1492
LA,2020-11-02 13:00:00-05:00,187995,5934
MA,2020-11-02 08:00:00-05:00,160549,10023
MD,2020-11-02 10:00:00-05:00,146995,4155
ME,2020-11-01 23:59:00-05:00,6799,148
MI,2020-11-02 00:00:00-05:00,204326,7716
MN,2020-11-01 17:00:00-05:00,153620,2484
MO,2020-11-02 00:59:00-05:00,188186,3031
MP,2020-11-02 00:00:00-05:00,96,2
MS,2020-11-01 00:00:00-04:00,120865,3348
MT,2020-11-02 01:59:00-05:00,34252,386
NC,2020-11-02 11:15:00-05:00,278028,4390
ND,2020-11-02 01:59:00-05:00,46015,417
NE,2020-11-02 00:00:00-05:00,71666,654
NH,2020-11-02 09:00:00-05:00,11320,483
NJ,2020-11-02 00:00:00-05:00,240997,16357
NM,2020-11-01 19:30:00-05:00,47232,1026
NV,2020-11-02 00:00:00-05:00,102114,1784
NY,2020-11-01 23:59:00-05:00,511368,25838
OH,2020-11-02 14:00:00-05:00,221909,5340
OK,2020-11-02 00:00:00-05:00,125195,1354
OR,2020-11-02 03:01:00-05:00,45978,692
PA,2020-11-02 12:00:00-05:00,211996,8823
PR,2020-11-02 00:00:00-05:00,68172,839
RI,2020-11-02 12:00:00-05:00,34120,1210
SC,2020-11-01 11:59:00-05:00,178917,3946
SD,2020-11-01 14:00:00-05:00,47850,438
TN,2020-11-02 15:00:00-05:00,264587,3379
TX,2020-11-02 19:10:00-05:00,909257,18097
UT,2020-11-02 10:41:00-05:00,117706,614
VA,2020-11-01 17:00:00-05:00,183418,3658
VI,2020-11-02 03:31:00-05:00,1378,21
VT,2020-11-01 23:59:00-05:00,2219,58
WA,2020-11-01 02:59:00-05:00,108315,2366
WI,2020-11-02 00:00:00-05:00,244928,2113
WV,2020-11-01 23:59:00-05:00,25235,458
WY,2020-11-02 17:43:00-05:00,14167,87
