Area,Date,Confirmed,Deaths
AK,2020-08-21 00:00:00-04:00,5403,30
AL,2020-08-21 11:00:00-04:00,112770,1990
AR,2020-08-21 14:56:00-04:00,55652,663
AS,2020-08-15 00:00:00-04:00,0,0
AZ,2020-08-21 00:00:00-04:00,196899,4688
CA,2020-08-21 00:00:00-04:00,650336,11821
CO,2020-08-20 01:59:00-04:00,54230,1815
CT,2020-08-20 20:30:00-04:00,51519,4460
DC,2020-08-20 00:00:00-04:00,13469,602
DE,2020-08-20 18:00:00-04:00,16770,600
FL,2020-08-20 23:59:00-04:00,593286,10304
GA,2020-08-21 14:50:00-04:00,249630,4998
GU,2020-08-21 08:15:00-04:00,767,7
HI,2020-08-20 23:24:00-04:00,5844,45
IA,2020-08-21 00:00:00-04:00,55006,1021
ID,2020-08-20 19:00:00-04:00,29120,298
IL,2020-08-21 00:00:00-04:00,217346,8066
IN,2020-08-20 23:59:00-04:00,84317,3208
KS,2020-08-21 10:00:00-04:00,36856,419
KY,2020-08-21 00:00:00-04:00,42265,864
LA,2020-08-21 13:00:00-04:00,141720,4687
MA,2020-08-21 10:00:00-04:00,125216,8901
MD,2020-08-21 10:00:00-04:00,102899,3674
ME,2020-08-20 23:59:00-04:00,4285,129
MI,2020-08-20 00:00:00-04:00,104618,6634
MN,2020-08-20 17:00:00-04:00,68133,1799
MO,2020-08-21 00:00:00-04:00,72964,1419
MP,2020-08-17 19:35:00-04:00,54,2
MS,2020-08-20 19:00:00-04:00,76323,2214
MT,2020-08-21 00:00:00-04:00,6216,89
NC,2020-08-21 11:30:00-04:00,151912,2494
ND,2020-08-21 00:00:00-04:00,9474,112
NE,2020-08-20 20:20:00-04:00,31348,373
NH,2020-08-20 09:00:00-04:00,7050,428
NJ,2020-08-21 00:00:00-04:00,188817,15941
NM,2020-08-20 17:51:00-04:00,23951,734
NV,2020-08-21 02:59:00-04:00,64433,1185
NY,2020-08-20 23:59:00-04:00,428512,25278
OH,2020-08-21 14:00:00-04:00,113046,3955
OK,2020-08-21 00:00:00-04:00,51746,715
OR,2020-08-21 03:01:00-04:00,24421,414
PA,2020-08-21 00:00:00-04:00,127633,7558
PR,2020-08-21 00:00:00-04:00,28846,374
RI,2020-08-21 12:00:00-04:00,21022,1030
SC,2020-08-20 23:59:00-04:00,110378,2459
SD,2020-08-20 14:00:00-04:00,10884,159
TN,2020-08-21 15:00:00-04:00,140844,1549
TX,2020-08-21 16:30:00-04:00,567580,11051
UT,2020-08-21 10:19:00-04:00,48445,383
VA,2020-08-20 17:00:00-04:00,110860,2436
VI,2020-08-21 10:40:00-04:00,932,10
VT,2020-08-21 00:00:00-04:00,1541,58
WA,2020-08-20 02:59:00-04:00,69389,1837
WI,2020-08-21 00:00:00-04:00,73751,1075
WV,2020-08-21 10:00:00-04:00,9066,170
WY,2020-08-21 17:22:00-04:00,3524,37
