Area,Date,Confirmed,Deaths
AK,2020-06-21 00:00:00-04:00,755,12
AL,2020-06-21 11:00:00-04:00,30021,839
AR,2020-06-20 19:40:00-04:00,15142,224
AS,2020-06-01 00:00:00-04:00,0,0
AZ,2020-06-21 00:00:00-04:00,52390,1339
CA,2020-06-21 00:00:00-04:00,173824,5495
CO,2020-06-20 00:00:00-04:00,30349,1647
CT,2020-06-21 20:30:00-04:00,45755,4260
DC,2020-06-20 00:00:00-04:00,10020,533
DE,2020-06-20 18:00:00-04:00,10775,435
FL,2020-06-21 09:05:00-04:00,97291,3254
GA,2020-06-21 14:50:00-04:00,63809,2642
GU,2020-06-19 22:00:00-04:00,222,5
HI,2020-06-20 18:00:00-04:00,803,17
IA,2020-06-21 00:00:00-04:00,25963,685
ID,2020-06-20 00:00:00-04:00,4006,89
IL,2020-06-20 00:00:00-04:00,137762,6851
IN,2020-06-20 23:59:00-04:00,42423,2540
KS,2020-06-19 10:00:00-04:00,12059,254
KY,2020-06-21 00:00:00-04:00,13750,526
LA,2020-06-21 13:00:00-04:00,49778,3105
MA,2020-06-21 10:00:00-04:00,107061,7858
MD,2020-06-21 10:00:00-04:00,64306,3066
ME,2020-06-20 23:59:00-04:00,2957,102
MI,2020-06-21 00:00:00-04:00,67711,6090
MN,2020-06-20 17:00:00-04:00,32920,1412
MO,2020-06-21 15:00:00-04:00,18003,956
MP,2020-06-18 21:18:00-04:00,30,2
MS,2020-06-16 19:00:00-04:00,20641,938
MT,2020-06-21 00:00:00-04:00,717,20
NC,2020-06-21 12:00:00-04:00,52801,1220
ND,2020-06-21 00:00:00-04:00,3288,83
NE,2020-06-20 19:50:00-04:00,17707,244
NH,2020-06-20 09:00:00-04:00,5518,339
NJ,2020-06-21 13:00:00-04:00,169142,12870
NM,2020-06-20 18:01:00-04:00,10565,469
NV,2020-06-21 18:01:00-04:00,13205,487
NY,2020-06-20 23:59:00-04:00,387936,24725
OH,2020-06-21 14:00:00-04:00,44808,2700
OK,2020-06-21 00:00:00-04:00,10515,369
OR,2020-06-21 03:01:00-04:00,6937,190
PA,2020-06-21 00:00:00-04:00,81730,6423
PR,2020-06-21 06:30:00-04:00,6525,149
RI,2020-06-19 12:00:00-04:00,16337,894
SC,2020-06-20 11:59:00-04:00,24693,653
SD,2020-06-20 18:00:00-04:00,6297,81
TN,2020-06-21 00:00:00-04:00,35102,526
TX,2020-06-21 16:05:00-04:00,111601,2182
UT,2020-06-21 12:48:00-04:00,17462,158
VA,2020-06-20 17:00:00-04:00,57994,1611
VI,2020-06-21 11:13:00-04:00,76,6
VT,2020-06-21 00:00:00-04:00,1159,56
WA,2020-06-21 02:59:00-04:00,28255,1265
WI,2020-06-21 16:00:00-04:00,24819,744
WV,2020-06-21 17:00:00-04:00,2543,89
WY,2020-06-21 11:59:00-04:00,1197,20
