Area,Date,Confirmed,Deaths
AK,2021-03-01 03:59:00-05:00,56339,300
AL,2021-03-01 11:00:00-05:00,493769,9931
AR,2021-03-01 00:00:00-05:00,322509,5250
AS,2020-12-01 00:00:00-05:00,0,0
AZ,2021-03-01 00:00:00-05:00,817821,15979
CA,2021-03-01 02:59:00-05:00,3479078,52194
CO,2021-03-01 01:59:00-05:00,429839,5952
CT,2021-02-28 23:59:00-05:00,282626,7651
DC,2021-02-28 00:00:00-05:00,40684,1019
DE,2021-02-28 18:00:00-05:00,87080,1422
FL,2021-02-28 23:59:00-05:00,1875818,31556
GA,2021-03-01 14:50:00-05:00,1008660,17376
GU,2021-03-01 06:30:00-05:00,7737,131
HI,2021-02-27 14:30:00-05:00,28355,439
IA,2021-02-28 00:00:00-05:00,280279,5472
ID,2021-02-27 19:06:00-05:00,171140,1860
IL,2021-03-01 00:00:00-05:00,1187839,22759
IN,2021-02-28 23:59:00-05:00,662213,12595
KS,2021-03-01 10:00:00-05:00,294302,4743
KY,2021-03-01 00:00:00-05:00,405126,4652
LA,2021-03-01 13:00:00-05:00,430504,9628
MA,2021-02-28 23:59:00-05:00,582543,16144
MD,2021-03-01 10:00:00-05:00,382702,7879
ME,2021-02-28 23:59:00-05:00,44762,703
MI,2021-03-01 00:00:00-05:00,647415,16519
MN,2021-02-28 17:00:00-05:00,485230,6486
MO,2021-03-01 00:59:00-05:00,478416,7919
MP,2021-02-20 00:00:00-05:00,143,2
MS,2021-02-28 00:00:00-05:00,294994,6681
MT,2021-03-01 01:59:00-05:00,100003,1357
NC,2021-03-01 13:10:00-05:00,862170,11254
ND,2021-03-01 01:59:00-05:00,99852,1475
NE,2021-03-01 10:15:00-05:00,200946,2082
NH,2021-03-01 09:00:00-05:00,75588,1170
NJ,2021-03-01 00:00:00-05:00,792496,23273
NM,2021-03-01 17:52:00-05:00,185297,3729
NV,2021-02-28 00:00:00-05:00,293980,4957
NY,2021-02-28 14:00:00-05:00,1636680,38577
OH,2021-03-01 14:00:00-05:00,968847,17346
OR,2021-02-28 03:01:00-05:00,155597,2208
PA,2021-03-01 12:00:00-05:00,933270,24026
PR,2021-03-01 00:00:00-05:00,100584,2037
RI,2021-03-01 13:00:00-05:00,126588,2517
SC,2021-02-27 23:59:00-05:00,517976,8562
SD,2021-02-28 14:00:00-05:00,112470,1888
TN,2021-03-01 15:00:00-05:00,775693,11421
TX,2021-03-01 17:50:00-05:00,2647845,42995
UT,2021-03-01 10:46:00-05:00,371492,1940
VA,2021-02-28 17:00:00-05:00,577174,8783
VI,2021-02-27 12:37:00-05:00,2646,25
VT,2021-02-28 23:59:00-05:00,15284,205
WA,2021-02-27 02:59:00-05:00,339773,4956
WI,2021-03-01 00:00:00-05:00,617700,7014
WV,2021-02-28 23:59:00-05:00,132048,2300
WY,2021-03-01 00:00:00-05:00,54471,671
